OA11CD,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other Religion,No Religion,Not Stated
E00016511,58.89212827988338,0.5830903790087464,7.288629737609329,0.0,4.956268221574344,0.2915451895043732,0.0,19.825072886297377,8.16326530612245
E00016504,61.60990712074303,0.30959752321981426,3.0959752321981426,0.30959752321981426,7.120743034055727,1.5479876160990713,0.6191950464396285,19.5046439628483,5.882352941176471
E00016506,52.67605633802817,1.1267605633802817,5.070422535211268,0.0,11.830985915492958,0.0,0.0,19.718309859154928,9.577464788732394
E00016509,62.56410256410256,0.0,5.641025641025641,0.0,5.128205128205129,0.0,0.2564102564102564,17.94871794871795,8.461538461538462
E00016510,63.43283582089552,0.373134328358209,2.985074626865672,0.0,1.8656716417910448,0.746268656716418,0.373134328358209,20.52238805970149,9.701492537313433
E00016512,63.4441087613293,0.3021148036253776,5.740181268882175,0.3021148036253776,6.042296072507553,0.0,0.0,19.637462235649547,4.531722054380665
E00016750,50.0,1.094890510948905,1.8248175182481752,0.0,5.109489051094891,0.0,0.7299270072992701,32.11678832116788,9.124087591240876
E00016752,58.40455840455841,0.0,3.4188034188034186,0.0,5.698005698005698,0.0,0.0,21.65242165242165,10.826210826210826
E00016753,50.93632958801498,1.1235955056179776,1.1235955056179776,0.0,5.617977528089888,0.37453183520599254,0.37453183520599254,28.46441947565543,11.985018726591761
E00016758,54.36893203883495,1.941747572815534,0.6472491909385113,0.0,4.53074433656958,0.0,1.2944983818770226,27.831715210355988,9.385113268608414
E00016763,49.0625,0.0,2.1875,0.0,2.1875,0.3125,0.0,35.3125,10.9375
E00016738,47.7326968973747,1.431980906921241,1.6706443914081146,0.0,5.011933174224343,0.477326968973747,1.1933174224343674,32.21957040572792,10.262529832935561
E00016739,50.326797385620914,0.32679738562091504,1.3071895424836601,0.6535947712418301,2.9411764705882355,0.0,0.0,35.947712418300654,8.49673202614379
E00016740,48.59550561797753,0.2808988764044944,3.3707865168539324,0.8426966292134831,5.337078651685394,0.0,0.8426966292134831,26.685393258426966,14.044943820224718
E00016749,58.490566037735846,0.0,0.0,0.0,1.8867924528301887,0.0,0.31446540880503143,31.761006289308177,7.547169811320755
E00016755,55.05882352941177,1.6470588235294117,2.3529411764705883,0.0,5.176470588235294,1.1764705882352942,0.0,22.823529411764707,11.764705882352942
E00016745,46.717171717171716,0.7575757575757576,0.0,0.25252525252525254,9.090909090909092,0.0,1.2626262626262625,32.57575757575758,9.343434343434344
E00016746,50.427350427350426,1.4245014245014245,0.5698005698005698,0.5698005698005698,3.133903133903134,0.0,1.7094017094017093,30.484330484330485,11.68091168091168
E00016751,48.50498338870432,0.9966777408637874,1.6611295681063123,0.0,7.973421926910299,0.0,0.33222591362126247,29.900332225913623,10.631229235880399
E00016754,54.948805460750854,0.6825938566552902,3.0716723549488054,0.0,2.3890784982935154,0.0,0.3412969283276451,31.74061433447099,6.825938566552901
E00016757,55.42635658914729,1.1627906976744187,0.0,0.3875968992248062,1.550387596899225,0.0,1.1627906976744187,29.45736434108527,10.852713178294573
E00016732,41.86046511627907,1.1627906976744187,0.872093023255814,0.5813953488372093,6.395348837209302,0.0,0.0,37.7906976744186,11.337209302325581
E00016735,54.29362880886426,0.0,0.554016620498615,0.0,9.695290858725762,0.0,0.554016620498615,22.1606648199446,12.742382271468143
E00016741,46.99248120300752,1.8796992481203008,0.37593984962406013,0.7518796992481203,0.37593984962406013,0.0,0.0,39.849624060150376,9.774436090225564
E00016742,45.25316455696203,1.8987341772151898,2.5316455696202533,0.0,6.962025316455696,0.0,0.31645569620253167,34.81012658227848,8.227848101265822
E00016733,51.265822784810126,0.31645569620253167,1.5822784810126582,0.0,5.69620253164557,0.0,1.8987341772151898,33.22784810126582,6.012658227848101
E00016734,55.03597122302158,0.7194244604316546,1.7985611510791366,0.0,4.316546762589928,0.0,0.0,27.33812949640288,10.79136690647482
E00016743,56.12244897959184,0.3401360544217687,0.0,0.3401360544217687,2.7210884353741496,0.0,0.0,29.591836734693878,10.884353741496598
E00016744,50.14577259475219,0.5830903790087464,1.4577259475218658,0.0,9.620991253644315,0.2915451895043732,0.0,27.40524781341108,10.495626822157435
E00016747,46.21513944223108,1.1952191235059761,1.1952191235059761,0.0,5.9760956175298805,0.0,0.796812749003984,35.059760956175296,9.56175298804781
E00016261,60.266666666666666,0.0,2.1333333333333333,0.0,6.133333333333334,0.0,0.26666666666666666,19.466666666666665,11.733333333333333
E00016282,59.21787709497207,0.0,3.631284916201117,0.0,8.379888268156424,0.0,0.27932960893854747,20.949720670391063,7.5418994413407825
E00016288,51.94508009153318,1.8306636155606408,5.949656750572083,0.0,11.441647597254004,0.0,0.4576659038901602,22.19679633867277,6.178489702517163
E00016289,45.73863636363637,3.125,1.1363636363636365,0.2840909090909091,8.238636363636363,0.0,0.5681818181818182,25.568181818181817,15.340909090909092
E00016294,61.47308781869688,0.28328611898017,2.26628895184136,0.0,3.9660056657223794,0.0,1.6997167138810199,23.51274787535411,6.798866855524079
E00016260,55.240793201133144,1.4164305949008498,3.3994334277620397,0.0,5.38243626062323,0.0,0.8498583569405099,23.51274787535411,10.19830028328612
E00016262,70.72243346007605,0.0,2.2813688212927756,0.0,8.365019011406844,0.0,0.38022813688212925,12.167300380228136,6.083650190114068
E00016266,67.31301939058172,0.0,8.587257617728532,0.0,3.3240997229916895,0.2770083102493075,0.0,13.01939058171745,7.479224376731302
E00016267,51.64835164835165,0.0,10.989010989010989,0.0,11.355311355311356,0.3663003663003663,0.0,18.681318681318682,6.95970695970696
E00016271,60.957178841309826,0.7556675062972292,0.7556675062972292,0.0,10.327455919395465,1.5113350125944585,1.2594458438287153,14.105793450881611,10.327455919395465
E00016257,60.176991150442475,1.1061946902654867,0.0,0.0,5.530973451327434,0.0,1.991150442477876,20.79646017699115,10.398230088495575
E00016263,44.87179487179487,2.1367521367521367,0.8547008547008547,0.8547008547008547,11.965811965811966,0.0,0.0,26.923076923076923,12.393162393162394
E00016265,59.36794582392776,0.6772009029345373,3.8374717832957113,0.45146726862302483,8.126410835214447,0.0,0.0,19.41309255079007,8.126410835214447
E00016268,58.42217484008529,0.6396588486140725,2.345415778251599,0.21321961620469082,18.12366737739872,0.21321961620469082,0.21321961620469082,12.793176972281449,7.036247334754798
