OA11CD,UK language,European Language (EU),European Language (non EU),European Language (non-national),West/Central Asian Language,South Asian Language,East Asian Language,Oceanic/Australian language (any),North/South American language (any),Caribbean Creole,African Language,Other Languages,Sign Language
E00016542,80.0,8.285714285714285,0.2857142857142857,0.0,3.428571428571428,3.7142857142857144,0.5714285714285714,0.0,0.0,0.0,2.8571428571428568,0.0,0.8571428571428571
E00016552,80.71895424836602,5.88235294117647,0.0,0.0,3.9215686274509807,5.555555555555555,1.9607843137254903,0.0,0.0,0.0,1.6339869281045751,0.0,0.32679738562091504
E00016554,78.20069204152249,7.958477508650518,0.0,0.0,2.7681660899653977,9.342560553633216,1.0380622837370241,0.0,0.0,0.0,0.6920415224913494,0.0,0.0
E00016555,88.95027624309392,1.6574585635359118,0.5524861878453039,0.0,1.1049723756906078,3.5911602209944755,2.4861878453038675,0.0,0.0,0.5524861878453039,1.1049723756906078,0.0,0.0
E00016556,76.11940298507463,8.059701492537313,0.5970149253731343,0.0,5.3731343283582085,6.567164179104478,2.08955223880597,0.0,0.0,0.0,0.8955223880597014,0.29850746268656714,0.0
E00016543,91.5915915915916,3.3033033033033035,0.3003003003003003,0.0,0.3003003003003003,2.7027027027027026,0.6006006006006006,0.0,0.0,0.0,1.2012012012012012,0.0,0.0
E00016545,75.23809523809524,10.793650793650794,1.2698412698412698,0.0,4.761904761904762,3.174603174603175,1.9047619047619047,0.0,0.0,0.0,2.8571428571428568,0.0,0.0
E00016549,83.92370572207085,7.084468664850136,0.8174386920980927,0.0,3.269754768392371,2.9972752043596733,0.2724795640326976,0.0,0.0,0.0,1.0899182561307903,0.2724795640326976,0.2724795640326976
E00016551,87.5912408759124,5.35279805352798,0.24330900243309003,0.0,1.2165450121654502,5.109489051094891,0.48661800486618007,0.0,0.0,0.0,0.0,0.0,0.0
E00016553,80.95238095238095,9.523809523809524,0.8928571428571429,0.0,2.678571428571429,3.5714285714285716,2.0833333333333335,0.0,0.0,0.0,0.2976190476190476,0.0,0.0
E00016335,87.74509803921569,7.352941176470589,0.0,0.0,0.0,2.941176470588235,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.9803921568627451
E00016336,82.45614035087719,8.479532163742691,0.29239766081871343,0.0,4.093567251461988,2.923976608187134,0.29239766081871343,0.0,0.0,0.0,1.461988304093567,0.0,0.0
E00016339,90.42904290429043,6.930693069306931,1.3201320132013201,0.0,0.6600660066006601,0.33003300330033003,0.33003300330033003,0.0,0.0,0.0,0.0,0.0,0.0
E00016340,90.38461538461539,3.525641025641026,0.32051282051282054,0.0,2.5641025641025643,1.2820512820512822,1.2820512820512822,0.0,0.0,0.0,0.6410256410256411,0.0,0.0
E00016341,91.9298245614035,5.614035087719298,0.0,0.0,1.4035087719298245,0.3508771929824561,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,0.3508771929824561
E00016309,84.30034129692832,9.897610921501709,0.0,0.0,1.7064846416382253,1.3651877133105803,0.0,0.0,0.0,0.0,2.0477815699658706,0.0,0.6825938566552902
E00016323,84.2741935483871,8.064516129032258,0.8064516129032258,0.0,3.629032258064516,0.0,0.0,0.0,0.0,0.0,2.82258064516129,0.4032258064516129,0.0
E00016324,81.203007518797,12.781954887218044,0.2506265664160401,0.0,0.5012531328320802,3.7593984962406015,0.0,0.0,0.0,0.0,1.5037593984962405,0.0,0.0
E00016325,73.79310344827586,10.344827586206899,0.3448275862068966,0.0,5.172413793103448,6.896551724137931,2.0689655172413794,0.0,0.0,0.0,1.3793103448275863,0.0,0.0
E00016327,83.21428571428572,11.428571428571427,1.0714285714285714,0.0,1.7857142857142856,0.35714285714285715,1.0714285714285714,0.0,0.0,0.0,1.0714285714285714,0.0,0.0
E00016326,88.85017421602788,8.362369337979095,0.0,0.0,0.6968641114982579,0.34843205574912894,1.0452961672473868,0.0,0.0,0.0,0.34843205574912894,0.34843205574912894,0.0
E00016329,84.89583333333333,7.812500000000001,0.0,0.0,0.78125,1.5625,4.6875,0.0,0.0,0.0,0.0,0.0,0.2604166666666667
E00016332,85.44973544973546,6.613756613756613,0.0,0.0,2.1164021164021163,1.5873015873015872,2.380952380952381,0.0,0.0,0.0,1.851851851851852,0.0,0.0
E00016333,89.55223880597015,4.477611940298508,0.0,0.0,1.492537313432836,2.611940298507463,1.119402985074627,0.0,0.0,0.0,0.746268656716418,0.0,0.0
E00016337,89.47368421052632,6.5015479876160995,0.0,0.0,2.476780185758514,0.6191950464396285,0.30959752321981426,0.0,0.0,0.0,0.6191950464396285,0.0,0.0
E00016311,88.55218855218855,7.407407407407407,0.0,0.0,0.3367003367003367,1.0101010101010102,2.3569023569023573,0.0,0.0,0.0,0.3367003367003367,0.0,0.0
E00016328,93.22709163346613,3.585657370517928,0.398406374501992,0.0,1.195219123505976,0.0,1.593625498007968,0.0,0.0,0.0,0.0,0.0,0.0
E00016330,85.06224066390041,7.8838174273858925,0.4149377593360996,0.0,1.2448132780082988,0.8298755186721992,2.904564315352697,0.0,0.0,0.0,1.6597510373443984,0.0,0.0
E00016331,77.8082191780822,7.6712328767123275,0.0,0.0,5.205479452054795,4.383561643835616,3.013698630136986,0.0,0.0,0.0,1.643835616438356,0.273972602739726,0.0
E00016334,83.15098468271334,6.783369803063458,0.0,0.0,2.1881838074398248,5.25164113785558,0.87527352297593,0.0,0.0,0.87527352297593,0.87527352297593,0.0,0.0
E00016613,84.89583333333333,5.208333333333334,0.0,0.0,1.3020833333333335,5.729166666666666,1.8229166666666667,0.0,0.0,0.0,1.0416666666666667,0.0,0.0
E00016614,79.84084880636605,5.570291777188329,0.26525198938992045,0.0,2.387267904509284,5.570291777188329,4.774535809018568,0.0,0.0,0.0,1.3262599469496021,0.0,0.26525198938992045
E00016615,80.95238095238095,5.782312925170068,0.0,0.0,2.7210884353741496,8.503401360544219,1.0204081632653061,0.0,0.0,0.0,1.0204081632653061,0.0,0.0
E00016618,84.6774193548387,6.451612903225806,0.8064516129032258,0.0,1.2096774193548385,0.8064516129032258,1.2096774193548385,0.0,0.0,0.0,4.838709677419355,0.0,0.0
E00016621,91.34199134199135,2.5974025974025974,0.8658008658008658,0.0,0.8658008658008658,0.4329004329004329,1.7316017316017316,0.0,0.0,0.0,1.2987012987012987,0.8658008658008658,0.0
E00016609,90.44117647058823,2.573529411764706,0.36764705882352944,0.0,0.7352941176470589,4.411764705882353,1.4705882352941178,0.0,0.0,0.0,0.0,0.0,0.0
E00016617,90.5775075987842,3.343465045592705,0.303951367781155,0.0,1.21580547112462,2.43161094224924,1.21580547112462,0.0,0.0,0.0,0.9118541033434651,0.0,0.0
E00016619,95.73770491803279,2.622950819672131,0.0,0.0,0.32786885245901637,0.0,0.6557377049180327,0.0,0.0,0.0,0.32786885245901637,0.0,0.32786885245901637
E00016620,90.53627760252365,2.5236593059936907,0.31545741324921134,0.0,2.208201892744479,3.1545741324921135,0.946372239747634,0.0,0.0,0.0,0.31545741324921134,0.0,0.0
E00016622,91.53225806451613,2.4193548387096775,0.4032258064516129,0.0,2.4193548387096775,0.0,2.0161290322580645,0.0,0.0,0.0,0.8064516129032258,0.4032258064516129,0.0
E00016588,83.33333333333333,7.777777777777777,0.0,0.0,1.9444444444444446,4.999999999999999,0.2777777777777778,0.0,0.0,0.0,1.6666666666666665,0.0,0.0
E00016592,83.52601156069365,6.647398843930638,0.0,0.0,1.7341040462427748,7.514450867052024,0.0,0.0,0.0,0.0,0.28901734104046245,0.0,0.28901734104046245
E00016604,86.15384615384616,6.666666666666666,0.0,0.0,2.564102564102564,3.5897435897435894,1.0256410256410255,0.0,0.0,0.0,0.0,0.0,0.0
E00016611,87.76595744680851,9.042553191489361,0.0,0.0,0.5319148936170213,1.5957446808510638,1.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0
E00016612,92.53731343283582,3.482587064676617,0.0,0.0,0.0,2.4875621890547266,0.9950248756218906,0.0,0.0,0.0,0.4975124378109453,0.0,0.0
E00016616,72.65306122448979,9.795918367346939,0.0,0.0,5.714285714285714,4.081632653061225,4.8979591836734695,0.0,0.0,0.0,2.857142857142857,0.0,0.0
E00016590,87.22222222222223,9.166666666666668,0.0,0.0,0.8333333333333334,0.8333333333333334,1.6666666666666665,0.0,0.0,0.0,0.2777777777777778,0.0,0.0
E00016591,94.44444444444444,2.287581699346405,0.0,0.0,0.32679738562091504,0.9803921568627452,0.32679738562091504,0.0,0.0,0.0,0.9803921568627451,0.0,0.6535947712418301
E00016603,94.08033826638477,2.5369978858350954,0.6342494714587739,0.0,1.0570824524312896,0.0,1.0570824524312896,0.0,0.0,0.0,0.0,0.0,0.6342494714587738
E00016606,90.29649595687331,4.8517520215633425,0.2695417789757412,0.0,0.2695417789757412,2.4258760107816713,1.6172506738544474,0.0,0.0,0.0,0.2695417789757412,0.0,0.0
E00016610,85.95890410958904,8.561643835616438,0.0,0.0,2.0547945205479454,1.0273972602739725,2.397260273972603,0.0,0.0,0.0,0.0,0.0,0.0
E00016653,88.47583643122677,6.319702602230483,0.37174721189591076,0.0,0.7434944237918215,0.0,1.486988847583643,0.0,0.0,0.0,2.2304832713754648,0.37174721189591076,0.0
E00016655,70.7641196013289,12.95681063122924,0.33222591362126247,0.0,2.3255813953488373,6.644518272425249,4.318936877076412,0.0,0.0,0.0,2.3255813953488373,0.33222591362126247,0.0
E00016656,77.67295597484276,11.635220125786164,0.6289308176100629,0.0,0.6289308176100629,7.547169811320755,0.31446540880503143,0.0,0.0,0.0,1.572327044025157,0.0,0.0
E00016662,89.453125,3.125,0.0,0.0,1.171875,4.296875,0.390625,0.0,0.0,0.0,0.78125,0.78125,0.0
E00016664,82.93413173652695,7.7844311377245505,1.1976047904191616,0.0,1.4970059880239521,1.1976047904191616,3.8922155688622753,0.0,0.0,0.0,1.4970059880239521,0.0,0.0
E00016631,80.84415584415585,9.415584415584414,0.0,0.3246753246753247,6.1688311688311686,0.974025974025974,0.974025974025974,0.0,0.0,0.0,1.2987012987012987,0.0,0.0
E00016658,73.45971563981043,8.530805687203792,0.9478672985781991,0.0,7.109004739336493,9.47867298578199,0.0,0.0,0.0,0.0,0.47393364928909953,0.0,0.0
E00016659,87.16814159292035,5.7522123893805315,0.4424778761061947,0.0,1.3274336283185841,0.8849557522123894,3.5398230088495577,0.0,0.0,0.0,0.8849557522123894,0.0,0.0
E00016660,87.38461538461539,6.461538461538462,0.6153846153846154,0.0,2.4615384615384617,1.2307692307692308,1.2307692307692308,0.0,0.0,0.0,0.6153846153846154,0.0,0.0
E00016663,78.79656160458453,7.736389684813753,2.005730659025788,0.0,1.4326647564469912,3.7249283667621773,2.8653295128939824,0.0,0.0,0.0,3.438395415472779,0.0,0.0
E00016632,85.85526315789474,5.592105263157896,0.0,0.0,1.6447368421052633,2.302631578947368,1.6447368421052633,0.0,0.0,0.0,2.960526315789474,0.0,0.0
E00016666,84.11552346570397,11.191335740072203,0.0,0.0,2.5270758122743686,0.0,0.36101083032490977,0.0,0.0,0.0,0.36101083032490977,1.0830324909747293,0.36101083032490977
E00016667,85.785536159601,5.7356608478802995,0.0,0.0,2.743142144638404,0.9975062344139651,1.9950124688279303,0.0,0.0,0.0,1.745635910224439,0.24937655860349128,0.7481296758104738
E00016669,76.33587786259542,9.541984732824428,0.0,0.0,3.816793893129771,5.7251908396946565,0.3816793893129771,0.0,0.0,0.0,3.816793893129771,0.3816793893129771,0.0
E00016673,87.89625360230548,8.069164265129682,0.2881844380403458,0.0,0.8645533141210375,0.2881844380403458,2.0172910662824206,0.0,0.0,0.0,0.5763688760806917,0.0,0.0
E00016668,88.64628820960698,6.550218340611353,0.0,0.0,0.8733624454148472,0.4366812227074236,1.3100436681222707,0.0,0.0,0.0,1.3100436681222707,0.0,0.8733624454148472
E00016670,87.64478764478764,6.177606177606178,0.0,0.0,1.1583011583011582,2.3166023166023164,1.9305019305019304,0.0,0.0,0.0,0.3861003861003861,0.3861003861003861,0.0
E00016671,87.01298701298701,8.441558441558442,0.0,0.0,3.2467532467532467,0.6493506493506493,0.6493506493506493,0.0,0.0,0.0,0.0,0.0,0.0
E00016672,78.23529411764706,6.176470588235293,1.1764705882352942,0.0,5.0,4.705882352941177,2.9411764705882355,0.0,0.0,0.0,1.7647058823529411,0.0,0.0
E00173708,72.72727272727273,16.083916083916083,0.6993006993006993,0.0,2.797202797202797,2.097902097902098,5.594405594405594,0.0,0.0,0.0,0.0,0.0,0.0
E00173710,84.66898954703832,4.181184668989547,1.7421602787456445,0.0,1.3937282229965158,3.484320557491289,0.34843205574912894,0.0,0.0,0.0,4.181184668989547,0.0,0.0
E00016661,89.43661971830986,5.633802816901408,0.352112676056338,0.0,2.816901408450704,0.704225352112676,0.352112676056338,0.0,0.0,0.0,0.704225352112676,0.0,0.0
E00173936,83.60655737704919,7.377049180327868,0.819672131147541,0.0,2.8688524590163937,1.639344262295082,1.639344262295082,0.0,0.0,0.0,1.639344262295082,0.0,0.4098360655737705
E00173937,78.97435897435898,10.256410256410255,0.5128205128205128,0.0,2.564102564102564,5.128205128205128,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
E00173938,78.67132867132867,13.286713286713287,0.6993006993006993,0.0,2.097902097902098,3.1468531468531467,2.097902097902098,0.0,0.0,0.0,0.0,0.0,0.0
E00174035,79.29292929292929,11.616161616161616,0.5050505050505051,0.0,1.5151515151515151,4.545454545454546,1.0101010101010102,0.0,0.0,0.0,1.5151515151515151,0.0,0.0
E00016796,86.98060941828255,7.75623268698061,0.0,0.0,2.21606648199446,1.662049861495845,0.554016620498615,0.0,0.0,0.0,0.554016620498615,0.2770083102493075,0.0
E00016799,80.05464480874316,8.196721311475411,0.273224043715847,0.0,1.639344262295082,3.5519125683060113,2.7322404371584703,0.0,0.0,0.0,3.5519125683060113,0.0,0.0
E00016804,75.36585365853658,12.682926829268293,0.4878048780487805,0.0,3.6585365853658534,5.853658536585366,0.7317073170731707,0.0,0.0,0.0,0.7317073170731707,0.4878048780487805,0.0
E00016805,78.85714285714286,6.571428571428571,0.5714285714285714,0.0,5.428571428571428,6.857142857142857,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
E00016806,82.8125,10.9375,1.171875,0.0,0.78125,2.734375,0.78125,0.0,0.0,0.0,0.78125,0.0,0.0
E00016781,88.53754940711462,4.3478260869565215,1.1857707509881423,0.0,1.1857707509881423,2.3715415019762847,0.0,0.0,0.0,0.0,1.9762845849802373,0.0,0.3952569169960474
E00016793,85.44061302681992,3.4482758620689657,0.3831417624521073,0.0,3.0651340996168583,4.597701149425287,0.3831417624521073,0.0,0.0,0.0,2.2988505747126435,0.0,0.3831417624521073
E00016794,83.41013824884793,7.8341013824884795,0.9216589861751152,0.0,5.0691244239631335,0.0,0.0,0.0,0.0,0.0,2.3041474654377883,0.0,0.4608294930875576
E00016801,84.75336322869956,11.65919282511211,1.345291479820628,0.0,1.345291479820628,0.0,0.0,0.0,0.0,0.0,0.8968609865470852,0.0,0.0
E00016803,81.25,6.25,0.0,0.0,2.5,7.083333333333333,2.5,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
E00016808,80.88888888888889,9.333333333333334,0.0,0.0,4.444444444444445,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0
E00016813,81.22866894197952,8.19112627986348,1.3651877133105803,0.0,2.3890784982935154,1.7064846416382253,0.6825938566552902,0.0,0.0,0.0,4.095563139931741,0.0,0.3412969283276451
E00016814,82.72425249169436,6.312292358803987,0.0,0.0,3.9867109634551494,1.6611295681063123,1.6611295681063123,0.0,0.0,0.0,3.654485049833887,0.0,0.0
E00016815,76.98113207547169,5.660377358490566,0.7547169811320755,0.0,3.7735849056603774,5.660377358490566,4.90566037735849,0.0,0.0,0.0,1.8867924528301887,0.0,0.37735849056603776
E00016818,87.67123287671232,6.506849315068493,0.0,0.0,3.4246575342465753,0.0,1.0273972602739725,0.0,0.0,0.0,1.36986301369863,0.0,0.0
E00016819,83.02583025830258,9.96309963099631,0.36900369003690037,0.0,5.166051660516605,0.7380073800738007,0.0,0.0,0.0,0.0,0.7380073800738007,0.0,0.0
E00016778,85.18518518518519,6.837606837606838,0.5698005698005698,0.0,0.8547008547008548,0.8547008547008547,1.9943019943019944,0.0,0.0,0.0,3.133903133903134,0.5698005698005698,0.0
E00016788,88.92988929889299,5.904059040590406,0.36900369003690037,0.0,1.1070110701107012,1.1070110701107012,1.1070110701107012,0.0,0.0,0.0,1.4760147601476015,0.0,0.0
E00016791,85.66666666666667,8.666666666666668,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0
E00016800,79.91452991452991,9.82905982905983,0.0,0.0,0.8547008547008547,5.128205128205128,2.564102564102564,0.0,0.0,0.0,1.7094017094017093,0.0,0.0
E00016820,70.85201793721973,15.24663677130045,1.7937219730941705,0.0,2.690582959641256,3.1390134529147984,0.0,0.0,0.0,0.0,6.278026905829597,0.0,0.0
E00016823,87.6,8.800000000000002,0.4,0.0,0.8,1.6,0.4,0.0,0.0,0.0,0.0,0.4,0.0
E00016300,83.11688311688312,8.441558441558442,0.0,0.0,3.896103896103896,2.2727272727272725,1.6233766233766234,0.0,0.0,0.0,0.6493506493506493,0.0,0.0
E00016310,90.26548672566372,4.867256637168142,0.0,0.0,1.7699115044247788,0.0,0.4424778761061947,0.0,0.0,0.0,2.6548672566371683,0.0,0.0
E00016312,86.74351585014409,7.780979827089337,0.8645533141210375,0.0,2.3054755043227666,1.440922190201729,0.5763688760806917,0.0,0.0,0.0,0.0,0.0,0.2881844380403458
E00016343,92.46376811594203,2.898550724637681,0.0,0.0,2.028985507246377,1.7391304347826086,0.8695652173913044,0.0,0.0,0.0,0.0,0.0,0.0
E00016344,80.42959427207637,10.739856801909307,0.477326968973747,0.0,1.909307875894988,2.1479713603818613,2.3866348448687353,0.0,0.0,0.0,1.431980906921241,0.2386634844868735,0.2386634844868735
E00016301,83.33333333333333,8.333333333333334,0.5555555555555556,0.0,2.7777777777777777,3.333333333333333,1.1111111111111112,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
E00016302,86.31178707224335,7.984790874524715,1.9011406844106464,0.0,1.520912547528517,0.7604562737642585,0.38022813688212925,0.0,0.0,0.0,0.0,1.1406844106463878,0.0
E00016316,91.63987138263666,6.430868167202573,0.3215434083601286,0.0,0.0,0.9646302250803859,0.6430868167202572,0.0,0.0,0.0,0.0,0.0,0.0
E00016338,89.47368421052633,8.86426592797784,0.0,0.0,1.10803324099723,0.554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016342,90.0,5.185185185185185,0.0,0.0,2.592592592592592,0.0,1.1111111111111112,0.0,0.0,0.0,1.1111111111111112,0.0,0.0
E00016303,91.84782608695652,5.163043478260868,0.5434782608695652,0.0,0.8152173913043478,1.0869565217391304,0.2717391304347826,0.0,0.0,0.0,0.2717391304347826,0.0,0.0
E00016304,92.5233644859813,6.230529595015575,0.3115264797507788,0.0,0.6230529595015576,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016313,82.6923076923077,13.461538461538458,0.0,0.0,0.0,0.4807692307692308,1.9230769230769231,0.0,0.0,0.0,1.4423076923076923,0.0,0.0
E00016318,94.00749063670412,3.7453183520599254,0.0,0.0,1.1235955056179776,0.7490636704119851,0.37453183520599254,0.0,0.0,0.0,0.0,0.0,0.0
E00016345,92.71255060728745,5.263157894736842,0.0,0.0,0.4048582995951417,0.4048582995951417,0.8097165991902834,0.4048582995951417,0.0,0.0,0.0,0.0,0.0
E00016307,79.87220447284345,7.348242811501599,1.9169329073482428,0.0,2.236421725239617,5.1118210862619815,2.8753993610223643,0.0,0.0,0.0,0.6389776357827476,0.0,0.0
E00016314,85.86572438162544,10.247349823321557,0.0,0.0,0.7067137809187279,0.0,1.0600706713780919,0.0,0.0,0.0,1.76678445229682,0.35335689045936397,0.0
E00016319,89.91228070175438,6.578947368421053,0.43859649122807015,0.0,0.43859649122807015,0.0,1.3157894736842106,0.0,0.0,0.0,0.8771929824561403,0.0,0.43859649122807015
E00016321,75.97402597402598,13.31168831168831,0.3246753246753247,0.0,5.51948051948052,3.896103896103896,0.0,0.0,0.0,0.0,0.974025974025974,0.0,0.0
E00016322,89.51841359773371,3.9660056657223803,0.0,0.0,2.54957507082153,1.6997167138810196,1.41643059490085,0.0,0.0,0.0,0.8498583569405099,0.0,0.0
E00016305,89.41176470588235,5.882352941176471,0.39215686274509803,0.0,0.7843137254901961,1.5686274509803921,0.39215686274509803,0.0,0.0,0.0,1.5686274509803921,0.0,0.0
E00016306,92.1921921921922,4.804804804804805,0.0,0.0,1.5015015015015014,0.0,0.6006006006006006,0.0,0.0,0.0,0.3003003003003003,0.3003003003003003,0.3003003003003003
E00016308,86.0,6.0,0.0,0.0,0.6666666666666666,3.333333333333333,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
E00016315,89.07766990291262,7.524271844660196,0.0,0.0,0.7281553398058253,0.0,0.7281553398058253,0.0,0.0,0.0,1.6990291262135924,0.0,0.24271844660194175
E00016317,78.81040892193309,14.12639405204461,0.0,0.0,1.858736059479554,2.2304832713754648,1.486988847583643,0.0,0.0,0.0,1.486988847583643,0.0,0.0
E00016320,82.08955223880596,9.701492537313433,0.373134328358209,0.0,0.746268656716418,2.611940298507463,1.1194029850746268,0.0,0.0,0.0,2.611940298507463,0.373134328358209,0.373134328358209
E00016779,85.92057761732852,7.581227436823106,0.7220216606498195,0.0,1.0830324909747293,1.8050541516245489,0.36101083032490977,0.0,0.0,0.0,2.5270758122743686,0.0,0.0
E00016789,93.01675977653632,2.2346368715083798,1.3966480446927374,0.0,1.6759776536312847,1.3966480446927374,0.27932960893854747,0.0,0.0,0.0,0.0,0.0,0.0
E00016797,85.44474393530997,5.929919137466307,0.0,0.0,3.2345013477088944,1.8867924528301887,2.1563342318059298,0.0,0.0,0.0,1.3477088948787062,0.0,0.0
E00016798,81.74603174603175,9.788359788359788,0.0,0.0,5.291005291005289,1.3227513227513228,0.5291005291005291,0.0,0.0,0.0,1.3227513227513228,0.0,0.0
E00016821,92.68929503916449,3.655352480417755,0.5221932114882507,0.0,0.26109660574412535,1.5665796344647522,0.7832898172323761,0.0,0.0,0.0,0.5221932114882507,0.0,0.0
E00016780,83.07692307692308,8.974358974358974,0.2564102564102564,0.0,1.5384615384615383,1.5384615384615385,0.7692307692307692,0.0,0.0,0.7692307692307692,2.8205128205128203,0.2564102564102564,0.0
E00016782,78.92156862745098,9.558823529411766,0.24509803921568626,0.0,2.450980392156863,4.6568627450980395,1.2254901960784315,0.0,0.0,0.0,2.9411764705882355,0.0,0.0
E00016790,79.61783439490446,7.643312101910828,0.0,0.0,4.45859872611465,5.732484076433121,1.2738853503184713,0.0,0.0,0.0,1.2738853503184713,0.0,0.0
E00016792,64.77987421383648,14.77987421383648,0.6289308176100629,0.0,1.2578616352201257,9.119496855345913,2.20125786163522,0.0,0.0,0.0,6.603773584905661,0.31446540880503143,0.31446540880503143
E00016795,86.36363636363636,6.4393939393939394,0.0,0.0,1.1363636363636365,4.545454545454546,1.1363636363636362,0.0,0.0,0.0,0.3787878787878788,0.0,0.0
E00016783,86.62420382165605,5.7324840764331215,0.6369426751592356,0.0,1.5923566878980893,2.5477707006369426,1.2738853503184713,0.0,0.0,0.0,1.592356687898089,0.0,0.0
E00016802,85.59322033898304,6.497175141242938,0.2824858757062147,0.0,4.80225988700565,1.1299435028248588,0.5649717514124294,0.0,0.0,0.0,1.1299435028248588,0.0,0.0
E00016807,83.37730870712402,8.443271767810026,0.5277044854881267,0.0,0.5277044854881267,3.9577836411609497,1.58311345646438,0.0,0.0,0.0,1.58311345646438,0.0,0.0
E00016809,87.5,4.166666666666667,0.0,0.0,0.9615384615384616,0.9615384615384617,1.6025641025641026,0.0,0.0,0.0,4.8076923076923075,0.0,0.0
E00016810,79.90074441687345,11.662531017369727,0.49627791563275436,0.0,0.7444168734491315,1.7369727047146402,2.9776674937965266,0.0,0.0,0.0,2.481389578163772,0.0,0.0
E00016784,87.12121212121212,3.0303030303030303,0.0,0.0,1.5151515151515151,4.545454545454546,0.7575757575757576,0.0,0.0,0.0,3.0303030303030303,0.0,0.0
E00016811,81.57894736842105,8.881578947368421,0.0,0.0,1.973684210526316,6.25,0.6578947368421053,0.0,0.0,0.0,0.6578947368421053,0.0,0.0
E00016812,84.02777777777777,5.902777777777778,0.0,0.0,2.430555555555556,5.208333333333334,1.7361111111111112,0.0,0.0,0.0,0.6944444444444444,0.0,0.0
E00016816,84.25925925925925,9.25925925925926,0.46296296296296297,0.0,1.8518518518518519,1.8518518518518519,0.9259259259259259,0.0,0.0,0.0,1.3888888888888888,0.0,0.0
E00016817,82.16783216783217,8.391608391608392,0.0,0.0,4.545454545454545,3.4965034965034962,0.0,0.0,0.0,0.0,1.3986013986013985,0.0,0.0
E00016785,82.65306122448979,5.1020408163265305,0.0,0.0,2.0408163265306123,3.571428571428571,5.1020408163265305,0.0,0.0,0.0,1.5306122448979593,0.0,0.0
E00016786,89.07563025210084,5.882352941176471,0.0,0.0,0.0,1.2605042016806722,2.941176470588235,0.0,0.0,0.0,0.8403361344537815,0.0,0.0
E00016787,72.98578199052133,9.00473933649289,1.8957345971563981,0.0,3.3175355450236967,1.8957345971563981,1.1848341232227488,0.0,0.0,0.0,9.24170616113744,0.0,0.47393364928909953
E00016822,75.63636363636364,9.09090909090909,0.36363636363636365,0.0,3.6363636363636367,6.181818181818182,3.272727272727273,0.0,0.0,0.0,1.8181818181818181,0.0,0.0
E00016824,73.17073170731707,8.130081300813007,0.0,0.0,6.504065040650406,4.878048780487805,6.097560975609756,0.0,0.0,0.0,1.2195121951219512,0.0,0.0
E00016445,88.58131487889273,4.844290657439446,0.0,0.0,1.3840830449826989,1.0380622837370241,1.0380622837370241,0.0,0.0,0.0,2.7681660899653977,0.0,0.3460207612456747
E00016448,93.4375,2.8125,0.0,0.0,2.5,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0
E00016452,90.54054054054055,5.405405405405405,0.0,0.0,1.0135135135135136,1.3513513513513513,1.689189189189189,0.0,0.0,0.0,0.0,0.0,0.0
E00016454,90.76305220883535,6.425702811244979,0.0,0.0,1.2048192771084338,0.0,0.40160642570281124,0.0,0.0,0.0,1.2048192771084336,0.0,0.0
E00016455,93.3920704845815,4.845814977973568,0.44052863436123346,0.0,0.44052863436123346,0.0,0.44052863436123346,0.0,0.0,0.0,0.44052863436123346,0.0,0.0
E00016446,90.49079754601227,7.361963190184049,0.3067484662576687,0.0,0.3067484662576687,0.6134969325153374,0.3067484662576687,0.0,0.0,0.0,0.3067484662576687,0.0,0.3067484662576687
E00016453,84.30493273542601,3.587443946188341,0.0,0.0,3.139013452914798,2.690582959641256,3.587443946188341,0.0,0.0,0.0,2.2421524663677133,0.0,0.4484304932735426
E00016456,88.7218045112782,6.766917293233082,1.5037593984962405,0.0,1.5037593984962405,0.0,0.7518796992481203,0.0,0.0,0.0,0.37593984962406013,0.0,0.37593984962406013
E00016457,79.51807228915662,16.06425702811245,0.8032128514056225,0.0,1.2048192771084338,0.0,2.4096385542168677,0.0,0.0,0.0,0.0,0.0,0.0
E00016462,87.40458015267176,7.251908396946566,0.0,0.0,1.9083969465648853,0.0,2.2900763358778624,0.0,0.0,0.0,1.1450381679389312,0.0,0.0
E00173944,76.66666666666667,14.999999999999998,0.0,0.0,2.5,1.25,2.9166666666666665,0.0,0.0,0.0,1.6666666666666667,0.0,0.0
E00173945,87.02928870292887,5.439330543933054,0.41841004184100417,0.0,2.092050209205021,1.6736401673640167,2.510460251046025,0.0,0.0,0.0,0.41841004184100417,0.41841004184100417,0.0
