OA11CD,Main language is English,Main language is not English: Can speak English very well,Main language is not English: Can speak English well,Main language is not English: Cannot speak English well,Main language is not English: Cannot speak English
E00016777,93.14285714285714,4.0,2.0,0.2857142857142857,0.5714285714285714
E00016731,85.85858585858585,7.407407407407407,4.377104377104377,1.6835016835016836,0.6734006734006734
E00016769,86.98224852071006,5.029585798816568,4.733727810650888,2.9585798816568047,0.2958579881656805
E00016773,82.62548262548262,8.494208494208495,6.94980694980695,1.9305019305019304,0.0
E00016775,76.98744769874477,14.225941422594142,5.439330543933054,2.928870292887029,0.41841004184100417
E00016776,86.97068403908794,6.840390879478828,4.5602605863192185,0.9771986970684039,0.6514657980456026
E00016460,83.22784810126582,8.860759493670885,5.69620253164557,1.8987341772151898,0.31645569620253167
E00016463,71.18997912317327,13.36116910229645,9.18580375782881,5.427974947807933,0.8350730688935282
E00016467,86.13861386138613,8.250825082508252,4.9504950495049505,0.6600660066006601,0.0
E00016469,80.62283737024221,11.418685121107266,6.228373702422146,1.7301038062283738,0.0
E00016471,76.4423076923077,9.615384615384615,8.173076923076923,5.769230769230769,0.0
E00016472,71.10481586402267,13.881019830028329,10.48158640226629,4.53257790368272,0.0
E00016447,82.79569892473118,7.526881720430108,6.093189964157706,2.5089605734767026,1.075268817204301
E00016458,86.66666666666667,6.666666666666667,5.0,1.6666666666666667,0.0
E00016459,93.98148148148148,3.240740740740741,1.8518518518518519,0.9259259259259259,0.0
E00016464,84.42028985507247,6.159420289855072,6.521739130434782,2.898550724637681,0.0
E00016465,87.17948717948718,6.227106227106227,3.663003663003663,2.5641025641025643,0.3663003663003663
E00016466,92.24806201550388,4.651162790697675,2.3255813953488373,0.3875968992248062,0.3875968992248062
E00016475,82.41206030150754,6.532663316582915,5.025125628140704,5.025125628140704,1.0050251256281406
E00016476,85.71428571428571,7.5,4.285714285714286,2.5,0.0
E00016478,85.46511627906976,5.232558139534884,7.558139534883721,1.1627906976744187,0.5813953488372093
E00016479,82.91666666666667,11.666666666666666,2.9166666666666665,2.0833333333333335,0.4166666666666667
E00016480,83.69565217391305,7.608695652173913,5.797101449275362,2.898550724637681,0.0
E00016482,78.00829875518673,12.448132780082988,7.468879668049793,1.6597510373443984,0.4149377593360996
E00016468,94.66019417475728,2.912621359223301,2.4271844660194173,0.0,0.0
E00016470,93.24324324324324,4.504504504504505,0.9009009009009009,1.3513513513513513,0.0
E00016473,89.19860627177701,3.1358885017421603,3.832752613240418,3.484320557491289,0.34843205574912894
E00016474,88.79310344827586,6.4655172413793105,4.310344827586207,0.43103448275862066,0.0
E00016477,89.37728937728937,4.761904761904762,4.761904761904762,0.7326007326007326,0.3663003663003663
E00016481,67.00680272108843,19.047619047619047,8.843537414965986,4.761904761904762,0.3401360544217687
E00016126,91.3907284768212,4.304635761589404,2.3178807947019866,1.6556291390728477,0.33112582781456956
E00016127,91.56327543424318,2.729528535980149,3.7220843672456576,1.9851116625310175,0.0
E00016131,86.04651162790698,4.983388704318937,4.983388704318937,3.9867109634551494,0.0
E00016134,93.97590361445783,2.0080321285140563,2.8112449799196786,0.8032128514056225,0.40160642570281124
E00016140,89.24302788844622,3.585657370517928,5.9760956175298805,1.1952191235059761,0.0
E00016118,88.34688346883469,5.420054200542006,3.5230352303523036,2.710027100271003,0.0
E00016154,88.8030888030888,5.405405405405405,5.019305019305019,0.3861003861003861,0.3861003861003861
E00016155,73.74301675977654,8.100558659217876,9.497206703910615,8.659217877094973,0.0
E00016156,88.0952380952381,5.1020408163265305,3.741496598639456,3.061224489795918,0.0
E00016157,87.16417910447761,4.776119402985074,5.970149253731344,2.08955223880597,0.0
E00016112,86.39455782312925,7.142857142857143,3.741496598639456,2.7210884353741496,0.0
E00016119,90.82278481012658,5.379746835443038,2.5316455696202533,1.2658227848101267,0.0
E00016121,80.72289156626506,8.433734939759036,6.827309236947791,3.6144578313253013,0.40160642570281124
E00016123,91.69329073482429,3.194888178913738,3.5143769968051117,1.597444089456869,0.0
E00016158,90.06622516556291,3.642384105960265,4.304635761589404,1.6556291390728477,0.33112582781456956
E00016113,88.06366047745358,5.039787798408488,5.039787798408488,1.856763925729443,0.0
E00016120,90.3225806451613,3.225806451612903,5.806451612903226,0.6451612903225806,0.0
E00016122,89.05775075987842,5.775075987841945,3.0395136778115504,1.5197568389057752,0.60790273556231
E00016124,88.69257950530036,4.240282685512367,4.240282685512367,2.4734982332155475,0.35335689045936397
