OA11CD,Total,English,Welsh/Cymraeg (in England only),Other UK language: Total,Other UK language: Gaelic (Irish),Other UK language: Gaelic (Scottish),Other UK language: Manx Gaelic,Other UK language: Gaelic (Not otherwise specified),Other UK language: Cornish,Other UK language: Scots,Other UK language: Gypsy/Traveller languages,French,Portuguese,Spanish,Other European Language (EU): Total,Other European Language (EU): Italian,Other European Language (EU): German,Other European Language (EU): Polish,Other European Language (EU): Slovak,Other European Language (EU): Czech,Other European Language (EU): Romanian,Other European Language (EU): Lithuanian,Other European Language (EU): Latvian,Other European Language (EU): Hungarian,Other European Language (EU): Bulgarian,Other European Language (EU): Greek,Other European Language (EU): Dutch,Other European Language (EU): Swedish,Other European Language (EU): Danish,Other European Language (EU): Finnish,Other European Language (EU): Estonian,Other European Language (EU): Slovenian,Other European Language (EU): Maltese,Other European Language (EU): Any other European Language (EU),Other European Language (non EU): Total,Other European Language (non EU): Albanian,Other European Language (non EU): Serbian/Croatian/Bosnian,Other European Language (non EU): Ukrainian,Other European Language (non EU): Any other Eastern European Language (non EU),Other European Language (non EU): Northern European Language (non EU),Other European Language (non-national): Total,Other European Language (non-national): Romani language (any),Other European Language (non-national): Yiddish,Russian,Turkish,Arabic,West/Central Asian Language: Total,West/Central Asian Language: Hebrew,West/Central Asian Language: Kurdish,West/Central Asian Language: Persian/Farsi,West/Central Asian Language: Pashto,West/Central Asian Language: West/Central Asian Language (all other),South Asian Language: Total,South Asian Language: Urdu,South Asian Language: Hindi,South Asian Language: Panjabi,South Asian Language: Pakistani Pahari (with Mirpuri and Potwari),South Asian Language: Bengali (with Sylheti and Chatgaya),South Asian Language: Gujarati,South Asian Language: Marathi,South Asian Language: Telugu,South Asian Language: Tamil,South Asian Language: Malayalam,South Asian Language: Sinhala,South Asian Language: Nepalese,South Asian Language: South Asian Language (all other),East Asian Language: Total,East Asian Language: Mandarin Chinese,East Asian Language: Cantonese Chinese,East Asian Language: All other Chinese,East Asian Language: Japanese,East Asian Language: Korean,East Asian Language: Vietnamese,East Asian Language: Thai,East Asian Language: Malay,East Asian Language: Tagalog/Filipino,East Asian Language: East Asian Language (all other),Oceanic/Australian language (any),North/South American language (any),Caribbean Creole: Total,Caribbean Creole: Caribbean Creole (English-based),Caribbean Creole: Caribbean Creole (all other),African Language: Total,African Language: Amharic,African Language: Tigrinya,African Language: Somali,African Language: Krio,African Language: Akan,African Language: Yoruba,African Language: Igbo,African Language: Swahili/Kiswahili,African Language: Luganda,African Language: Lingala,African Language: Shona,African Language: Afrikaans,African Language: Any other Nigerian language,African Language: West African language (all other),African Language: African language (all other),Other Languages: Total,Other Languages: All other languages,Sign Language: Total,Sign Language: British sign language,Sign Language: Sign Language (all other),Sign Language: Any Sign Communication System
E00016572,308,275,0,0,0,0,0,0,0,0,0,2,6,1,18,2,1,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
E00016575,267,242,0,0,0,0,0,0,0,0,0,4,1,7,7,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016557,194,158,0,0,0,0,0,0,0,0,0,2,1,4,8,0,1,3,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,9,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016559,325,232,0,0,0,0,0,0,0,0,0,6,2,14,29,1,1,14,0,0,3,8,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,7,2,1,0,1,0,0,0,19,2,0,0,0,0,0,0,0,11,0,0,6,0,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0
E00016560,326,240,0,0,0,0,0,0,0,0,0,11,0,8,29,3,0,13,0,1,4,2,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,4,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,2,4,0,15,0,1,11,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
E00016562,332,279,0,0,0,0,0,0,0,0,0,3,3,6,11,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,0,0,1,4,0,0,2,0,0,0,0,14,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
E00016563,290,236,0,0,0,0,0,0,0,0,0,2,0,5,19,3,1,4,0,0,0,0,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,2,10,0,0,0,0,4,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,0,2,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0
E00016565,364,293,0,0,0,0,0,0,0,0,0,1,2,12,13,0,3,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,1,10,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,5,0,2,1,0,0,1,0,1,0,5,0,0,3,3,0,0,0,0
E00016544,313,262,0,0,0,0,0,0,0,0,0,11,2,0,25,4,1,16,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00016574,316,278,0,0,0,0,0,0,0,0,0,3,0,3,9,0,1,4,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,6,0,0,0,0,2,0,0,2,2,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016576,299,258,0,0,0,0,0,0,0,0,0,2,0,0,15,7,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,6,3,2,1,0,0,8,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016577,353,306,1,1,0,0,0,0,0,1,0,2,0,7,7,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
E00016578,257,220,0,0,0,0,0,0,0,0,0,4,2,7,15,3,1,7,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00016635,365,266,0,0,0,0,0,0,0,0,0,14,0,3,29,7,2,11,0,0,0,0,1,4,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,4,7,1,4,0,4,0,0,0,22,2,3,0,0,0,0,0,3,12,0,0,2,0,12,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
E00016640,295,269,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
E00016641,388,301,0,0,0,0,0,0,0,0,0,14,7,5,16,4,0,4,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,15,4,0,0,0,1,0,0,0,6,0,0,0,4,11,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
E00016642,380,294,0,0,0,0,0,0,0,0,0,13,3,4,11,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,8,0,0,0,1,0,0,0,0,4,2,5,0,0,1,2,2,11,0,0,0,0,6,0,0,0,2,0,1,2,0,19,4,1,9,0,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0
E00016643,292,213,0,0,0,0,0,0,0,0,0,5,1,5,11,1,1,4,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,7,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,0,0,6,0,0,2,0,2,0,0,0,2,0,0,0,0,27,7,3,13,0,0,2,0,0,2,0,0,0,0,0,0,6,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E00016630,318,272,0,0,0,0,0,0,0,0,0,3,0,1,17,0,0,13,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,2,0,2,7,3,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
E00016647,370,304,0,0,0,0,0,0,0,0,0,10,4,5,22,1,2,9,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00016648,318,255,0,0,0,0,0,0,0,0,0,9,7,10,9,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,1,0,3,0,0,0,0,0,5,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016649,308,239,0,0,0,0,0,0,0,0,0,4,2,18,19,0,0,10,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,4,0,0,0,0,8,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0
E00016651,335,284,0,0,0,0,0,0,0,0,0,7,2,4,12,1,1,3,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,9,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,1,0,0,0,4,0,1,1,4,0,0,0,0,0,0,0
E00016629,367,282,0,0,0,0,0,0,0,0,0,4,5,0,19,2,1,8,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,12,0,2,2,0,1,0,0,0,7,0,0,0,0,23,5,6,11,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0
E00016650,282,255,0,0,0,0,0,0,0,0,0,2,2,0,13,1,2,3,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0
E00016652,265,217,0,0,0,0,0,0,0,0,0,3,0,1,12,0,1,5,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016654,250,186,0,0,0,0,0,0,0,0,0,15,3,2,6,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,2,4,0,0,9,1,0,0,0,0,0,0,0,8,0,0,0,0,6,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,1,7,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0
E00016657,256,210,0,1,0,0,0,0,0,0,1,5,5,2,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
E00016633,244,171,0,0,0,0,0,0,0,0,0,2,2,1,24,2,2,12,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,5,0,2,0,0,1,0,1,12,0,0,0,0,0,0,0,0,9,0,3,0,0,19,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
E00016636,224,137,0,0,0,0,0,0,0,0,0,5,3,3,29,3,1,7,1,2,0,6,3,3,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,28,0,5,0,0,0,0,0,13,2,0,0,0,8,9,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
E00016638,153,88,0,0,0,0,0,0,0,0,0,6,5,1,21,0,1,4,2,0,6,2,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,21,0,4,3,0,0,0,0,8,4,0,0,0,2,5,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016639,451,384,0,0,0,0,0,0,0,0,0,11,6,4,10,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,2,1,0,0,1,0,0,0,1,1,2,3,0,2,1,0,0,11,0,0,0,0,3,0,3,0,5,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016674,259,221,0,0,0,0,0,0,0,0,0,5,0,0,12,1,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174018,356,220,0,0,0,0,0,0,0,0,0,7,0,11,35,5,6,13,1,1,2,1,0,1,1,2,0,1,0,0,0,0,1,0,16,0,2,13,0,1,0,0,0,8,7,1,3,0,1,0,0,2,16,5,3,0,0,0,1,0,0,5,0,0,0,2,31,0,8,7,2,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
E00174019,160,127,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
E00174021,100,57,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0,0,7,11,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016628,320,251,0,0,0,0,0,0,0,0,0,1,1,6,31,1,2,8,1,1,6,6,1,0,0,1,0,3,1,0,0,0,0,0,8,3,1,4,0,0,0,0,0,2,1,2,0,0,0,0,0,0,11,0,1,0,0,2,1,0,0,7,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
E00016637,443,321,0,0,0,0,0,0,0,0,0,6,3,9,38,7,1,15,0,2,3,2,2,0,0,1,0,5,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,3,7,2,0,0,0,1,1,10,0,2,0,0,1,0,0,0,6,1,0,0,0,36,9,1,21,0,0,3,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
E00174024,240,176,0,1,1,0,0,0,0,0,0,1,2,11,20,0,3,3,0,1,1,0,0,0,0,2,0,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,3,10,3,0,0,3,0,0,5,3,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174029,242,191,0,0,0,0,0,0,0,0,0,2,6,1,22,2,2,8,1,4,0,0,0,0,2,0,0,1,0,0,1,0,0,1,3,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,1,0,2,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174030,209,146,0,0,0,0,0,0,0,0,0,2,2,4,32,0,2,24,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,3,0,0,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,5,3,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016644,446,318,0,0,0,0,0,0,0,0,0,9,2,2,20,0,0,9,0,0,0,4,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,38,8,5,5,0,1,0,0,0,9,0,1,9,0,34,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,1,0,0,0,0,0,10,1,0,3,0,0,0,0,0,0,0,0
E00016645,367,268,0,0,0,0,0,0,0,0,0,5,0,6,38,2,1,24,4,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,0,0,3,6,0,23,0,0,0,0,0,2,0,0,21,0,0,0,0,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016646,381,282,0,0,0,0,0,0,0,0,0,24,5,11,18,4,1,2,0,0,1,5,0,2,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,1,0,1,8,2,2,0,2,0,0,0,12,0,2,0,0,0,0,0,0,10,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
E00016584,591,387,1,0,0,0,0,0,0,0,0,12,4,55,56,2,3,11,0,0,1,23,0,12,0,3,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,11,6,1,0,1,0,0,0,13,0,2,1,0,0,4,0,0,4,0,2,0,0,23,3,2,13,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,5,5,0,0,0,0
E00016596,303,259,0,0,0,0,0,0,0,0,0,3,1,0,17,4,3,2,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
E00016598,478,383,0,0,0,0,0,0,0,0,0,6,5,14,18,4,1,4,1,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,9,0,1,6,2,0,7,1,0,0,0,0,2,0,0,4,0,0,0,0,16,0,0,6,0,0,4,0,0,6,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0
E00016623,345,291,0,0,0,0,0,0,0,0,0,4,1,20,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
E00174036,194,162,0,0,0,0,0,0,0,0,0,5,0,2,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174038,411,272,0,0,0,0,0,0,0,0,0,9,8,2,61,5,1,47,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,5,2,3,3,0,2,0,1,0,13,0,0,0,0,0,2,0,0,10,0,1,0,0,15,0,0,10,0,0,2,0,0,3,0,0,0,0,0,0,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E00016585,259,188,0,0,0,0,0,0,0,0,0,11,3,1,22,3,4,4,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,0,9,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
E00016593,487,418,1,0,0,0,0,0,0,0,0,5,3,4,24,8,1,0,0,1,0,0,0,0,9,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,5,5,0,0,3,0,2,6,0,1,0,0,1,0,0,0,0,0,4,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
E00016600,367,355,0,0,0,0,0,0,0,0,0,3,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
E00016602,326,312,0,0,0,0,0,0,0,0,0,2,1,2,6,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016624,248,208,0,0,0,0,0,0,0,0,0,2,2,4,18,7,0,2,1,0,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016625,307,277,0,0,0,0,0,0,0,0,0,2,4,0,14,1,2,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
E00016587,420,381,0,0,0,0,0,0,0,0,0,6,6,0,7,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016594,323,272,0,0,0,0,0,0,0,0,0,7,0,2,13,6,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,5,0,0,0,0,10,2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E00016605,396,326,0,0,0,0,0,0,0,0,0,10,9,3,12,0,1,3,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,17,1,6,1,0,0,5,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
