OA11CD,English,Welsh/Cymraeg (in England only),Other UK language: Total,Other UK language: Gaelic (Irish),Other UK language: Gaelic (Scottish),Other UK language: Manx Gaelic,Other UK language: Gaelic (Not otherwise specified),Other UK language: Cornish,Other UK language: Scots,Other UK language: Gypsy/Traveller languages,French,Portuguese,Spanish,Other European Language (EU): Total,Other European Language (EU): Italian,Other European Language (EU): German,Other European Language (EU): Polish,Other European Language (EU): Slovak,Other European Language (EU): Czech,Other European Language (EU): Romanian,Other European Language (EU): Lithuanian,Other European Language (EU): Latvian,Other European Language (EU): Hungarian,Other European Language (EU): Bulgarian,Other European Language (EU): Greek,Other European Language (EU): Dutch,Other European Language (EU): Swedish,Other European Language (EU): Danish,Other European Language (EU): Finnish,Other European Language (EU): Estonian,Other European Language (EU): Slovenian,Other European Language (EU): Maltese,Other European Language (EU): Any other European Language (EU),Other European Language (non EU): Total,Other European Language (non EU): Albanian,Other European Language (non EU): Serbian/Croatian/Bosnian,Other European Language (non EU): Ukrainian,Other European Language (non EU): Any other Eastern European Language (non EU),Other European Language (non EU): Northern European Language (non EU),Other European Language (non-national): Total,Other European Language (non-national): Romani language (any),Other European Language (non-national): Yiddish,Russian,Turkish,Arabic,West/Central Asian Language: Total,West/Central Asian Language: Hebrew,West/Central Asian Language: Kurdish,West/Central Asian Language: Persian/Farsi,West/Central Asian Language: Pashto,West/Central Asian Language: West/Central Asian Language (all other),South Asian Language: Total,South Asian Language: Urdu,South Asian Language: Hindi,South Asian Language: Panjabi,South Asian Language: Pakistani Pahari (with Mirpuri and Potwari),South Asian Language: Bengali (with Sylheti and Chatgaya),South Asian Language: Gujarati,South Asian Language: Marathi,South Asian Language: Telugu,South Asian Language: Tamil,South Asian Language: Malayalam,South Asian Language: Sinhala,South Asian Language: Nepalese,South Asian Language: South Asian Language (all other),East Asian Language: Total,East Asian Language: Mandarin Chinese,East Asian Language: Cantonese Chinese,East Asian Language: All other Chinese,East Asian Language: Japanese,East Asian Language: Korean,East Asian Language: Vietnamese,East Asian Language: Thai,East Asian Language: Malay,East Asian Language: Tagalog/Filipino,East Asian Language: East Asian Language (all other),Oceanic/Australian language (any),North/South American language (any),Caribbean Creole: Total,Caribbean Creole: Caribbean Creole (English-based),Caribbean Creole: Caribbean Creole (all other),African Language: Total,African Language: Amharic,African Language: Tigrinya,African Language: Somali,African Language: Krio,African Language: Akan,African Language: Yoruba,African Language: Igbo,African Language: Swahili/Kiswahili,African Language: Luganda,African Language: Lingala,African Language: Shona,African Language: Afrikaans,African Language: Any other Nigerian language,African Language: West African language (all other),African Language: African language (all other),Other Languages: Total,Other Languages: All other languages,Sign Language: Total,Sign Language: British sign language,Sign Language: Sign Language (all other),Sign Language: Any Sign Communication System
E00016326,88.85017421602788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34843205574912894,1.3937282229965158,1.0452961672473868,5.574912891986063,0.6968641114982579,0.34843205574912894,4.529616724738676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968641114982579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34843205574912894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34843205574912894,0.0,0.0,0.0,1.0452961672473868,0.0,0.6968641114982579,0.34843205574912894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34843205574912894,0.0,0.34843205574912894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34843205574912894,0.34843205574912894,0.0,0.0,0.0,0.0
E00016329,84.89583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6458333333333335,0.78125,1.5625,1.8229166666666667,1.0416666666666667,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604166666666667,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,4.6875,0.0,0.0,0.2604166666666667,0.0,0.0,2.6041666666666665,1.5625,0.0,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604166666666667,0.2604166666666667,0.0,0.0
E00016332,85.44973544973546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26455026455026454,1.3227513227513228,5.026455026455026,0.5291005291005291,0.26455026455026454,0.26455026455026454,0.0,0.26455026455026454,1.0582010582010581,1.0582010582010581,0.0,0.26455026455026454,0.26455026455026454,0.5291005291005291,0.26455026455026454,0.26455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518519,0.0,0.26455026455026454,0.0,0.0,0.0,0.26455026455026454,0.0,1.5873015873015872,0.7936507936507936,0.0,0.0,0.0,0.26455026455026454,0.0,0.0,0.0,0.5291005291005291,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.26455026455026454,1.0582010582010581,0.0,0.0,0.0,1.0582010582010581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518519,0.0,0.0,1.3227513227513228,0.0,0.0,0.0,0.26455026455026454,0.0,0.0,0.0,0.0,0.26455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016333,89.55223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373134328358209,0.746268656716418,3.3582089552238807,1.492537313432836,0.0,1.1194029850746268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492537313432836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611940298507463,0.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,1.8656716417910448,0.0,0.0,0.0,0.0,1.1194029850746268,0.0,0.0,0.0,0.373134328358209,0.0,0.373134328358209,0.373134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016337,89.47368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30959752321981426,0.30959752321981426,0.0,5.882352941176471,0.0,0.0,4.643962848297214,0.30959752321981426,0.0,0.30959752321981426,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1671826625387,0.0,0.30959752321981426,0.30959752321981426,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,0.0,0.0,0.0,0.30959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.30959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016311,88.55218855218855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101010101010102,0.0,1.0101010101010102,5.3872053872053876,1.0101010101010102,1.0101010101010102,0.6734006734006734,0.0,0.0,2.356902356902357,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101010101010102,0.0,0.0,0.0,0.0,0.0,1.0101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356902356902357,1.6835016835016836,0.0,0.0,0.6734006734006734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,0.0,0.0,0.3367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016328,93.22709163346613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1952191235059761,0.0,0.0,2.3904382470119523,0.398406374501992,0.0,0.796812749003984,0.0,0.0,0.796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398406374501992,0.0,0.0,0.0,0.0,0.0,0.398406374501992,0.0,0.0,0.0,0.0,0.398406374501992,0.0,0.0,0.0,0.398406374501992,0.0,0.398406374501992,0.398406374501992,0.398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593625498007968,1.1952191235059761,0.0,0.398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016330,84.64730290456431,0.0,0.4149377593360996,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,1.6597510373443984,0.0,2.074688796680498,4.149377593360996,0.8298755186721992,0.0,1.6597510373443984,0.0,0.0,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.8298755186721992,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.4149377593360996,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149377593360996,0.8298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298755186721992,0.0,0.0,0.0,0.0,2.904564315352697,2.074688796680498,0.0,0.0,0.4149377593360996,0.0,0.4149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6597510373443984,0.4149377593360996,0.0,0.0,0.0,0.0,0.4149377593360996,0.8298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016331,77.8082191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547945205479452,0.0,0.547945205479452,6.575342465753424,1.917808219178082,0.821917808219178,1.095890410958904,0.0,0.0,1.095890410958904,0.0,0.0,1.095890410958904,0.0,0.0,0.547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4657534246575343,0.273972602739726,2.4657534246575343,0.0,0.0,0.0,2.4657534246575343,0.0,4.383561643835616,0.273972602739726,0.547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,2.4657534246575343,0.0,1.095890410958904,0.0,0.0,3.0136986301369864,2.191780821917808,0.0,0.0,0.0,0.0,0.0,0.547945205479452,0.0,0.273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,1.643835616438356,0.0,0.0,0.0,0.821917808219178,0.0,0.273972602739726,0.273972602739726,0.0,0.0,0.0,0.273972602739726,0.0,0.0,0.0,0.0,0.273972602739726,0.273972602739726,0.0,0.0,0.0,0.0
E00016334,83.15098468271334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564551422319475,1.312910284463895,0.2188183807439825,4.595185995623632,0.6564551422319475,0.6564551422319475,1.5317286652078774,0.0,0.0,0.2188183807439825,1.0940919037199124,0.0,0.2188183807439825,0.0,0.2188183807439825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9693654266958425,0.0,0.2188183807439825,0.0,0.0,0.2188183807439825,0.0,0.0,5.25164113785558,1.312910284463895,0.0,0.87527352297593,1.0940919037199124,0.6564551422319475,1.312910284463895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87527352297593,0.6564551422319475,0.0,0.0,0.2188183807439825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87527352297593,0.87527352297593,0.0,0.87527352297593,0.0,0.0,0.437636761487965,0.0,0.0,0.437636761487965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016613,84.89583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.78125,3.90625,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.78125,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.729166666666667,0.0,0.0,0.0,0.0,1.3020833333333333,0.0,0.0,0.0,4.427083333333333,0.0,0.0,0.0,0.0,1.8229166666666667,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,0.0,0.0,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016614,79.84084880636605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305039787798409,0.5305039787798409,0.5305039787798409,3.9787798408488064,0.26525198938992045,0.0,1.856763925729443,0.0,0.0,0.0,0.7957559681697612,0.0,0.26525198938992045,0.5305039787798409,0.26525198938992045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26525198938992045,0.0,0.0,0.26525198938992045,0.0,0.0,0.0,0.0,0.0,1.0610079575596818,0.0,0.5305039787798409,0.7957559681697612,0.0,0.0,0.5305039787798409,0.26525198938992045,0.0,5.570291777188329,0.5305039787798409,0.0,0.0,0.0,1.0610079575596818,0.5305039787798409,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,4.774535809018568,0.0,2.1220159151193636,0.5305039787798409,0.0,0.0,2.1220159151193636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3262599469496021,0.0,0.0,1.0610079575596818,0.0,0.0,0.26525198938992045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26525198938992045,0.26525198938992045,0.0,0.0
E00016615,80.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782312925170068,0.0,0.3401360544217687,2.380952380952381,0.0,0.0,0.3401360544217687,0.0,0.3401360544217687,0.3401360544217687,1.3605442176870748,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802721088435374,0.0,2.0408163265306123,0.0,0.0,1.7006802721088434,0.3401360544217687,0.0,8.503401360544217,1.0204081632653061,0.3401360544217687,0.6802721088435374,0.0,0.0,0.0,0.0,0.3401360544217687,5.1020408163265305,0.3401360544217687,0.6802721088435374,0.0,0.0,1.0204081632653061,0.0,0.0,0.3401360544217687,0.0,0.0,0.3401360544217687,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204081632653061,0.3401360544217687,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016618,84.6774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.8064516129032258,5.241935483870968,0.0,0.4032258064516129,0.8064516129032258,2.4193548387096775,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,1.2096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,1.2096774193548387,0.0,0.0,0.4032258064516129,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838709677419355,0.0,0.0,2.0161290322580645,0.0,0.4032258064516129,1.6129032258064515,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016621,91.34199134199135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658008658008658,0.0,1.2987012987012987,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.8658008658008658,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329004329004329,0.0,1.7316017316017316,0.8658008658008658,0.0,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329004329004329,0.8658008658008658,0.8658008658008658,0.0,0.0,0.0,0.0
E00016609,90.44117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36764705882352944,2.2058823529411766,0.0,0.0,1.838235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.36764705882352944,0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36764705882352944,0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411764705882353,0.0,0.0,0.0,0.0,1.1029411764705883,0.0,0.0,0.0,2.573529411764706,0.0,0.0,0.7352941176470589,0.0,1.4705882352941178,0.0,0.0,0.0,0.0,0.0,1.1029411764705883,0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016617,90.5775075987842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303951367781155,0.60790273556231,0.60790273556231,1.8237082066869301,0.0,0.0,1.21580547112462,0.0,0.60790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303951367781155,0.0,0.303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21580547112462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43161094224924,0.9118541033434651,0.0,0.303951367781155,0.0,0.0,0.0,0.0,0.0,1.21580547112462,0.0,0.0,0.0,0.0,1.21580547112462,0.303951367781155,0.0,0.9118541033434651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118541033434651,0.0,0.0,0.0,0.0,0.60790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016619,95.73770491803279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557377049180327,1.9672131147540983,0.6557377049180327,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.32786885245901637
E00016620,90.53627760252365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31545741324921134,0.0,0.9463722397476341,1.2618296529968454,0.0,0.31545741324921134,0.9463722397476341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31545741324921134,0.31545741324921134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309148264984227,0.31545741324921134,0.9463722397476341,0.31545741324921134,0.0,0.0,0.31545741324921134,0.0,0.0,3.1545741324921135,0.0,0.0,0.31545741324921134,0.0,0.0,0.31545741324921134,0.0,0.0,2.5236593059936907,0.0,0.0,0.0,0.0,0.9463722397476341,0.0,0.0,0.31545741324921134,0.0,0.0,0.0,0.0,0.0,0.6309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.31545741324921134,0.0,0.0,0.0,0.0,0.0,0.31545741324921134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016622,91.53225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.8064516129032258,0.4032258064516129,0.8064516129032258,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0161290322580645,0.0,0.4032258064516129,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0161290322580645,0.4032258064516129,0.8064516129032258,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.4032258064516129,0.0,0.0,0.0,0.0
E00016588,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,2.5,1.9444444444444444,2.2222222222222223,1.1111111111111112,0.5555555555555556,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.1111111111111112,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1111111111111112,0.0,3.0555555555555554,0.0,0.0,0.0,0.0,0.2777777777777778,0.5555555555555556,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016592,83.52601156069365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104046245,0.5780346820809249,0.28901734104046245,5.491329479768786,2.023121387283237,0.28901734104046245,1.1560693641618498,0.28901734104046245,0.28901734104046245,0.0,0.0,0.0,0.0,0.0,0.8670520231213873,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104046245,0.28901734104046245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560693641618498,0.5780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,7.514450867052023,0.5780346820809249,0.0,0.5780346820809249,0.0,1.1560693641618498,0.0,0.0,0.0,4.335260115606936,0.0,0.8670520231213873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104046245,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104046245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104046245,0.0,0.0,0.28901734104046245
E00016604,86.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051282051282051,0.0,0.0,4.615384615384615,0.5128205128205128,0.5128205128205128,0.0,0.0,0.0,0.0,1.0256410256410255,0.0,0.0,2.051282051282051,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,1.0256410256410255,0.0,0.0,0.0,0.0,1.0256410256410255,3.58974358974359,0.0,0.0,0.0,0.0,1.0256410256410255,0.5128205128205128,0.5128205128205128,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,1.0256410256410255,0.5128205128205128,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00016611,87.76595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638297872340425,1.0638297872340425,0.0,6.914893617021277,2.127659574468085,0.0,4.787234042553192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,1.5957446808510638,0.0,0.0,0.0,0.0,0.0,1.5957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638297872340425,0.0,0.0,0.0,1.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
