OA11CD,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
E00016904,6.451612903225806,8.064516129032258,6.451612903225806,5.645161290322581,5.645161290322581,5.645161290322581,13.709677419354838,12.096774193548388,7.258064516129032,5.645161290322581,8.870967741935484,6.451612903225806,4.032258064516129,0.8064516129032258,2.4193548387096775,0.8064516129032258,0.0,0.0
E00016906,10.126582278481013,6.962025316455696,6.329113924050633,3.7974683544303796,0.0,10.759493670886076,10.759493670886076,12.025316455696203,7.594936708860759,6.329113924050633,6.962025316455696,4.430379746835443,2.5316455696202533,1.8987341772151898,4.430379746835443,1.2658227848101267,2.5316455696202533,1.2658227848101267
E00016885,8.280254777070065,7.006369426751593,3.1847133757961785,1.2738853503184713,8.280254777070065,10.828025477707007,7.006369426751593,8.280254777070065,5.095541401273885,8.9171974522293,7.006369426751593,5.732484076433121,8.280254777070065,7.643312101910828,1.2738853503184713,1.2738853503184713,0.6369426751592356,0.0
E00016887,6.722689075630252,10.92436974789916,5.042016806722689,0.8403361344537815,3.361344537815126,12.605042016806722,8.403361344537815,5.882352941176471,5.882352941176471,8.403361344537815,5.882352941176471,7.563025210084033,6.722689075630252,5.042016806722689,2.5210084033613445,2.5210084033613445,0.0,1.680672268907563
E00016889,9.271523178807946,9.271523178807946,3.3112582781456954,1.9867549668874172,10.596026490066226,5.960264900662252,4.635761589403973,8.609271523178808,8.609271523178808,6.622516556291391,7.28476821192053,4.635761589403973,5.960264900662252,7.947019867549669,1.3245033112582782,0.6622516556291391,1.3245033112582782,1.9867549668874172
E00016890,8.609271523178808,10.596026490066226,4.635761589403973,1.3245033112582782,7.947019867549669,8.609271523178808,8.609271523178808,12.582781456953642,6.622516556291391,8.609271523178808,4.635761589403973,3.9735099337748343,3.9735099337748343,5.298013245033113,1.9867549668874172,0.6622516556291391,0.6622516556291391,0.6622516556291391
E00016895,12.5,7.5,5.0,1.25,3.75,5.0,10.0,11.875,8.75,9.375,3.75,3.125,8.75,5.625,1.875,1.25,0.0,0.625
E00016883,3.827751196172249,2.8708133971291865,4.784688995215311,3.349282296650718,13.875598086124402,8.133971291866029,17.70334928229665,7.177033492822966,5.2631578947368425,3.827751196172249,8.61244019138756,6.698564593301436,6.698564593301436,5.2631578947368425,0.4784688995215311,0.4784688995215311,0.9569377990430622,0.0
E00016888,5.641025641025641,2.051282051282051,5.641025641025641,6.153846153846154,14.35897435897436,7.17948717948718,11.282051282051283,5.128205128205129,6.666666666666667,5.641025641025641,6.666666666666667,7.17948717948718,5.641025641025641,5.641025641025641,2.051282051282051,1.0256410256410255,1.0256410256410255,1.0256410256410255
E00016891,7.2727272727272725,1.3636363636363635,4.090909090909091,4.090909090909091,15.0,9.545454545454545,15.454545454545455,10.909090909090908,7.2727272727272725,4.545454545454546,5.454545454545454,5.909090909090909,3.6363636363636362,2.272727272727273,1.8181818181818181,0.45454545454545453,0.0,0.9090909090909091
E00016892,4.624277456647399,5.202312138728324,3.468208092485549,4.046242774566474,9.826589595375722,9.248554913294798,19.07514450867052,8.092485549132949,6.358381502890174,7.514450867052023,3.468208092485549,6.936416184971098,5.780346820809249,3.468208092485549,1.1560693641618498,1.7341040462427746,0.0,0.0
E00016894,3.6842105263157894,4.7368421052631575,5.2631578947368425,2.1052631578947367,12.631578947368421,9.473684210526315,16.842105263157894,4.7368421052631575,5.7894736842105265,6.842105263157895,8.421052631578947,4.7368421052631575,5.2631578947368425,5.2631578947368425,2.1052631578947367,0.0,1.5789473684210527,0.5263157894736842
E00016880,8.710801393728223,9.40766550522648,6.620209059233449,5.923344947735192,8.710801393728223,9.75609756097561,6.968641114982578,8.013937282229966,8.362369337979095,4.181184668989547,6.620209059233449,4.878048780487805,4.529616724738676,3.484320557491289,1.7421602787456445,0.34843205574912894,0.34843205574912894,1.3937282229965158
E00016897,5.645161290322581,4.838709677419355,3.225806451612903,2.0161290322580645,7.258064516129032,19.758064516129032,14.919354838709678,10.483870967741936,9.67741935483871,5.241935483870968,6.451612903225806,1.6129032258064515,4.435483870967742,1.2096774193548387,1.6129032258064515,1.2096774193548387,0.4032258064516129,0.0
E00016899,2.5641025641025643,5.982905982905983,5.982905982905983,2.5641025641025643,5.128205128205129,9.401709401709402,11.965811965811966,17.94871794871795,11.11111111111111,5.128205128205129,5.128205128205129,3.4188034188034186,5.128205128205129,4.273504273504273,3.4188034188034186,0.8547008547008547,0.0,0.0
E00016902,12.0,8.571428571428571,2.857142857142857,3.4285714285714284,10.857142857142858,8.571428571428571,12.571428571428571,12.0,8.0,1.1428571428571428,5.714285714285714,5.714285714285714,3.4285714285714284,4.0,0.5714285714285714,0.0,0.0,0.5714285714285714
E00016903,8.411214953271028,6.542056074766355,3.2710280373831777,1.8691588785046729,8.411214953271028,15.42056074766355,13.08411214953271,13.551401869158878,8.411214953271028,3.7383177570093458,3.2710280373831777,3.7383177570093458,3.7383177570093458,4.672897196261682,0.4672897196261682,0.4672897196261682,0.0,0.9345794392523364
E00016930,6.354515050167224,6.688963210702341,7.357859531772576,6.688963210702341,5.351170568561873,5.016722408026756,6.688963210702341,4.3478260869565215,6.354515050167224,6.688963210702341,9.364548494983278,7.6923076923076925,6.354515050167224,4.3478260869565215,4.013377926421405,2.0066889632107023,3.0100334448160537,1.6722408026755853
E00016946,4.0,6.222222222222222,7.555555555555555,6.666666666666667,3.5555555555555554,8.0,6.222222222222222,8.444444444444445,7.111111111111111,6.666666666666667,9.777777777777779,8.0,5.777777777777778,2.6666666666666665,1.3333333333333333,4.0,1.7777777777777777,2.2222222222222223
E00016952,6.451612903225806,6.451612903225806,3.225806451612903,5.645161290322581,6.451612903225806,4.032258064516129,7.258064516129032,4.032258064516129,7.258064516129032,7.258064516129032,10.483870967741936,9.67741935483871,8.064516129032258,6.451612903225806,0.8064516129032258,1.6129032258064515,2.4193548387096775,2.4193548387096775
E00016964,5.813953488372093,8.720930232558139,5.813953488372093,5.813953488372093,5.232558139534884,2.3255813953488373,6.395348837209302,8.720930232558139,7.558139534883721,9.883720930232558,6.395348837209302,5.813953488372093,4.651162790697675,2.3255813953488373,1.1627906976744187,4.069767441860465,2.9069767441860463,6.395348837209302
E00016948,7.086614173228346,6.299212598425197,10.62992125984252,7.480314960629921,7.480314960629921,7.874015748031496,9.448818897637794,8.661417322834646,6.299212598425197,4.330708661417323,7.086614173228346,3.1496062992125986,5.511811023622047,1.968503937007874,1.5748031496062993,0.7874015748031497,1.1811023622047243,3.1496062992125986
E00016949,3.4482758620689653,6.896551724137931,12.5,5.603448275862069,6.0344827586206895,5.172413793103448,7.327586206896552,10.775862068965518,10.344827586206897,5.172413793103448,8.620689655172415,4.310344827586207,2.586206896551724,2.1551724137931036,2.1551724137931036,0.8620689655172413,2.1551724137931036,3.8793103448275863
E00016951,8.02139037433155,5.882352941176471,8.556149732620321,11.764705882352942,5.882352941176471,9.090909090909092,9.090909090909092,7.4866310160427805,3.7433155080213902,9.62566844919786,6.951871657754011,4.81283422459893,3.7433155080213902,2.1390374331550803,1.0695187165775402,1.0695187165775402,0.5347593582887701,0.5347593582887701
E00016955,6.153846153846154,6.666666666666667,13.333333333333334,5.128205128205129,2.5641025641025643,7.17948717948718,6.666666666666667,13.333333333333334,11.794871794871796,5.128205128205129,3.58974358974359,5.128205128205129,4.615384615384615,1.5384615384615385,3.58974358974359,2.5641025641025643,0.5128205128205128,0.5128205128205128
E00016956,3.7735849056603774,8.80503144654088,12.578616352201259,7.547169811320755,5.031446540880503,4.40251572327044,8.176100628930818,8.176100628930818,9.433962264150944,3.1446540880503147,6.289308176100629,5.031446540880503,5.660377358490566,3.1446540880503147,3.1446540880503147,0.6289308176100629,1.8867924528301887,3.1446540880503147
E00016950,8.387096774193548,4.516129032258065,5.161290322580645,5.806451612903226,5.161290322580645,5.161290322580645,5.806451612903226,7.096774193548387,6.451612903225806,9.03225806451613,6.451612903225806,9.67741935483871,7.741935483870968,1.2903225806451613,4.516129032258065,3.870967741935484,3.225806451612903,0.6451612903225806
E00016967,8.181818181818182,10.909090909090908,6.363636363636363,6.363636363636363,3.6363636363636362,3.6363636363636362,9.090909090909092,10.454545454545455,6.818181818181818,5.454545454545454,6.363636363636363,9.090909090909092,4.090909090909091,1.8181818181818181,0.9090909090909091,1.8181818181818181,4.545454545454546,0.45454545454545453
E00016968,5.095541401273885,8.280254777070065,7.643312101910828,6.369426751592357,6.369426751592357,3.1847133757961785,4.45859872611465,8.280254777070065,5.095541401273885,8.9171974522293,6.369426751592357,5.095541401273885,7.006369426751593,5.732484076433121,3.1847133757961785,1.2738853503184713,3.1847133757961785,4.45859872611465
E00016969,4.972375690607735,2.7624309392265194,16.574585635359117,7.18232044198895,4.419889502762431,4.419889502762431,4.972375690607735,8.287292817679559,8.839779005524862,7.18232044198895,5.524861878453039,6.629834254143646,5.524861878453039,3.867403314917127,3.314917127071823,1.6574585635359116,1.6574585635359116,2.2099447513812156
E00016971,7.947019867549669,5.960264900662252,10.596026490066226,7.947019867549669,5.960264900662252,3.9735099337748343,6.622516556291391,5.960264900662252,5.298013245033113,4.635761589403973,6.622516556291391,9.271523178807946,9.271523178807946,1.9867549668874172,3.9735099337748343,1.3245033112582782,1.9867549668874172,0.6622516556291391
E00016929,4.4692737430167595,6.70391061452514,10.05586592178771,5.58659217877095,5.58659217877095,5.027932960893855,9.497206703910615,12.29050279329609,6.145251396648045,8.379888268156424,6.70391061452514,6.70391061452514,2.793296089385475,1.675977653631285,2.2346368715083798,2.793296089385475,0.5586592178770949,2.793296089385475
E00016931,5.333333333333333,9.333333333333334,10.0,5.333333333333333,5.333333333333333,4.0,10.0,9.333333333333334,11.333333333333334,7.333333333333333,7.333333333333333,6.666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.0,3.3333333333333335
E00016932,7.17948717948718,9.23076923076923,8.205128205128204,6.666666666666667,7.6923076923076925,5.641025641025641,6.153846153846154,9.23076923076923,10.256410256410257,9.23076923076923,6.153846153846154,5.128205128205129,1.5384615384615385,2.051282051282051,1.5384615384615385,2.5641025641025643,0.5128205128205128,1.0256410256410255
E00016954,5.4945054945054945,6.593406593406593,9.340659340659341,11.538461538461538,4.945054945054945,5.4945054945054945,8.791208791208792,13.736263736263735,7.6923076923076925,8.791208791208792,5.4945054945054945,6.043956043956044,2.197802197802198,0.0,1.098901098901099,1.098901098901099,1.6483516483516483,0.0
