OA11CD,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016404,208,0,2,1,1,0,1,2,0,1,0,2,0,1,0,1,1,1,2,1,3,5,3,6,3,12,8,9,9,9,11,6,10,5,3,6,2,8,6,5,3,1,1,2,1,1,1,1,5,3,3,0,1,2,2,1,6,2,0,3,1,1,1,3,2,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0
E00016405,189,3,3,2,0,0,0,3,1,2,1,2,1,0,1,1,0,2,0,0,3,1,2,2,3,6,6,8,7,10,15,9,3,5,10,8,6,4,5,2,4,3,3,4,1,1,1,1,4,2,1,1,1,0,2,2,3,5,1,2,4,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016408,174,1,5,3,1,1,0,0,3,2,0,3,1,3,1,1,0,1,1,2,0,5,0,2,4,5,3,5,5,8,2,9,9,3,7,4,5,5,3,1,6,3,4,2,4,1,2,3,1,4,1,3,0,0,4,0,5,6,0,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016410,176,2,2,0,3,1,0,2,1,0,2,1,2,0,1,2,0,0,0,0,1,0,0,3,0,5,6,6,2,6,6,4,6,7,7,10,7,6,4,7,2,3,2,3,4,4,4,2,3,0,1,1,1,2,2,4,1,1,1,4,1,0,2,1,0,5,2,1,0,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016438,151,3,3,1,2,2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,2,1,1,3,1,4,4,1,4,8,5,9,7,8,5,3,4,2,6,4,2,3,4,5,2,2,2,2,3,3,2,1,2,0,2,3,1,2,1,0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016402,156,1,0,0,2,3,3,1,1,4,5,3,3,3,3,0,0,1,2,4,0,3,2,3,3,5,2,4,3,6,2,1,3,2,0,5,0,5,2,0,3,2,2,2,1,3,4,2,4,3,4,2,2,1,5,1,3,1,2,2,0,2,0,1,0,1,0,0,0,1,1,0,3,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
E00016407,108,2,2,1,0,3,2,1,2,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,3,0,0,1,1,3,2,4,0,5,3,7,5,3,2,3,3,2,2,3,1,1,5,1,3,0,0,3,3,1,2,1,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016409,210,1,3,4,1,3,4,9,3,6,1,3,4,3,2,7,2,2,4,3,2,3,3,2,4,6,3,4,9,5,7,4,4,4,1,3,3,2,2,3,4,2,2,1,3,3,6,1,3,5,6,2,4,3,5,1,1,0,1,1,1,3,4,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
E00016411,192,2,0,3,3,0,3,2,6,7,3,0,4,2,6,1,1,3,2,1,0,1,1,3,0,2,4,5,5,7,8,2,8,7,6,2,5,4,8,3,4,2,5,1,4,3,3,2,3,1,4,0,0,1,2,0,4,0,3,1,2,3,2,6,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016413,174,2,0,2,4,4,1,1,0,5,2,2,3,2,3,1,3,3,1,1,1,3,1,2,6,3,5,3,2,6,5,3,6,3,3,2,2,2,2,1,3,5,4,1,2,1,3,6,2,5,3,2,2,0,0,3,1,1,2,0,1,4,1,5,2,5,1,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E00016398,129,0,0,2,2,4,1,2,0,0,1,0,1,1,0,2,3,2,1,1,0,1,2,1,0,1,1,4,4,4,4,4,3,4,4,3,4,6,4,2,4,1,1,1,4,3,1,3,0,1,0,1,0,3,3,2,1,1,1,0,2,1,0,1,2,1,1,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E00016431,361,2,5,2,3,0,1,1,3,3,2,0,2,1,0,0,0,4,2,1,0,4,1,4,15,8,10,8,11,16,10,13,12,13,16,12,11,15,10,10,10,9,9,9,12,7,5,6,1,4,2,0,3,6,9,4,0,1,3,2,2,1,2,2,2,0,2,0,2,3,1,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E00016432,221,3,2,1,2,3,3,3,1,2,0,1,1,2,0,0,0,2,0,0,3,3,1,3,1,10,8,5,4,7,8,8,8,9,9,7,11,4,4,5,2,5,3,8,5,3,1,3,4,2,2,1,0,0,3,3,6,3,3,3,3,0,3,1,1,0,0,0,1,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
E00016434,195,1,0,1,2,3,3,3,4,4,6,3,2,3,2,1,4,3,3,2,2,4,3,11,2,4,7,4,9,4,5,4,3,1,3,1,1,2,0,3,4,1,3,3,3,0,2,1,4,6,5,0,3,4,4,2,2,1,2,2,3,2,1,1,0,1,1,2,1,1,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00173943,185,0,2,1,0,1,2,0,3,4,4,1,3,3,4,1,4,3,1,2,2,0,5,2,5,2,4,3,2,3,2,2,1,4,7,5,6,4,2,8,2,3,6,3,6,5,0,1,2,4,2,5,1,4,4,1,1,2,0,2,2,2,0,0,2,2,0,0,1,0,1,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
E00173946,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,2,1,2,0,0,0,0,1,3,0,2,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
E00016397,712,8,7,7,6,4,6,7,5,4,3,3,1,2,2,5,3,3,0,4,3,9,12,18,22,34,17,25,23,19,38,27,40,31,29,27,22,26,26,20,18,19,17,14,7,8,5,6,5,3,7,2,7,5,4,4,5,4,2,3,3,1,2,0,1,2,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
E00016433,749,19,8,12,8,2,4,4,3,0,1,5,6,2,3,3,4,2,2,0,5,2,8,11,27,40,24,20,27,17,40,31,29,36,27,22,25,25,22,23,16,9,9,6,10,6,4,4,6,3,4,13,5,3,6,8,7,5,6,5,3,4,2,4,3,4,5,3,3,3,3,2,1,3,3,4,0,2,1,0,2,2,3,2,0,0,0,2,1,0,0,0
E00016436,209,1,3,5,3,1,4,2,3,2,2,3,3,3,5,5,4,3,1,1,2,2,0,7,7,9,6,4,7,3,5,6,3,5,8,6,3,6,3,4,2,2,1,2,2,1,2,1,3,1,1,2,4,2,2,0,1,5,3,1,1,2,1,2,2,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,2,0,0
E00016440,211,1,1,2,2,1,2,5,0,1,4,1,5,1,4,2,3,5,4,4,1,7,9,2,10,9,5,4,5,6,6,1,3,2,2,3,1,2,2,4,3,4,2,2,2,3,2,1,1,5,6,5,1,5,2,7,6,3,6,0,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
E00016441,213,0,1,1,0,1,1,2,2,2,1,0,1,2,5,1,4,2,3,0,3,7,4,8,11,4,7,5,5,3,1,2,5,4,3,4,5,2,4,9,4,6,1,3,4,2,2,5,3,2,2,0,3,3,1,1,4,1,4,6,1,2,3,0,4,4,4,2,2,0,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016415,213,1,2,3,2,5,6,6,5,4,4,1,3,2,5,3,6,1,4,2,2,0,4,2,3,5,4,7,9,4,3,8,3,5,6,13,2,2,3,3,5,2,2,1,2,1,1,0,2,3,3,0,2,1,3,2,3,4,1,1,0,2,2,2,1,2,1,1,1,0,2,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00016416,159,5,0,4,3,2,1,4,0,3,1,2,3,0,1,3,5,0,1,2,1,2,2,1,2,1,1,5,6,7,6,4,0,7,5,1,3,4,2,2,0,1,1,0,1,0,0,4,2,1,0,4,3,3,0,3,3,2,1,3,3,2,3,2,1,1,0,1,1,0,2,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
E00016419,208,0,2,1,1,1,4,4,4,4,3,4,2,4,4,2,4,3,1,2,5,4,1,4,4,0,9,7,9,2,5,7,2,3,6,4,4,2,2,6,5,1,2,0,2,2,1,0,2,3,3,3,4,1,5,3,1,1,3,2,3,2,4,4,0,1,0,1,1,1,3,0,2,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1
E00016420,190,3,2,3,3,2,11,7,5,6,11,2,5,3,4,6,8,3,3,1,4,0,1,2,0,1,3,5,2,8,0,3,3,0,4,1,0,5,0,5,5,2,4,1,0,0,2,1,1,1,2,3,3,1,0,2,2,3,4,4,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
E00173947,154,1,3,3,0,1,0,3,1,1,2,0,3,1,2,3,1,1,1,2,0,2,2,1,2,2,7,6,4,4,4,10,0,1,10,1,2,1,0,1,2,3,2,1,2,2,1,1,2,3,3,1,2,4,1,1,2,0,4,1,3,8,1,2,3,0,1,2,0,1,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00173948,109,1,2,3,1,1,2,1,1,1,1,0,0,2,0,0,1,1,2,0,0,0,0,2,1,3,2,5,1,6,8,10,6,1,6,8,2,5,2,2,1,0,1,2,1,0,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016417,154,0,0,0,3,3,3,2,2,1,2,2,4,6,4,4,2,2,2,3,3,2,3,3,1,2,3,3,4,1,2,2,1,0,1,1,2,3,3,4,3,5,2,2,1,2,1,1,2,2,2,2,2,0,2,1,5,1,2,1,4,1,1,2,0,1,1,1,2,0,2,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
E00016421,145,8,3,1,5,4,3,2,2,3,1,3,1,1,5,3,2,0,2,0,0,1,0,1,2,1,3,1,0,1,3,2,2,1,1,3,5,0,2,1,2,2,4,4,2,5,4,1,2,3,1,1,3,1,2,0,5,2,3,4,2,0,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1
E00016423,133,0,1,1,1,6,3,3,1,2,1,7,3,7,2,3,3,1,0,3,2,1,1,1,2,3,2,1,2,2,3,1,3,2,2,1,4,0,3,3,1,2,3,0,4,4,0,2,1,2,2,1,2,0,2,1,1,3,3,0,1,1,0,1,1,1,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016424,139,5,2,4,2,7,4,4,6,1,0,3,5,4,2,4,3,1,3,4,0,0,1,0,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,4,1,3,1,4,3,1,2,2,0,2,0,1,2,2,2,3,4,2,1,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E00016427,110,1,1,2,1,0,0,3,2,1,5,1,1,1,4,2,3,3,3,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,3,0,1,3,1,2,3,3,2,0,2,2,2,0,2,2,2,4,1,4,2,2,3,3,2,2,1,1,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
E00016396,115,1,0,2,0,2,0,1,1,2,1,3,1,1,0,1,2,0,0,0,0,1,4,0,4,1,3,3,3,2,2,4,5,5,4,4,4,0,1,1,3,1,1,2,2,0,0,1,1,2,0,0,0,3,0,1,0,1,1,4,1,2,0,0,1,1,1,1,2,5,0,1,0,2,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0
E00016426,145,1,2,2,2,3,1,0,1,2,3,3,2,6,1,4,2,2,1,0,0,0,1,3,2,1,2,2,1,2,1,2,0,3,1,3,2,3,3,4,3,3,3,3,1,2,2,1,2,4,3,3,6,1,2,1,3,3,3,0,4,0,2,0,1,1,1,2,0,0,0,1,0,2,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0
E00016428,242,3,1,3,1,0,2,6,1,2,1,2,0,1,4,1,1,1,0,1,1,4,3,3,6,7,7,2,5,5,5,7,2,11,7,6,7,7,6,4,6,2,8,6,4,3,4,4,4,5,0,9,2,4,6,5,4,5,2,2,4,2,0,2,0,0,2,5,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
E00016429,141,2,2,0,2,1,0,3,0,1,2,1,2,1,1,0,0,0,0,0,0,0,2,1,2,3,1,2,3,4,3,4,5,2,4,1,2,3,3,2,1,2,1,2,1,1,0,1,3,1,2,0,1,1,5,3,1,2,0,0,1,0,1,1,1,2,6,1,4,1,0,0,2,2,0,1,1,2,0,0,1,0,2,3,3,0,0,6,6,0,1,0
E00016430,136,0,1,1,1,3,0,1,2,2,3,1,4,3,3,1,0,0,3,1,1,2,1,1,1,2,0,0,2,2,0,2,2,2,2,3,4,2,0,2,1,0,3,2,3,2,1,2,0,2,1,6,1,3,4,4,2,3,2,3,2,3,3,1,0,0,5,2,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0
E00016445,179,2,5,3,4,3,2,5,3,2,3,2,0,3,0,1,2,2,1,1,4,2,1,3,0,1,3,2,1,6,1,4,2,2,5,6,5,6,0,6,3,5,4,1,3,3,4,2,2,4,4,2,2,0,2,3,2,5,0,0,2,1,1,0,1,0,2,1,4,1,0,2,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
E00016448,193,1,3,6,3,2,3,6,7,7,5,6,3,1,2,2,1,1,1,0,1,0,1,0,3,5,0,0,0,5,4,1,5,2,4,0,2,3,7,1,4,2,3,5,3,2,1,3,2,4,2,2,2,1,2,3,0,3,1,1,3,4,1,1,2,3,1,1,3,2,3,2,1,4,3,0,2,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0
E00016452,168,2,2,0,2,3,4,2,3,9,1,2,1,1,2,3,2,2,2,1,0,0,1,2,1,3,2,4,0,1,0,3,2,3,3,2,2,3,0,4,2,0,5,2,1,4,4,0,3,2,2,1,1,2,2,0,2,3,0,6,2,2,1,0,2,3,2,2,2,1,0,6,3,3,0,4,1,3,5,1,0,0,0,0,0,1,0,0,0,1,0,1
E00016454,117,2,4,3,2,3,0,2,0,1,1,3,1,4,1,1,0,2,1,1,1,0,0,0,0,0,4,0,1,2,2,0,1,3,1,1,1,0,4,11,1,0,2,5,4,2,1,2,4,3,3,2,2,0,1,0,2,3,3,0,2,2,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
E00016455,129,1,10,1,1,2,3,2,1,6,4,1,1,3,0,2,0,0,2,3,1,0,0,0,0,1,0,1,3,0,1,9,0,3,2,4,2,2,3,1,5,3,3,1,3,0,1,3,1,3,1,0,1,1,1,2,2,0,2,1,3,0,0,0,2,0,0,0,1,3,0,0,0,1,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
E00016446,222,3,3,2,3,5,1,1,1,2,1,1,1,1,2,2,1,0,1,0,6,3,2,2,1,4,9,6,7,2,6,7,11,5,7,2,4,4,5,3,3,4,5,6,1,4,4,2,6,2,3,5,3,4,6,7,2,0,1,1,2,0,1,2,3,2,2,0,4,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
E00016453,96,0,1,1,0,0,1,1,0,0,2,1,2,1,1,0,0,3,0,1,0,1,0,0,1,0,2,1,2,1,4,2,3,4,6,1,1,0,2,0,4,1,3,1,1,0,1,1,1,1,2,4,0,0,0,0,1,2,0,1,0,2,1,3,5,0,4,1,0,1,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
E00016456,153,1,2,2,2,1,0,2,2,2,3,2,3,1,0,1,3,3,4,3,2,1,1,1,2,0,0,1,0,1,5,3,5,2,4,4,5,4,7,8,3,2,4,1,2,1,3,2,3,1,2,2,3,3,5,1,2,0,1,1,1,2,1,2,3,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
E00016457,164,1,1,4,0,0,2,3,2,0,3,2,4,3,0,0,1,1,1,2,1,0,1,0,1,3,2,6,4,13,1,6,4,8,10,7,6,3,6,6,1,4,0,2,2,2,2,3,0,2,3,1,4,4,0,3,1,1,1,0,0,1,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016462,190,2,2,3,1,2,1,2,1,2,1,1,2,5,2,3,3,1,0,1,1,0,1,0,0,0,1,6,4,6,0,0,5,5,2,8,7,14,9,7,5,4,4,4,5,3,1,2,5,5,3,4,3,2,2,1,2,3,2,0,0,1,2,1,2,1,1,1,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
E00173944,178,3,0,1,1,1,0,4,0,2,1,1,0,2,0,3,4,2,3,0,0,2,1,1,1,2,3,4,7,2,4,7,7,9,13,6,4,5,5,2,7,4,2,6,3,0,5,3,0,0,0,6,5,1,3,1,2,1,1,1,1,2,0,0,1,0,3,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E00173945,163,1,2,3,2,4,0,1,0,1,0,0,0,2,4,0,2,0,2,2,5,0,1,2,2,2,5,3,4,8,4,7,10,8,10,6,3,3,4,2,10,3,2,3,2,1,1,0,3,4,0,1,0,2,0,1,2,2,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
E00016460,216,4,7,6,4,1,3,2,1,5,3,2,5,0,5,0,2,3,0,1,0,6,5,0,2,0,4,2,4,1,3,6,5,4,2,4,9,5,4,3,9,3,4,5,2,6,4,2,7,3,3,3,3,4,4,1,1,3,2,2,1,0,1,2,1,0,1,4,0,0,3,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
E00016463,338,3,5,1,5,2,1,4,3,2,2,3,2,11,5,5,3,4,1,4,1,3,6,2,6,11,9,9,6,13,10,5,18,6,6,10,6,10,8,9,8,6,7,5,14,5,4,2,3,7,5,4,3,1,3,3,8,3,2,1,2,3,3,0,3,0,3,3,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
E00016467,185,3,1,3,1,1,2,0,3,4,1,3,2,1,3,4,2,4,4,1,0,2,0,3,0,0,6,5,6,9,5,3,0,1,4,1,4,2,5,4,4,5,3,0,0,1,2,2,6,4,1,0,3,1,2,3,1,2,2,1,1,3,2,0,2,1,6,1,4,0,0,1,5,4,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1
E00016469,218,2,1,5,6,1,4,2,2,1,3,1,1,5,1,1,2,0,2,2,1,6,5,7,4,0,4,5,3,5,7,5,2,8,6,6,6,4,4,5,0,4,6,12,7,2,3,5,1,3,3,1,1,3,0,2,1,0,3,1,1,3,0,1,2,2,0,2,0,2,1,2,0,3,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
E00016471,194,9,5,6,8,1,4,5,6,8,1,5,4,6,2,3,1,1,1,3,1,0,5,0,4,2,3,9,2,2,3,2,0,3,3,1,3,4,5,5,4,5,1,4,2,3,0,4,2,2,1,1,3,1,4,2,2,0,2,1,1,1,0,1,2,0,0,3,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016472,238,0,2,3,1,3,1,1,2,2,2,3,2,1,2,0,1,0,0,1,2,0,5,2,5,3,6,6,9,7,9,4,4,6,9,4,0,5,3,9,6,9,3,1,4,6,4,4,5,3,3,4,2,2,1,0,4,1,3,1,1,0,3,7,2,1,2,5,8,1,0,4,1,1,0,1,1,2,0,1,2,1,0,0,0,0,2,0,1,0,0,0
E00016447,142,1,0,3,3,0,6,0,1,1,1,1,3,0,1,0,2,2,1,2,1,1,0,2,0,0,1,1,0,2,5,4,5,1,7,8,3,2,5,4,4,1,3,2,1,2,2,2,1,5,2,1,4,1,3,2,0,1,3,4,0,2,2,1,0,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1
E00016458,153,2,0,6,2,0,5,3,3,3,2,1,3,4,5,0,0,1,3,0,1,0,0,2,2,1,1,6,1,4,0,4,4,3,5,4,2,4,2,4,2,1,2,1,2,1,4,5,1,1,3,4,3,1,2,2,3,2,3,3,1,1,0,1,0,1,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
E00016459,131,0,1,1,1,1,3,2,0,5,1,4,6,4,1,7,0,4,4,2,1,0,1,2,0,0,0,0,0,0,1,2,0,0,2,2,3,1,2,0,1,1,4,5,0,1,1,5,2,4,1,3,3,2,1,0,2,4,1,2,4,0,1,1,1,0,0,0,0,2,2,0,0,1,3,1,1,1,1,0,0,0,0,0,1,2,0,0,1,1,0,0
E00016464,157,0,1,0,3,1,2,5,2,2,5,1,3,3,3,0,2,0,0,4,1,2,1,2,2,2,5,4,3,1,4,2,2,5,4,4,3,3,1,4,3,3,3,1,2,2,0,1,3,1,2,3,5,3,2,5,1,3,4,0,1,2,2,2,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0
E00016465,98,1,1,2,6,1,2,1,3,2,2,1,1,3,0,3,0,0,0,0,1,1,1,1,0,0,0,2,0,3,2,0,0,2,0,2,0,0,1,1,2,1,3,1,1,1,0,2,2,0,0,2,0,0,1,1,1,1,3,1,4,1,0,1,1,0,0,1,0,0,1,2,0,1,1,1,0,3,3,1,1,1,0,0,0,0,2,0,1,1,0,2
E00016466,146,5,0,2,2,3,3,4,0,2,0,6,1,5,4,2,2,2,1,3,1,0,1,0,0,0,2,1,0,1,1,1,2,4,4,0,0,3,1,1,2,0,3,5,0,4,1,2,6,3,4,0,0,0,3,4,2,2,1,3,3,0,1,1,1,2,1,2,0,0,3,3,3,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
E00016475,98,1,1,1,4,0,2,4,2,3,1,2,1,2,2,2,1,3,1,2,0,5,0,2,1,2,0,2,0,4,1,0,2,2,2,0,1,0,0,1,1,0,1,0,0,0,1,4,4,0,0,1,1,2,1,2,1,0,3,2,2,1,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
E00016476,153,3,3,3,1,3,2,0,3,4,0,1,2,6,1,1,9,5,0,5,4,0,0,2,2,2,3,1,4,2,6,4,2,4,1,3,2,1,2,3,0,1,4,1,1,3,3,2,2,4,2,1,2,1,1,0,2,3,3,1,0,2,3,2,0,1,1,0,0,0,0,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016478,117,1,2,0,2,3,2,1,3,2,1,0,1,2,0,1,1,2,0,1,1,0,1,0,2,1,3,1,4,2,0,2,2,3,3,2,5,4,5,1,0,2,3,2,4,2,3,3,1,1,3,1,0,1,0,1,2,1,2,0,1,0,1,1,2,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,2
E00016479,115,3,1,1,3,0,1,2,7,3,0,1,2,5,1,2,0,0,3,0,0,1,1,2,2,0,1,2,4,3,4,2,2,1,2,1,1,0,0,1,2,2,1,1,2,0,4,2,0,1,6,5,0,0,2,1,0,0,1,3,0,2,1,1,0,2,0,1,1,0,0,1,0,0,2,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0
E00016480,142,0,0,3,3,1,3,5,1,2,0,3,1,2,0,2,3,3,2,6,3,6,1,7,5,3,1,0,1,5,2,1,5,2,2,4,1,5,2,2,4,0,2,2,1,2,0,0,1,0,2,2,2,1,1,1,3,0,2,0,2,3,1,3,0,1,0,1,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016482,139,3,2,5,2,4,2,4,2,6,0,3,2,2,3,2,3,2,3,0,4,1,0,2,3,7,2,4,1,1,2,1,0,2,1,4,1,0,1,6,0,0,1,3,3,0,1,1,5,2,0,2,2,1,1,2,0,3,2,1,3,4,1,1,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016468,124,0,2,1,2,4,2,1,3,4,1,1,3,1,2,0,0,1,1,1,1,0,1,0,1,1,2,1,1,0,1,1,2,1,2,2,3,3,3,2,1,3,1,3,2,3,2,3,1,1,5,3,1,1,4,0,2,2,2,0,3,4,1,1,0,0,0,1,1,1,1,2,1,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
E00016470,114,0,3,4,1,1,0,4,0,3,1,3,3,1,2,0,1,1,0,2,0,0,1,0,1,1,1,1,2,1,1,2,1,1,3,0,2,1,1,5,0,3,6,0,0,5,3,1,0,4,3,3,1,1,4,2,1,0,6,1,1,3,0,1,2,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016473,174,7,3,4,3,2,2,3,2,1,2,4,2,6,2,5,4,2,0,1,1,1,1,1,2,4,3,3,1,4,0,5,5,5,1,2,1,3,5,2,1,5,5,2,6,3,2,2,1,2,1,3,2,1,0,3,2,2,2,5,1,1,3,0,1,2,1,1,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
E00016474,139,3,3,2,1,1,2,4,2,0,1,1,2,3,0,0,1,1,1,3,0,0,0,3,1,1,1,2,3,3,2,1,4,2,4,3,6,4,3,5,1,7,3,5,4,4,3,2,2,0,2,2,1,1,1,0,1,1,2,2,1,0,2,2,0,1,0,0,1,0,1,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00016477,147,1,2,1,3,1,1,3,0,2,1,0,2,3,2,0,0,2,0,0,0,0,1,0,2,0,1,1,0,2,1,1,7,3,2,2,5,2,2,4,8,1,9,4,0,6,1,2,2,3,3,4,0,1,4,3,3,0,3,3,7,1,1,1,2,3,0,1,0,0,2,2,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
E00016481,224,4,3,2,5,1,3,3,3,2,3,6,3,4,3,3,0,3,2,0,0,1,4,1,1,5,5,5,5,5,3,6,5,8,6,4,9,5,9,5,6,6,7,3,4,3,3,0,3,0,2,2,4,5,2,4,3,3,4,4,0,1,1,2,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
