OA11CD,Total,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
E00016742,171,9,15,10,2,8,20,32,24,10,12,6,5,3,4,7,3,1,0
E00016733,169,12,15,7,6,5,6,15,23,18,16,5,9,8,8,6,5,3,2
E00016734,141,9,10,4,5,5,8,16,13,17,9,14,11,7,2,2,4,2,3
E00016743,130,13,9,6,0,6,4,15,23,11,8,9,7,5,4,4,3,2,1
E00016744,172,10,13,6,8,6,18,17,13,11,13,10,11,14,9,5,2,2,4
E00016747,154,13,4,9,9,9,11,21,18,12,4,16,6,3,9,4,3,0,3
E00016779,108,4,6,6,7,7,10,21,7,6,7,6,8,4,2,1,2,2,2
E00016789,205,16,30,8,6,8,7,13,21,21,16,13,11,6,1,11,6,4,7
E00016797,178,10,15,10,6,7,11,18,16,12,20,11,10,8,10,8,2,1,3
E00016798,264,21,28,9,5,11,26,46,37,19,19,11,14,9,3,2,1,2,1
E00016821,615,61,41,14,18,28,62,149,79,42,40,21,14,14,9,13,3,3,4
E00016780,192,8,12,15,7,4,16,18,20,17,11,19,12,3,3,5,3,5,14
E00016782,178,10,14,10,5,6,14,17,14,13,11,14,19,16,3,3,2,6,1
E00016790,110,8,13,8,6,6,13,14,9,12,4,7,6,1,0,1,1,0,1
E00016792,272,29,40,20,17,11,26,25,22,34,14,11,13,3,3,0,1,1,2
E00016795,141,6,16,9,6,6,8,12,13,8,6,15,9,10,2,1,2,5,7
E00016796,267,21,17,20,21,10,22,27,29,14,14,23,17,9,7,6,1,1,8
E00016799,201,19,11,12,11,10,14,20,16,20,6,18,13,11,7,4,4,4,1
E00016804,191,17,7,13,9,3,11,19,12,17,6,11,4,8,3,6,12,10,23
E00016805,212,22,7,10,16,6,14,37,18,14,6,16,20,7,7,8,1,1,2
E00016806,139,9,6,10,17,7,4,11,14,6,6,13,13,10,6,2,2,2,1
E00016781,124,11,3,3,7,4,12,8,12,13,8,11,6,6,14,0,4,1,1
E00016793,109,4,6,3,8,5,5,7,8,8,8,14,22,5,4,1,1,0,0
E00016794,97,8,6,5,5,3,7,7,12,9,9,7,8,5,2,0,0,3,1
E00016801,129,9,9,4,7,8,8,12,13,12,5,14,10,7,4,3,2,1,1
E00016803,148,11,5,12,5,7,8,13,14,9,9,16,15,11,4,1,2,4,2
E00016808,125,11,8,7,11,6,5,11,10,14,9,6,8,9,4,2,0,4,0
E00016783,169,12,9,9,8,6,14,9,11,14,18,13,16,9,7,5,3,4,2
E00016802,207,14,9,9,3,15,38,17,13,11,12,16,24,4,5,3,4,4,6
E00016807,198,10,13,16,10,15,29,10,17,11,19,14,15,5,5,2,1,3,3
E00016809,167,11,8,4,3,7,31,18,6,12,17,11,10,5,7,6,4,2,5
E00016810,194,11,9,10,9,8,29,14,17,16,14,11,20,12,3,5,3,1,2
E00016784,132,4,9,9,6,8,10,10,11,7,14,13,11,7,3,1,2,3,4
E00016811,164,16,13,6,10,5,12,17,12,22,11,8,6,6,7,4,2,7,0
E00016812,146,7,4,12,10,4,11,8,13,12,7,18,12,10,6,2,4,2,4
E00016816,123,8,5,10,3,6,6,9,10,6,15,11,5,9,7,4,2,2,5
E00016817,157,17,13,6,11,6,10,4,17,14,13,12,10,5,5,4,2,1,7
E00016813,147,11,8,5,2,4,13,18,20,11,12,7,14,9,4,2,4,1,2
E00016814,139,13,7,9,6,4,9,16,18,11,8,7,10,11,1,1,5,2,1
E00016815,163,6,8,14,7,6,13,17,23,6,8,8,22,12,3,2,3,3,2
E00016818,135,18,7,6,3,4,13,13,21,9,10,6,5,5,3,2,5,2,3
E00016819,135,6,4,4,5,6,17,15,18,5,8,6,17,12,1,2,3,0,6
E00016785,139,4,11,7,6,3,13,12,17,14,8,6,10,4,6,4,5,6,3
E00016786,145,5,7,7,4,10,5,11,10,19,14,17,9,13,3,5,3,2,1
E00016787,330,50,51,18,14,20,25,20,31,51,20,13,6,4,4,3,0,0,0
E00016822,176,18,21,10,10,8,8,12,19,14,19,8,4,8,6,1,2,6,2
E00016824,129,14,7,8,5,9,7,7,8,15,13,10,6,8,4,2,3,2,1
E00016778,149,8,6,10,13,7,14,10,20,10,12,10,8,4,6,2,3,4,2
E00016788,139,10,7,9,10,5,9,10,14,12,7,14,5,5,8,3,2,6,3
E00016791,157,6,17,9,12,9,9,13,20,14,7,9,6,12,5,3,0,5,1
E00016800,119,6,17,8,9,3,9,10,16,12,8,7,3,7,0,1,1,0,2
E00016820,166,11,10,11,10,4,20,26,17,17,6,11,6,10,2,1,1,2,1
E00016823,150,8,8,9,14,9,10,15,13,11,11,9,10,6,4,4,1,4,4
E00016843,162,27,8,10,4,9,9,14,15,17,8,12,11,1,3,5,1,3,5
E00016863,201,19,8,7,3,9,10,20,12,22,8,8,12,10,4,4,8,13,24
E00016868,149,19,6,8,2,10,8,10,10,16,12,9,12,6,6,5,3,3,4
E00016870,151,17,6,7,3,9,7,12,14,12,13,9,11,5,6,1,4,5,10
E00016871,169,18,9,7,4,12,10,17,12,8,12,7,18,8,7,6,3,10,1
E00016848,123,12,4,5,2,4,7,7,9,7,13,8,13,11,7,5,4,0,5
E00016859,182,10,11,7,9,3,10,20,23,12,12,9,16,17,8,6,2,4,3
E00016861,240,11,20,9,11,15,33,19,29,23,15,15,11,9,7,5,3,2,3
E00016862,133,6,4,9,5,6,11,11,15,9,11,13,8,10,5,2,5,0,3
E00016866,198,10,23,14,6,7,16,14,24,25,10,11,14,4,7,6,4,3,0
E00016829,134,10,7,9,6,3,15,17,20,10,11,8,1,5,9,1,1,1,0
E00016851,180,11,13,20,6,2,14,7,19,14,10,16,7,10,8,13,3,4,3
E00016860,176,10,8,8,5,6,27,23,22,12,17,13,9,6,5,2,2,1,0
E00016864,193,7,13,17,11,4,17,12,22,8,11,25,23,10,5,4,1,1,2
E00016867,139,6,10,6,4,5,6,12,9,11,15,7,15,6,8,5,4,3,7
E00016869,86,6,8,10,2,2,3,11,9,7,6,2,3,3,2,3,3,5,1
E00016830,169,13,13,10,4,2,8,15,22,13,17,9,8,7,5,10,7,4,2
E00016839,150,9,12,8,3,2,10,17,23,20,11,5,9,9,5,2,3,1,1
E00016845,146,11,5,8,7,4,6,18,9,15,10,19,10,6,5,2,3,5,3
E00016872,199,19,17,15,13,6,8,7,22,25,11,13,16,9,10,1,4,3,0
E00016873,218,20,15,18,15,5,15,24,22,21,13,12,4,15,9,8,2,0,0
E00016838,163,13,22,6,16,10,12,12,15,13,10,14,10,2,2,4,1,1,0
E00016840,211,14,12,16,14,6,13,16,17,18,15,17,14,12,4,7,5,4,7
E00016847,145,7,11,16,6,7,8,17,12,10,9,14,8,10,0,3,3,0,4
E00016852,126,5,3,7,5,8,9,8,8,15,7,13,14,3,4,6,4,5,2
E00016858,152,7,11,19,12,6,8,13,16,8,10,12,10,2,3,5,4,3,3
E00016874,174,14,11,9,4,6,18,14,13,7,4,11,16,11,4,4,8,11,9
E00016826,203,8,6,15,10,12,14,13,15,11,13,15,16,6,10,4,7,9,19
E00016831,157,12,14,12,9,12,10,11,12,13,11,9,7,6,1,8,4,3,3
E00016832,122,4,6,8,5,12,3,9,5,5,5,5,8,5,8,4,6,3,21
E00016833,186,8,12,19,6,7,9,9,18,13,13,11,15,8,10,13,6,7,2
E00016875,147,11,8,4,8,9,10,10,9,8,16,10,13,7,4,9,5,6,0
E00016828,125,9,8,15,6,3,4,12,12,13,9,11,7,8,3,3,0,2,0
E00016850,139,6,4,13,5,6,8,14,17,7,16,13,10,7,4,2,3,4,0
E00016854,132,3,8,7,10,4,8,3,15,11,14,17,8,9,1,5,3,3,3
E00016855,94,10,1,4,5,2,5,11,8,8,15,7,6,5,3,2,2,0,0
E00016857,140,10,6,10,7,6,14,11,14,10,8,11,15,6,3,4,2,2,1
E00016878,154,8,10,11,7,2,6,14,16,11,5,14,8,15,12,6,7,2,0
E00016835,151,6,7,9,5,13,8,17,15,10,14,12,9,10,8,3,3,2,0
E00016837,148,10,4,8,6,5,7,20,18,17,13,9,6,3,5,6,3,4,4
E00016846,167,13,17,6,5,4,12,16,24,20,13,7,9,5,7,5,1,1,2
E00016849,100,7,3,2,7,7,12,11,13,7,11,7,4,5,2,1,0,1,0
E00016865,206,9,8,9,12,15,22,15,15,10,15,20,13,18,6,8,5,1,5
E00016827,162,4,10,13,4,7,5,19,19,14,16,19,10,6,6,2,2,4,2
E00016834,253,15,21,22,13,18,14,18,19,22,17,18,14,18,12,4,6,1,1
E00016842,146,17,8,12,5,5,6,14,17,11,8,11,9,11,4,3,5,0,0
E00016856,189,6,16,12,6,6,17,30,22,26,10,14,7,6,6,3,1,0,1
E00016876,104,6,2,7,2,3,7,13,5,7,4,13,6,10,7,5,1,5,1
E00016877,90,8,2,1,2,5,4,13,12,6,6,7,7,2,3,4,2,4,2
E00016825,153,10,13,8,14,3,10,20,14,9,11,11,8,6,6,2,1,4,3
E00016836,155,5,8,13,9,8,7,13,7,11,10,11,6,7,15,12,4,6,3
E00016841,154,7,6,19,9,4,8,15,14,15,14,7,11,6,4,7,3,2,3
E00016844,124,4,7,5,7,2,8,10,11,7,8,6,8,9,8,10,3,5,6
E00016853,155,6,12,15,9,3,14,16,11,10,15,9,12,6,6,2,3,3,3
E00016905,145,13,8,7,7,14,16,13,10,9,8,8,13,5,5,4,2,3,0
E00016907,159,6,12,20,5,9,15,8,20,13,8,8,15,9,4,1,1,2,3
E00016908,103,7,6,5,8,4,2,9,6,7,16,3,9,7,5,2,4,3,0
E00016910,181,8,14,27,12,7,9,10,14,20,12,9,10,6,8,5,2,4,4
E00016912,144,7,10,17,9,10,5,10,13,15,8,8,8,9,6,1,1,6,1
E00016909,214,13,28,14,6,13,12,27,15,23,14,6,13,6,6,9,5,0,4
E00016911,216,13,25,20,11,9,11,30,14,18,8,15,14,6,4,5,7,2,4
E00016913,247,18,24,18,13,13,13,28,11,23,22,14,13,12,11,2,8,0,4
E00016914,175,10,26,9,7,9,9,24,9,14,8,13,17,12,2,3,2,0,1
E00016881,193,15,15,13,4,8,24,24,20,12,11,11,14,10,2,4,2,3,1
E00016915,143,4,5,12,8,18,15,17,14,8,17,11,6,1,6,1,0,0,0
E00016916,214,15,12,11,16,17,25,13,18,14,15,13,19,11,0,2,4,6,3
E00016920,145,7,9,12,2,7,10,8,7,12,7,9,7,13,3,12,6,9,5
E00173950,246,8,15,16,14,18,39,27,20,20,16,13,15,8,7,4,3,1,2
E00173951,117,8,5,5,10,7,14,6,8,4,6,7,15,3,2,1,8,5,3
E00016921,137,4,5,11,10,9,14,8,9,10,10,16,6,14,3,1,1,1,5
E00016922,144,6,4,8,5,11,13,14,7,7,5,15,6,20,5,3,4,5,6
E00016923,156,8,8,4,9,16,19,12,12,11,10,16,8,5,4,1,7,3,3
E00016925,200,12,7,10,3,18,26,22,16,19,19,16,15,4,7,4,0,0,2
E00016926,186,7,23,15,9,14,13,11,12,10,13,12,9,16,10,1,3,4,4
E00016917,237,8,7,9,7,35,48,29,17,11,13,15,7,14,8,5,0,1,3
E00016918,197,10,1,6,3,30,50,32,23,8,9,9,5,1,6,1,0,3,0
E00016919,146,6,7,3,7,7,20,18,12,14,12,9,6,9,6,4,3,2,1
E00016924,211,13,5,8,8,18,36,27,23,13,11,14,12,5,7,6,0,3,2
E00016927,143,5,10,7,4,7,22,21,10,9,7,12,8,9,6,3,1,1,1
E00016879,205,10,12,8,11,19,27,15,20,14,9,15,23,9,7,4,0,0,2
E00016884,176,10,12,13,8,10,11,12,16,8,15,11,19,14,6,4,4,2,1
E00016886,176,10,16,8,4,18,18,22,26,19,11,5,8,4,2,2,2,0,1
E00016893,169,5,10,15,6,16,13,15,12,14,8,6,19,9,10,4,4,3,0
E00016896,130,11,8,3,4,4,17,18,17,13,10,7,9,5,2,1,1,0,0
E00016898,135,13,7,7,5,4,16,14,16,13,5,8,6,4,1,6,1,3,6
E00016900,174,18,9,3,3,7,20,23,28,11,11,13,3,5,2,5,1,4,8
E00016901,113,15,9,6,5,6,8,17,14,5,4,12,4,2,4,1,0,1,0
E00016904,124,8,10,8,7,7,7,17,15,9,7,11,8,5,1,3,1,0,0
E00016906,158,16,11,10,6,0,17,17,19,12,10,11,7,4,3,7,2,4,2
E00016885,157,13,11,5,2,13,17,11,13,8,14,11,9,13,12,2,2,1,0
E00016887,119,8,13,6,1,4,15,10,7,7,10,7,9,8,6,3,3,0,2
E00016889,151,14,14,5,3,16,9,7,13,13,10,11,7,9,12,2,1,2,3
E00016890,151,13,16,7,2,12,13,13,19,10,13,7,6,6,8,3,1,1,1
E00016895,160,20,12,8,2,6,8,16,19,14,15,6,5,14,9,3,2,0,1
E00016883,209,8,6,10,7,29,17,37,15,11,8,18,14,14,11,1,1,2,0
E00016888,195,11,4,11,12,28,14,22,10,13,11,13,14,11,11,4,2,2,2
E00016891,220,16,3,9,9,33,21,34,24,16,10,12,13,8,5,4,1,0,2
E00016892,173,8,9,6,7,17,16,33,14,11,13,6,12,10,6,2,3,0,0
E00016894,190,7,9,10,4,24,18,32,9,11,13,16,9,10,10,4,0,3,1
E00016880,287,25,27,19,17,25,28,20,23,24,12,19,14,13,10,5,1,1,4
E00016897,248,14,12,8,5,18,49,37,26,24,13,16,4,11,3,4,3,1,0
E00016899,117,3,7,7,3,6,11,14,21,13,6,6,4,6,5,4,1,0,0
E00016902,175,21,15,5,6,19,15,22,21,14,2,10,10,6,7,1,0,0,1
E00016903,214,18,14,7,4,18,33,28,29,18,8,7,8,8,10,1,1,0,2
E00016930,299,19,20,22,20,16,15,20,13,19,20,28,23,19,13,12,6,9,5
E00016946,225,9,14,17,15,8,18,14,19,16,15,22,18,13,6,3,9,4,5
E00016952,124,8,8,4,7,8,5,9,5,9,9,13,12,10,8,1,2,3,3
E00016964,172,10,15,10,10,9,4,11,15,13,17,11,10,8,4,2,7,5,11
E00016948,254,18,16,27,19,19,20,24,22,16,11,18,8,14,5,4,2,3,8
E00016949,232,8,16,29,13,14,12,17,25,24,12,20,10,6,5,5,2,5,9
E00016951,187,15,11,16,22,11,17,17,14,7,18,13,9,7,4,2,2,1,1
E00016955,195,12,13,26,10,5,14,13,26,23,10,7,10,9,3,7,5,1,1
E00016956,159,6,14,20,12,8,7,13,13,15,5,10,8,9,5,5,1,3,5
E00016950,155,13,7,8,9,8,8,9,11,10,14,10,15,12,2,7,6,5,1
E00016967,220,18,24,14,14,8,8,20,23,15,12,14,20,9,4,2,4,10,1
E00016968,157,8,13,12,10,10,5,7,13,8,14,10,8,11,9,5,2,5,7
E00016969,181,9,5,30,13,8,8,9,15,16,13,10,12,10,7,6,3,3,4
E00016971,151,12,9,16,12,9,6,10,9,8,7,10,14,14,3,6,2,3,1
E00016929,179,8,12,18,10,10,9,17,22,11,15,12,12,5,3,4,5,1,5
E00016931,150,8,14,15,8,8,6,15,14,17,11,11,10,2,3,1,2,0,5
E00016932,195,14,18,16,13,15,11,12,18,20,18,12,10,3,4,3,5,1,2
E00016954,182,10,12,17,21,9,10,16,25,14,16,10,11,4,0,2,2,3,0
E00016961,144,7,10,9,16,6,6,12,12,13,14,8,14,5,1,4,2,3,2
E00016928,235,14,13,25,21,24,17,13,8,20,16,21,18,9,5,2,5,2,2
E00016947,70,3,1,5,5,5,2,2,5,7,5,5,9,7,3,4,1,0,1
E00016958,191,12,13,25,16,13,8,7,9,21,14,21,8,6,8,6,1,2,1
E00016963,161,11,6,6,13,15,5,8,9,9,12,18,12,8,11,6,5,6,1
E00016933,293,20,19,35,15,15,9,23,28,23,19,22,22,19,6,8,5,2,3
E00016953,160,14,10,10,8,6,10,14,9,9,9,9,8,10,9,4,9,3,9
E00016957,168,15,9,21,11,9,10,8,14,15,15,11,13,6,1,3,2,1,4
E00016960,132,10,9,14,4,3,4,9,18,6,6,12,9,7,3,5,7,2,4
E00016966,91,4,4,9,5,3,6,7,7,7,17,4,6,1,1,3,1,3,3
E00016937,250,9,13,19,14,10,20,22,12,10,14,17,23,10,21,8,10,8,10
E00016959,163,9,9,12,13,8,9,7,8,8,17,7,15,7,10,12,5,2,5
E00016962,264,17,25,28,18,9,9,25,22,15,28,15,14,11,5,6,4,8,5
E00016965,178,13,10,14,14,11,12,15,18,12,16,12,7,6,9,3,2,2,2
E00016970,354,29,35,21,18,14,36,42,30,29,31,15,14,14,14,2,4,3,3
E00016934,211,10,11,22,8,14,16,14,11,15,14,15,15,12,12,9,4,8,1
E00016935,209,7,18,13,11,13,7,13,15,24,15,10,13,12,13,10,6,5,4
E00016936,178,9,13,13,14,8,7,6,9,21,15,10,13,8,12,7,9,2,2
E00016938,146,7,6,15,12,9,5,4,11,14,12,13,7,6,5,8,6,5,1
E00016939,187,11,16,12,13,6,9,10,12,28,9,12,9,11,9,7,4,4,5
E00016940,145,16,10,14,6,6,7,12,14,17,8,8,7,6,5,2,2,4,1
E00016941,232,22,14,11,18,10,15,21,25,15,8,11,34,11,3,2,7,2,3
E00016942,168,15,8,5,9,6,10,15,12,13,11,15,24,4,8,5,3,1,4
E00016943,128,10,13,9,5,5,9,17,14,13,8,9,7,4,2,1,1,1,0
E00016944,175,16,5,7,17,9,10,9,14,10,11,22,20,6,3,7,7,0,2
E00016945,127,21,6,8,2,4,8,19,19,10,8,7,8,3,2,0,2,0,0
E00016356,188,10,10,13,16,8,11,16,21,8,10,21,16,11,4,6,3,2,2
E00016387,176,12,8,15,13,10,11,14,14,19,10,13,15,9,3,4,3,2,1
E00016393,179,8,7,19,12,14,10,5,15,12,12,20,23,4,4,4,3,4,3
E00165790,165,15,10,17,10,8,11,14,17,10,12,13,13,8,2,1,4,0,0
E00016362,199,11,14,25,13,7,8,11,21,17,15,16,10,5,10,6,0,5,5
E00016364,170,13,8,11,13,6,12,8,15,13,10,13,15,11,8,2,3,5,4
E00016365,115,4,10,6,5,2,4,9,10,7,5,10,7,7,10,6,3,2,8
E00016394,174,5,9,20,16,2,6,4,17,22,9,17,17,8,7,5,1,4,5
E00165789,129,7,3,10,10,5,5,5,7,8,11,8,16,11,4,6,3,2,8
E00016696,130,5,5,13,3,9,20,12,17,4,12,5,14,6,1,1,1,1,1
E00016698,244,12,7,13,6,31,51,39,24,15,13,12,8,9,3,0,0,0,1
E00016703,177,10,13,16,10,19,21,13,15,8,10,10,15,7,4,1,3,0,2
E00016713,215,11,8,10,8,13,40,22,28,15,22,16,11,4,3,0,4,0,0
E00165804,220,17,5,5,10,23,40,33,22,11,11,10,10,14,6,0,1,0,2
E00016668,114,10,4,0,5,6,5,8,11,13,8,7,8,11,7,3,4,1,3
E00016670,185,9,12,7,11,4,15,12,15,18,13,16,18,8,6,8,7,1,5
E00016671,87,8,6,3,6,1,5,6,5,6,3,8,10,5,5,4,1,3,2
E00016672,210,21,13,7,7,11,19,16,26,12,12,9,14,13,11,10,2,2,5
E00173708,88,6,10,3,0,5,8,15,18,7,6,2,2,0,1,2,2,0,1
E00173710,231,22,12,14,13,8,21,24,21,25,18,19,11,8,3,4,3,4,1
E00016661,135,11,4,5,6,1,11,15,21,15,11,8,11,2,6,1,3,3,1
E00173936,153,8,9,17,13,8,13,10,16,19,13,12,7,4,3,1,0,0,0
E00173937,102,3,8,0,0,5,21,25,22,9,3,4,2,0,0,0,0,0,0
E00173938,148,10,2,4,4,7,29,30,22,12,16,4,4,1,2,0,1,0,0
E00174035,99,9,1,3,1,3,17,26,21,11,2,2,1,0,1,0,0,0,1
E00016212,170,10,10,11,12,21,12,24,12,4,10,13,10,8,5,2,2,3,1
E00016249,131,6,6,5,3,21,8,16,6,4,7,8,3,6,14,5,6,5,2
E00016254,173,7,5,6,15,26,8,16,16,8,8,12,15,10,13,4,0,1,3
E00173952,125,5,10,8,6,15,16,8,5,5,6,7,6,11,6,2,5,1,3
E00174016,144,10,6,5,12,18,14,26,11,4,6,8,6,4,3,4,5,1,1
E00174022,138,9,5,4,4,16,15,24,16,5,8,7,4,5,7,7,1,1,0
E00174008,120,7,0,0,7,11,19,30,17,9,5,4,3,2,3,1,1,0,1
E00174010,122,11,1,0,1,15,31,28,17,10,2,1,2,0,1,0,1,0,1
E00174013,101,5,0,0,0,5,33,27,9,6,6,2,3,0,1,0,1,2,1
E00174015,133,7,0,0,8,16,26,21,19,11,12,9,3,0,1,0,0,0,0
E00174025,100,3,0,0,1,10,31,17,18,11,4,2,1,0,1,0,0,1,0
E00174027,74,4,0,1,0,1,14,20,15,6,8,1,2,0,2,0,0,0,0
E00016628,183,12,4,5,3,12,31,22,25,23,10,16,3,2,5,2,2,3,3
E00016637,385,26,11,12,11,31,80,56,40,19,21,15,12,2,10,12,4,15,8
E00174024,233,21,11,8,5,13,55,42,26,16,16,7,3,1,8,1,0,0,0
E00174029,131,9,4,4,4,11,27,19,7,11,9,6,6,2,4,1,5,1,1
E00174030,118,5,1,10,2,10,14,14,10,12,13,8,10,1,5,0,0,1,2
E00016644,311,27,39,19,25,14,24,27,33,29,23,15,11,12,7,0,1,4,1
E00016645,149,11,1,9,13,6,14,14,14,8,14,8,8,11,7,3,5,1,2
E00016646,183,18,12,12,12,10,22,16,15,19,11,12,9,3,4,3,2,2,1
