OA11CD,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00173942,213,0,0,3,5,2,0,3,3,0,2,3,1,2,1,1,1,4,3,1,6,8,10,8,13,13,10,8,5,8,8,5,5,2,2,3,6,2,6,8,6,3,2,3,2,3,1,2,2,0,1,2,1,2,2,0,0,1,0,4,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016261,202,1,1,0,3,3,1,5,2,5,1,4,0,3,2,2,3,1,1,1,0,1,0,3,1,3,5,1,5,2,4,3,4,2,2,3,4,1,2,2,3,1,2,4,7,6,3,2,3,6,5,1,3,3,3,3,5,9,4,7,5,1,1,1,3,0,3,2,2,3,2,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,3
E00016282,211,2,0,3,5,1,3,5,4,1,4,2,1,1,4,2,4,2,0,0,2,2,1,0,2,0,4,2,1,3,3,5,5,2,6,1,3,5,7,7,2,2,2,4,4,3,1,4,1,7,4,1,0,4,3,1,4,4,11,4,1,3,3,2,2,2,4,3,1,1,1,1,0,0,1,1,0,0,1,0,0,2,0,1,2,0,0,3,1,0,1,3
E00016288,248,3,6,5,5,3,5,6,4,7,7,5,5,0,2,0,0,2,3,7,2,2,1,2,2,3,0,5,3,2,4,6,0,3,3,6,4,3,1,8,6,7,6,10,5,6,3,6,5,1,1,1,0,3,4,2,3,4,9,6,1,1,2,3,1,1,3,2,2,3,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016289,173,5,0,3,0,2,7,2,5,4,1,2,2,3,3,3,2,2,3,3,1,2,1,5,2,2,1,1,4,1,2,5,4,2,6,2,3,1,2,4,3,3,1,4,4,4,4,0,1,2,4,3,3,4,2,2,3,0,3,5,3,1,0,2,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
E00016294,151,2,0,0,0,5,4,0,2,1,2,2,0,1,1,0,4,0,0,0,2,0,2,1,1,3,2,1,3,1,2,5,5,4,1,1,3,5,0,5,4,0,3,1,2,0,1,4,2,4,4,1,2,0,1,1,7,9,7,1,2,1,1,0,0,1,0,1,1,4,3,0,1,2,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1
E00016281,185,2,1,0,3,3,4,1,4,5,1,1,1,4,2,2,2,3,5,1,2,0,0,4,2,2,3,3,3,0,1,2,3,1,1,2,3,6,2,3,7,2,3,1,1,1,1,3,5,4,4,2,0,5,3,3,4,3,1,3,3,1,5,0,2,4,3,0,0,0,1,0,1,0,1,0,1,3,2,2,0,0,0,1,0,1,4,4,0,2,0,0
E00016290,180,6,2,2,1,4,6,7,2,0,1,2,2,2,2,3,1,1,1,2,2,2,1,1,2,0,2,2,3,3,3,1,3,2,1,2,1,6,3,1,1,3,5,4,5,2,3,3,5,1,3,5,1,4,1,5,1,1,4,3,2,2,2,1,0,1,2,1,0,1,4,0,0,1,0,1,1,0,0,1,1,1,0,2,2,1,3,2,0,0,0,0
E00016292,149,2,1,3,2,3,0,3,1,4,1,2,2,2,2,3,1,2,0,2,2,0,1,1,0,1,1,1,1,1,3,1,2,5,0,1,5,4,1,4,2,2,2,2,2,1,0,0,2,2,4,1,3,4,5,0,4,5,3,2,2,1,1,4,2,2,2,2,0,0,2,1,0,0,1,1,2,1,1,0,0,0,0,1,0,1,3,0,0,0,0,2
E00016293,181,1,5,2,2,1,0,0,1,4,1,0,4,2,1,3,3,0,2,2,1,2,1,1,4,2,5,3,6,2,4,0,5,1,1,1,1,1,4,4,0,3,2,1,3,2,4,2,3,1,1,1,3,6,7,4,4,3,5,5,0,1,3,3,3,0,0,2,0,2,1,1,2,0,3,0,0,1,2,1,0,0,1,1,2,0,2,2,0,3,0,2
E00016295,191,2,2,2,3,3,3,1,4,4,1,2,4,4,1,0,2,2,4,0,1,1,3,3,1,2,3,2,1,3,2,1,0,2,2,4,1,5,4,1,1,5,4,4,3,4,3,3,2,2,1,7,2,1,6,3,7,6,3,3,2,3,1,1,1,0,2,1,2,1,3,0,2,2,1,1,0,1,2,0,0,0,2,0,0,0,2,1,2,0,0,2
E00016258,223,4,3,1,3,3,2,2,2,1,1,3,2,6,4,4,3,5,5,1,0,1,2,2,2,2,2,4,2,3,3,2,5,5,3,2,4,3,3,5,3,6,5,3,1,6,2,2,4,1,2,2,7,1,1,4,5,2,3,3,3,4,3,0,7,1,2,2,3,3,1,2,0,2,0,0,1,0,1,1,1,0,1,0,3,2,2,2,2,0,0,1
E00016259,162,5,0,3,3,2,3,2,3,1,1,1,2,0,1,1,3,0,2,4,3,0,1,1,1,1,0,1,2,1,4,2,2,1,2,1,1,4,3,2,2,4,6,3,5,4,3,2,1,1,0,1,1,4,4,2,2,3,3,4,5,1,0,2,0,0,1,1,2,1,5,0,3,3,1,0,0,0,1,1,0,0,0,1,1,0,2,3,0,1,0,2
E00016298,250,3,1,4,1,2,0,5,4,6,3,3,4,6,2,4,5,1,7,4,2,2,2,6,4,1,2,1,4,3,3,3,5,1,3,4,3,5,0,3,5,4,7,7,5,3,3,3,4,6,2,5,6,3,2,1,4,4,3,5,4,6,4,1,1,2,1,5,2,2,0,1,0,2,0,0,0,0,1,1,0,2,2,1,2,0,4,0,0,0,2,0
E00016299,219,3,3,3,1,3,2,0,1,3,2,3,3,1,5,1,5,4,11,3,2,2,5,4,1,2,1,2,0,2,1,1,1,2,1,5,1,5,4,6,6,5,3,1,4,4,2,1,6,4,4,4,4,4,6,3,4,4,5,6,0,3,2,1,3,1,0,1,3,1,0,1,2,0,3,1,1,2,0,1,2,0,3,0,0,1,0,0,0,0,0,2
E00016260,196,3,4,7,2,1,4,1,1,3,0,2,4,2,3,1,2,2,1,2,2,3,2,1,2,1,3,2,3,2,3,2,1,2,3,2,0,1,0,2,5,4,3,1,3,5,3,3,1,2,3,0,1,3,4,3,6,6,4,4,1,5,4,4,5,1,4,2,2,2,2,1,2,1,0,1,2,1,1,1,3,0,1,1,0,0,1,1,0,0,0,1
E00016262,141,5,5,1,2,1,4,0,2,0,0,1,2,0,3,1,1,3,1,0,2,1,1,1,0,0,1,1,4,2,3,0,0,3,3,2,1,1,0,4,4,1,4,1,4,2,1,1,2,5,2,2,2,1,2,4,1,3,3,2,1,0,0,1,2,0,1,1,1,1,0,1,3,4,3,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,6
E00016266,199,0,3,4,0,3,2,1,3,1,1,1,3,2,5,4,3,3,6,4,2,0,4,2,0,3,3,0,1,1,2,2,1,4,2,2,2,5,4,5,1,2,7,4,3,7,1,2,3,3,1,1,6,2,4,3,3,5,0,5,4,2,4,2,2,3,1,2,2,0,0,2,2,3,0,2,0,3,0,0,0,0,0,1,2,2,1,0,0,0,0,2
E00016267,168,5,1,4,3,4,2,1,1,4,1,2,0,1,4,1,1,5,1,2,2,1,2,1,3,1,2,2,2,1,2,1,3,2,3,5,2,1,3,1,2,4,4,4,3,4,1,2,1,1,5,2,0,1,2,2,3,3,1,1,2,0,2,3,1,2,1,0,2,0,0,3,3,1,1,2,1,2,0,2,0,0,1,3,3,1,0,0,0,0,0,3
E00016271,230,1,6,4,1,0,7,2,2,5,5,2,4,2,1,2,1,0,6,1,3,2,3,2,3,1,6,1,3,6,0,3,3,2,2,4,1,2,4,2,3,3,5,5,2,2,4,1,1,4,3,1,4,7,2,3,3,4,7,4,4,4,6,0,3,0,1,1,0,6,0,3,4,2,1,0,0,3,0,1,0,2,5,0,1,1,0,3,2,0,1,3
E00016274,203,1,3,4,1,2,0,5,1,2,2,2,3,1,3,3,3,3,1,6,3,2,3,2,5,5,3,0,1,2,4,4,2,3,2,5,4,10,4,5,2,3,1,1,3,3,2,3,3,1,0,3,3,1,1,3,6,5,2,5,3,5,0,1,1,4,2,2,2,1,0,2,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,6
E00016276,202,4,1,2,3,1,0,1,1,1,1,0,3,1,2,0,2,4,0,2,3,2,0,2,3,4,1,2,3,2,5,6,2,5,4,5,5,5,5,1,8,2,6,3,4,4,4,1,0,1,6,0,3,1,5,3,2,6,0,2,0,3,3,3,5,2,2,1,1,0,0,0,2,0,3,0,3,1,3,1,0,0,1,0,1,0,1,2,2,3,0,4
E00016277,189,2,1,2,2,4,2,1,3,1,2,1,1,1,1,4,0,4,4,3,0,3,1,0,2,1,2,3,2,4,4,2,7,1,3,2,5,2,1,4,4,2,1,4,4,3,1,1,1,3,6,1,3,2,3,4,0,3,8,8,5,3,1,7,1,2,1,4,0,1,0,1,3,3,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0
E00016278,168,3,5,4,1,0,4,1,1,0,1,3,1,1,1,2,7,3,2,0,0,0,2,2,2,4,2,2,0,3,1,1,0,2,6,4,2,2,4,2,4,6,6,0,2,1,0,4,2,2,1,0,1,3,0,5,2,3,3,1,1,2,2,6,7,2,0,3,4,0,0,2,3,0,1,2,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0
E00016285,156,1,2,0,3,0,2,1,1,1,0,1,0,0,0,0,2,2,5,4,2,1,1,2,1,0,2,2,1,2,2,2,1,3,2,3,2,5,6,2,7,3,2,2,1,1,5,3,2,2,2,2,2,4,1,1,4,2,2,4,1,4,3,3,3,3,1,0,1,2,2,1,1,2,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,3
E00016257,197,1,2,1,1,1,2,4,4,5,4,0,3,2,3,1,3,0,3,4,0,2,2,3,2,4,1,3,1,2,0,2,1,0,3,2,4,6,3,2,6,9,2,1,4,5,1,0,2,5,2,3,4,1,2,4,4,4,3,2,0,4,5,5,2,1,3,2,1,0,1,2,1,1,4,1,1,0,0,0,2,0,1,1,1,0,0,0,0,0,2,5
E00016263,112,1,1,1,2,1,1,2,0,2,2,2,0,0,1,1,0,0,1,1,0,2,1,2,2,2,1,2,0,4,4,2,5,1,3,3,2,1,2,1,2,0,2,1,1,5,1,0,2,0,1,0,1,2,1,2,1,1,1,2,4,2,1,2,1,1,2,0,1,1,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3
E00016265,236,2,6,3,0,0,3,5,6,3,2,2,2,4,1,0,2,3,1,0,2,1,3,2,1,4,1,2,3,3,1,4,3,4,6,3,7,10,3,2,6,5,3,3,5,4,6,2,7,5,2,5,5,5,3,2,3,2,5,1,1,4,0,2,2,4,3,2,2,0,0,1,2,3,3,2,0,0,1,1,2,0,0,1,2,1,4,3,0,0,0,1
E00016268,227,1,1,1,5,1,1,1,4,4,4,1,3,3,4,2,0,1,1,3,1,3,2,2,6,2,2,1,3,2,1,4,1,3,3,6,2,1,4,1,3,6,10,6,7,3,1,0,0,4,1,3,3,6,2,3,3,1,2,7,2,5,2,3,6,5,1,4,3,1,2,1,2,2,4,1,0,4,0,2,1,2,2,2,2,1,0,0,3,0,1,1
E00016291,283,4,5,5,6,4,5,7,7,5,6,3,4,1,3,4,6,4,2,4,0,3,3,3,5,1,6,5,4,4,5,3,5,6,4,8,6,4,4,5,2,7,6,9,2,4,4,3,3,3,3,1,3,2,3,4,1,2,3,2,2,2,1,3,4,2,2,3,3,0,3,0,2,2,0,0,1,2,1,0,0,1,0,2,1,1,0,1,0,2,0,6
E00016256,172,1,3,0,1,1,3,2,4,5,1,4,0,1,2,1,1,2,1,3,1,0,0,3,1,4,1,1,2,2,4,2,3,2,2,3,4,3,2,1,1,5,0,3,1,1,0,1,3,6,4,1,3,1,2,2,10,4,1,2,1,2,4,2,4,1,1,2,0,0,1,3,3,2,0,1,1,2,0,1,0,2,0,2,1,2,1,1,0,0,1,3
E00016284,139,4,0,0,2,2,2,1,1,4,4,1,1,0,2,2,0,0,1,2,1,0,1,2,3,2,1,0,2,0,3,0,0,6,4,1,5,2,1,2,2,2,8,2,1,0,4,3,4,3,1,2,1,1,1,2,0,1,0,3,3,1,3,1,4,3,2,0,0,3,2,1,1,1,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,1
E00016286,208,6,5,3,6,2,3,0,0,2,1,4,1,1,3,3,4,3,3,2,2,2,3,1,2,3,1,4,2,2,0,1,6,3,1,6,2,4,4,1,3,4,2,0,4,3,2,1,3,4,3,4,5,5,4,2,3,3,6,4,3,1,4,2,2,3,2,2,0,2,1,2,0,1,3,2,1,2,1,1,0,1,1,2,0,0,0,0,1,0,1,0
E00016296,139,0,1,3,0,2,0,4,2,1,1,1,3,3,1,1,0,3,1,1,1,1,0,1,2,1,0,1,3,1,4,7,2,1,5,3,1,3,1,0,4,1,2,2,2,1,6,4,3,3,5,2,0,1,2,2,4,1,3,1,0,2,3,2,2,2,1,1,2,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
E00016297,200,3,5,4,5,1,3,2,6,5,2,2,1,2,3,3,0,1,2,2,2,1,3,4,5,3,1,2,0,4,2,1,5,3,2,3,2,3,7,3,2,2,3,2,4,2,1,2,4,0,4,2,2,1,3,1,2,3,4,3,2,4,5,5,0,4,0,3,0,3,1,3,3,0,0,1,0,0,1,0,1,1,1,0,1,2,1,0,1,1,1,0
E00016264,164,0,0,0,1,2,3,1,0,4,3,1,0,1,1,2,3,1,1,3,1,2,2,2,0,2,2,0,4,2,3,3,2,5,3,1,1,1,2,4,1,3,2,1,2,3,1,3,2,1,4,1,4,3,0,1,0,4,3,4,4,1,4,2,0,2,2,2,3,3,0,1,1,2,3,2,2,1,2,3,0,1,1,1,1,1,2,1,1,0,1,2
E00016269,182,2,0,0,2,1,4,2,3,0,2,2,1,3,0,3,5,4,4,3,2,1,2,4,1,4,2,2,1,3,1,4,4,2,1,1,1,2,0,0,3,2,3,3,5,2,7,2,5,2,3,4,2,4,4,3,2,1,4,5,4,2,3,3,0,1,1,0,3,2,2,1,1,0,1,2,1,1,3,0,1,0,2,0,0,0,1,0,0,2,0,0
E00016270,148,1,1,2,1,0,3,0,2,0,2,2,0,2,2,0,2,2,2,1,3,0,2,1,3,3,4,5,3,3,2,2,2,1,1,2,3,0,0,1,0,1,1,3,1,1,0,1,2,0,3,2,1,1,4,5,5,1,4,1,5,2,1,4,2,2,1,2,0,1,1,4,1,2,3,1,0,1,2,0,2,0,0,2,0,0,2,2,0,0,2,0
E00016272,176,1,1,3,2,1,2,1,5,5,10,3,0,1,0,2,0,0,2,2,1,1,2,2,3,1,3,1,1,3,2,2,2,2,3,5,1,3,2,3,3,6,2,3,5,3,3,1,1,2,1,2,5,3,1,2,2,1,2,7,2,2,2,3,1,1,1,2,0,1,1,1,3,2,1,0,0,1,0,0,1,1,0,0,2,3,0,0,0,2,2,2
E00016273,175,2,1,1,2,0,1,5,2,0,3,1,2,0,0,2,1,2,2,0,0,0,2,3,3,1,4,2,5,4,4,6,7,3,4,4,3,3,5,2,1,1,3,2,1,0,2,2,2,1,5,2,5,3,1,2,1,3,1,5,2,8,3,5,3,0,1,3,1,0,0,2,1,1,0,1,0,2,1,1,0,2,0,1,0,0,0,0,0,1,0,1
E00016275,214,3,1,5,3,2,6,2,8,8,2,4,1,2,3,0,2,4,3,2,1,1,2,1,3,1,2,2,4,2,2,1,4,3,4,3,7,3,3,4,3,10,4,9,3,2,3,2,2,3,2,4,1,4,1,3,5,3,4,2,0,2,0,3,1,1,4,2,2,1,0,1,1,0,0,1,1,1,0,3,3,0,0,0,0,1,2,0,0,0,0,0
E00016279,171,2,1,1,1,4,5,5,5,3,3,2,1,2,2,1,0,0,1,2,2,3,2,2,2,0,4,3,2,3,0,0,2,4,3,1,4,2,4,3,1,2,4,6,3,4,1,1,2,2,4,2,2,2,7,3,0,5,1,1,2,1,1,3,1,1,0,2,1,2,3,0,2,0,1,0,1,1,2,0,1,1,2,1,1,0,0,0,1,0,0,0
E00016280,133,2,0,2,1,1,0,1,3,3,1,2,0,1,2,1,4,1,2,1,3,0,1,1,1,2,1,1,2,1,2,1,0,2,2,3,1,3,4,0,3,4,0,0,2,1,0,2,1,3,2,2,2,3,4,3,3,3,5,2,0,1,2,2,2,1,0,2,0,1,0,0,1,0,3,2,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,2
E00016283,195,5,1,4,1,2,4,7,4,4,4,0,1,1,2,3,0,1,3,3,2,3,3,2,2,3,1,4,1,2,1,4,4,3,3,2,0,2,5,5,6,2,3,5,3,4,5,4,2,1,1,3,6,3,3,0,0,4,6,1,2,2,3,2,1,1,3,2,2,1,3,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
E00016287,200,0,3,4,1,4,3,2,4,3,3,6,0,5,1,4,1,2,6,2,3,0,3,2,5,2,3,1,1,3,3,1,5,1,3,0,2,3,4,2,3,1,2,2,5,1,5,2,0,3,2,3,3,1,3,0,0,7,2,3,3,4,4,3,1,1,5,1,1,3,0,5,3,4,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,2
E00016335,113,1,1,3,1,3,0,0,0,1,1,0,2,0,1,3,0,1,1,2,0,0,1,1,1,1,1,2,2,1,1,4,1,1,1,4,2,2,5,1,1,7,2,1,3,1,0,0,1,0,1,0,3,2,0,0,2,2,0,7,1,2,1,0,1,1,1,2,1,1,0,0,1,1,1,3,1,0,1,0,1,0,0,2,0,0,0,3,0,0,0,2
E00016336,179,3,3,3,3,4,1,5,0,1,4,1,1,3,1,0,2,0,0,0,0,0,2,1,2,0,3,1,1,3,3,3,6,4,3,3,6,2,1,3,4,5,4,3,4,3,3,3,0,1,4,4,3,3,1,6,2,2,1,4,0,3,3,1,2,0,1,0,5,1,3,1,0,4,1,0,1,1,1,0,1,1,0,1,3,0,0,0,0,1,0,2
E00016339,179,2,2,0,4,0,4,5,1,4,6,2,3,2,3,6,1,1,5,1,2,0,1,2,0,1,0,2,3,1,2,3,3,4,5,5,5,2,5,3,6,3,4,1,3,0,5,2,2,1,3,3,0,2,0,4,0,4,2,3,3,2,1,2,1,0,1,2,1,2,1,2,0,3,0,3,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0
E00016340,185,1,3,4,3,7,3,4,1,4,3,4,4,3,0,2,2,3,0,1,2,0,0,1,1,2,4,1,1,2,2,2,4,3,2,5,4,4,4,2,8,7,4,1,3,5,4,3,2,5,4,1,2,2,5,1,2,3,2,1,2,0,3,0,3,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,2,1,2,0,0,0,2,0,0
E00016341,154,3,0,5,0,2,5,3,4,4,1,2,4,1,2,1,1,2,0,1,0,1,0,0,1,0,1,2,1,2,0,3,2,3,2,1,2,5,6,5,2,0,7,2,3,6,2,2,0,4,4,3,1,0,0,2,0,2,3,1,3,3,0,3,1,2,2,1,1,1,2,1,2,0,0,1,0,0,1,1,0,0,3,0,1,0,2,0,0,0,0,1
E00016300,129,5,2,4,3,1,2,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,1,2,2,2,1,4,4,1,2,5,1,1,4,9,3,4,5,3,5,4,3,2,2,2,3,4,1,0,0,3,2,2,0,1,1,1,1,0,0,0,0,5,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
E00016310,121,1,4,0,2,2,2,1,2,1,1,2,2,0,1,1,1,1,0,0,2,1,0,2,0,3,3,3,1,1,2,0,1,2,1,1,0,4,1,2,2,4,3,1,3,1,4,0,2,1,2,1,2,1,2,0,3,1,0,6,0,0,0,4,4,0,2,1,3,2,0,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
E00016312,167,2,4,2,0,5,4,4,1,1,0,1,3,1,2,1,1,1,1,1,1,2,1,0,2,0,4,1,3,4,2,5,5,3,2,5,5,3,6,4,4,3,4,1,3,0,1,3,4,2,8,2,2,2,2,1,1,2,2,0,0,1,4,2,3,1,1,1,1,2,0,1,2,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016343,182,7,2,2,3,1,7,3,1,2,3,2,3,2,1,1,0,0,1,0,3,2,0,3,1,0,1,4,4,2,1,3,2,4,2,3,3,7,3,4,3,1,5,8,0,2,1,4,0,5,0,2,3,2,1,1,2,1,1,4,3,2,2,2,2,4,2,0,1,1,4,3,1,0,0,3,4,2,0,2,0,1,1,1,0,0,0,0,0,0,1,1
E00016344,247,2,6,2,1,2,4,1,2,4,1,3,1,0,2,1,1,2,3,2,2,2,1,3,3,3,5,10,2,6,7,9,10,7,4,6,6,6,6,9,7,4,5,5,4,2,6,3,3,2,3,0,4,3,3,2,1,2,2,1,2,4,4,3,0,3,3,2,2,0,2,4,0,1,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1
E00016301,222,5,2,6,4,6,5,4,2,3,2,3,1,4,2,1,1,2,0,1,1,1,0,3,3,4,4,1,2,5,2,2,4,1,5,4,7,3,4,5,3,7,8,7,4,5,4,6,2,6,5,2,7,0,2,4,2,2,2,1,2,2,0,0,1,1,2,2,1,2,2,2,2,0,1,1,0,2,0,0,1,2,0,0,1,0,1,0,0,0,0,0
E00016302,145,2,0,3,1,3,0,1,0,1,1,2,2,1,2,5,0,2,0,1,1,2,2,0,0,1,1,2,2,1,3,3,4,6,6,5,4,3,5,1,5,1,3,3,3,1,3,3,4,2,2,1,1,3,3,2,3,0,0,1,0,2,2,0,3,2,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0
E00016316,161,1,2,2,2,1,2,1,1,5,2,3,2,1,1,3,2,1,2,3,0,0,0,2,3,0,1,1,0,0,5,2,4,3,1,3,3,2,3,6,4,2,2,4,6,1,4,5,2,0,2,4,0,1,0,2,3,0,0,3,2,3,0,2,3,2,3,4,5,2,1,0,1,2,1,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1
E00016338,179,1,1,2,3,1,2,1,1,3,2,1,2,0,3,3,0,3,2,0,1,1,1,3,1,1,1,4,2,2,0,2,2,3,2,3,8,2,5,3,4,1,4,3,5,1,7,1,2,3,2,1,3,1,5,2,0,5,1,2,3,5,6,3,2,2,2,5,2,2,0,0,2,0,0,0,2,2,2,0,0,2,0,2,1,2,0,0,0,1,0,0
E00016342,146,2,2,3,6,0,2,5,3,3,3,2,2,2,4,1,2,3,1,1,2,1,2,1,0,1,0,2,0,2,4,0,1,0,3,1,1,2,6,5,3,1,2,4,3,3,1,3,6,0,2,4,0,3,1,3,1,1,1,2,0,1,1,2,0,3,2,1,1,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0
E00016303,208,3,1,3,3,1,2,2,3,2,2,2,2,2,2,2,2,1,0,3,3,2,0,1,2,0,4,1,5,3,5,3,5,8,5,11,2,2,8,1,5,4,5,4,4,2,5,2,4,3,5,2,2,2,4,4,1,3,5,2,0,1,1,3,1,1,1,1,0,0,1,3,0,1,1,1,1,2,1,2,1,2,0,0,0,1,0,0,0,0,0,5
E00016304,177,2,4,1,1,3,1,3,2,4,2,1,0,0,1,1,0,0,3,2,1,0,0,1,1,2,2,1,3,4,0,7,6,3,6,4,9,7,3,8,6,4,2,3,2,4,4,0,3,3,1,1,3,4,2,0,1,3,7,0,2,1,0,3,1,2,1,2,2,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
E00016313,128,4,4,2,3,1,2,2,2,3,1,0,2,2,0,0,1,1,0,1,0,0,1,1,0,1,2,2,1,2,3,6,3,4,3,6,2,2,5,10,6,1,4,1,2,1,2,3,2,0,2,0,0,0,3,1,0,1,0,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
E00016318,160,6,2,5,1,3,7,2,2,4,3,3,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,4,3,2,5,6,4,5,3,4,6,4,4,1,2,5,3,1,3,2,2,2,1,2,1,2,0,1,2,3,2,1,1,3,1,1,0,1,1,3,0,0,2,2,3,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,1
E00016345,140,2,5,3,2,1,2,3,1,4,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2,4,2,5,4,5,5,3,4,3,2,3,5,2,6,3,2,3,2,3,0,4,4,1,2,1,0,0,1,0,0,1,4,4,1,3,0,1,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,2,1,0,0,0,0,0,1,1,1,0,1
E00016307,206,4,1,2,3,3,3,2,6,1,5,4,2,2,4,5,1,2,0,1,0,1,2,0,1,1,2,2,3,3,3,2,3,3,2,7,1,4,3,2,1,8,2,5,7,5,11,2,2,1,2,2,4,1,3,2,1,3,2,2,3,1,2,1,4,4,0,2,1,0,2,2,1,0,1,0,1,0,1,4,4,1,0,0,2,1,2,4,0,0,0,0
E00016314,152,2,2,2,3,0,0,1,3,1,3,2,2,2,1,4,1,1,1,1,1,0,0,2,1,2,2,3,2,1,3,2,6,3,6,3,3,0,3,0,4,5,1,0,3,0,3,2,1,4,2,2,2,3,1,3,2,2,1,1,1,4,3,2,4,1,1,2,1,2,2,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,4
E00016319,121,1,2,0,0,2,2,0,1,4,1,2,2,0,0,1,0,0,1,0,1,1,1,0,0,1,2,2,2,4,2,1,2,2,2,2,1,0,0,2,2,2,2,1,2,0,2,2,2,6,2,3,3,1,0,0,0,3,3,0,3,2,2,7,1,3,1,1,1,0,1,2,2,0,1,0,0,0,0,2,0,1,0,1,0,0,2,2,2,0,0,1
E00016321,170,2,1,1,2,1,0,0,2,5,3,3,2,3,0,3,2,1,1,0,1,1,1,1,1,2,3,5,2,4,4,3,4,3,7,4,3,3,3,4,8,2,0,7,3,3,5,3,0,3,3,1,2,1,1,3,2,3,4,2,2,1,1,6,1,4,1,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
E00016322,229,3,4,4,6,4,2,3,3,3,1,3,5,5,1,4,3,1,1,1,0,1,1,3,2,1,2,2,1,1,4,3,6,5,5,4,5,6,8,8,12,6,6,5,2,3,2,6,7,0,2,1,6,3,5,2,4,0,2,2,2,2,1,0,2,3,0,2,0,0,1,0,0,1,1,2,1,1,0,0,2,2,0,1,3,0,0,0,0,0,0,1
E00016305,142,2,2,3,0,3,1,3,2,4,1,1,1,1,5,1,2,3,2,1,1,0,0,0,1,0,1,2,2,2,2,5,4,4,3,2,5,5,3,2,4,2,3,2,2,2,1,0,1,1,4,2,1,3,1,0,2,0,1,1,4,1,3,1,3,1,1,1,2,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
E00016306,171,4,4,0,3,1,4,1,2,2,0,0,3,0,3,2,2,2,3,1,2,0,0,2,2,4,4,7,1,4,3,7,4,4,2,8,4,4,3,1,0,0,1,0,3,2,2,3,0,2,1,5,2,4,7,1,2,2,3,2,2,0,3,2,0,1,2,2,1,2,0,0,2,1,0,1,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0
E00016308,201,5,7,3,2,3,0,2,2,5,0,4,5,3,3,3,1,2,0,2,2,2,1,1,2,1,5,4,4,5,2,2,3,3,6,4,7,8,6,11,2,3,6,4,3,2,3,0,4,1,3,4,9,0,3,4,1,2,2,1,1,0,0,1,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1
