OA11CD,No qualifications,Level 1 qualifications,Level 2 qualifications,Apprenticeship,Level 3 qualifications,Level 4 qualifications and above,Other qualifications
E00016112,23.728813559322035,13.559322033898304,12.288135593220339,0.423728813559322,11.016949152542374,33.47457627118644,5.508474576271187
E00016113,34.343434343434346,15.824915824915825,12.121212121212121,2.0202020202020203,10.774410774410775,16.835016835016834,8.080808080808081
E00016114,22.641509433962263,14.622641509433961,16.9811320754717,0.9433962264150944,8.962264150943396,27.358490566037737,8.49056603773585
E00016115,31.330472103004293,16.30901287553648,15.879828326180258,1.7167381974248928,9.871244635193133,18.454935622317596,6.437768240343348
E00016116,9.795918367346939,11.83673469387755,13.061224489795919,0.8163265306122449,11.020408163265307,40.816326530612244,12.653061224489797
E00016117,24.766355140186917,21.02803738317757,17.757009345794394,2.336448598130841,6.074766355140187,19.626168224299064,8.411214953271028
E00016118,17.741935483870968,14.193548387096774,11.935483870967742,2.903225806451613,14.193548387096774,31.93548387096774,7.096774193548387
E00016119,18.11023622047244,12.204724409448819,20.078740157480315,1.5748031496062993,10.236220472440944,29.133858267716537,8.661417322834646
E00016120,27.77777777777778,16.666666666666668,16.23931623931624,2.9914529914529915,10.256410256410257,21.367521367521366,4.700854700854701
E00016121,16.019417475728154,9.223300970873787,13.592233009708737,0.970873786407767,11.650485436893204,35.922330097087375,12.62135922330097
E00016122,26.229508196721312,14.754098360655737,15.573770491803279,1.2295081967213115,11.885245901639344,22.540983606557376,7.786885245901639
E00016123,16.94214876033058,15.702479338842975,13.636363636363637,4.132231404958677,12.396694214876034,30.99173553719008,6.198347107438017
E00016124,30.73170731707317,10.731707317073171,17.073170731707318,1.4634146341463414,14.634146341463415,20.0,5.365853658536586
E00016125,28.333333333333332,15.416666666666666,11.25,3.3333333333333335,16.25,19.583333333333332,5.833333333333333
E00016126,22.727272727272727,16.666666666666668,13.257575757575758,2.6515151515151514,12.121212121212121,28.40909090909091,4.166666666666667
E00016127,15.335463258785943,10.86261980830671,15.335463258785943,3.8338658146964857,13.738019169329073,30.670926517571885,10.223642172523961
E00016128,31.10236220472441,18.11023622047244,12.598425196850394,2.7559055118110236,11.417322834645669,18.11023622047244,5.905511811023622
E00016129,21.73913043478261,16.956521739130434,15.652173913043478,1.3043478260869565,8.26086956521739,23.47826086956522,12.608695652173912
E00016130,32.15686274509804,13.72549019607843,14.901960784313726,0.7843137254901961,7.8431372549019605,26.666666666666668,3.9215686274509802
E00016131,26.337448559670783,11.11111111111111,13.580246913580247,1.2345679012345678,12.345679012345679,30.45267489711934,4.938271604938271
E00016132,18.660287081339714,22.48803827751196,14.832535885167465,0.0,6.220095693779904,29.1866028708134,8.61244019138756
E00016133,26.171875,18.359375,15.234375,2.34375,11.71875,19.921875,6.25
E00016134,37.89954337899543,17.80821917808219,10.95890410958904,1.82648401826484,6.8493150684931505,16.894977168949772,7.762557077625571
E00016135,29.80392156862745,14.509803921568627,13.72549019607843,0.7843137254901961,10.588235294117647,21.176470588235293,9.411764705882353
E00016136,34.09090909090909,10.909090909090908,15.454545454545455,0.45454545454545453,7.7272727272727275,24.09090909090909,7.2727272727272725
E00016137,27.73722627737226,17.51824817518248,13.86861313868613,0.7299270072992701,10.583941605839415,18.978102189781023,10.583941605839415
E00016138,32.27272727272727,12.727272727272727,19.09090909090909,1.3636363636363635,7.7272727272727275,21.818181818181817,5.0
E00016139,31.57894736842105,10.526315789473685,17.004048582995953,2.42914979757085,11.740890688259109,17.813765182186234,8.906882591093117
