OA11CD,Detached houses,Semi-detached houses,Terraced,Flats,Caravan or mobile
E00016197,2.5974025974025974,2.5974025974025974,9.090909090909092,85.71428571428571,0.0
E00016161,1.1764705882352942,6.470588235294118,11.764705882352942,80.58823529411765,0.0
E00016190,0.0,1.2658227848101267,12.658227848101266,86.07594936708861,0.0
E00016192,1.694915254237288,3.9548022598870056,28.8135593220339,65.53672316384181,0.0
E00016193,0.0,0.0,1.9230769230769231,98.07692307692308,0.0
E00016194,2.5974025974025974,0.0,0.6493506493506493,96.75324675324676,0.0
E00016196,0.5494505494505495,9.340659340659341,8.241758241758241,81.86813186813187,0.0
E00016905,2.6315789473684212,9.649122807017545,31.57894736842105,56.14035087719298,0.0
E00016907,11.304347826086957,26.956521739130434,37.391304347826086,24.347826086956523,0.0
E00016908,3.225806451612903,5.645161290322581,23.387096774193548,67.74193548387096,0.0
E00016910,0.0,0.7751937984496124,4.651162790697675,94.57364341085271,0.0
E00016912,0.8403361344537815,0.8403361344537815,4.201680672268908,94.11764705882354,0.0
E00016909,0.6711409395973155,0.6711409395973155,4.026845637583893,94.63087248322148,0.0
E00016911,4.093567251461988,8.771929824561404,32.16374269005848,54.97076023391813,0.0
E00016913,2.5,6.25,18.125,73.125,0.0
E00016914,2.34375,6.25,14.84375,76.5625,0.0
E00016896,0.6802721088435374,7.482993197278912,12.244897959183673,78.2312925170068,1.3605442176870748
E00016898,2.608695652173913,2.608695652173913,31.304347826086957,63.47826086956522,0.0
E00016900,1.3793103448275863,4.827586206896552,26.896551724137932,66.89655172413794,0.0
E00016901,0.0,10.465116279069768,23.25581395348837,66.27906976744185,0.0
E00016904,3.6363636363636362,10.0,26.363636363636363,60.0,0.0
E00016906,2.6315789473684212,7.017543859649122,40.35087719298246,50.0,0.0
E00016883,2.816901408450704,15.492957746478874,26.760563380281692,54.929577464788736,0.0
E00016888,3.8461538461538463,17.692307692307693,30.0,48.46153846153846,0.0
E00016891,0.5586592178770949,5.58659217877095,20.670391061452513,73.18435754189944,0.0
E00016892,3.90625,3.90625,27.34375,64.84375,0.0
E00016894,0.6578947368421053,13.157894736842104,29.605263157894736,56.578947368421055,0.0
E00016880,10.256410256410257,29.914529914529915,43.58974358974359,16.23931623931624,0.0
E00016897,1.092896174863388,4.371584699453552,13.114754098360656,81.4207650273224,0.0
E00016899,2.5157232704402515,11.320754716981131,21.38364779874214,64.77987421383648,0.0
E00016902,2.8368794326241136,7.092198581560283,32.6241134751773,57.4468085106383,0.0
E00016903,5.46875,7.8125,58.59375,28.125,0.0
E00016564,1.4814814814814814,7.407407407407407,68.88888888888889,22.22222222222222,0.0
E00016567,1.2048192771084338,6.024096385542169,1.2048192771084338,91.56626506024097,0.0
E00016569,4.545454545454546,11.363636363636363,60.60606060606061,23.484848484848484,0.0
E00016571,2.5641025641025643,50.427350427350426,36.75213675213675,10.256410256410257,0.0
E00173700,2.857142857142857,13.333333333333334,42.857142857142854,40.95238095238095,0.0
E00173702,4.761904761904762,39.04761904761905,8.571428571428571,47.61904761904762,0.0
E00016558,1.5625,5.46875,7.8125,85.15625,0.0
E00016561,2.3622047244094486,3.937007874015748,26.771653543307085,66.92913385826772,0.0
E00016566,4.166666666666667,8.333333333333334,39.166666666666664,48.333333333333336,0.0
E00016568,6.802721088435374,23.80952380952381,4.081632653061225,65.3061224489796,0.0
E00016572,2.0134228187919465,12.751677852348994,10.738255033557047,74.49664429530202,0.0
E00016575,0.7692307692307693,0.7692307692307693,15.384615384615385,83.07692307692308,0.0
E00016557,5.0,5.0,11.0,79.0,0.0
E00016559,2.1739130434782608,8.695652173913043,42.028985507246375,47.10144927536232,0.0
E00016560,1.3605442176870748,2.7210884353741496,18.367346938775512,77.55102040816327,0.0
E00016562,2.0,4.0,36.0,58.0,0.0
E00016563,1.550387596899225,10.852713178294573,63.565891472868216,24.031007751937985,0.0
E00016565,1.2903225806451613,9.03225806451613,20.64516129032258,69.03225806451613,0.0
E00016544,1.2820512820512822,16.025641025641026,32.05128205128205,50.64102564102564,0.0
E00016574,3.8461538461538463,7.6923076923076925,73.84615384615384,14.615384615384615,0.0
E00016576,1.550387596899225,24.8062015503876,30.232558139534884,43.41085271317829,0.0
E00016577,4.081632653061225,22.448979591836736,32.6530612244898,40.816326530612244,0.0
E00016578,0.0,27.92792792792793,43.24324324324324,28.82882882882883,0.0
E00016635,5.555555555555555,15.0,7.777777777777778,71.66666666666667,0.0
E00016640,6.666666666666667,11.333333333333334,32.0,50.0,0.0
E00016641,0.0,0.0,9.523809523809524,90.47619047619048,0.0
E00016642,3.225806451612903,8.064516129032258,23.118279569892472,65.59139784946237,0.0
E00016643,2.7027027027027026,4.72972972972973,39.189189189189186,53.37837837837838,0.0
E00016630,3.1645569620253164,18.354430379746834,21.518987341772153,56.962025316455694,0.0
E00016647,1.2987012987012987,6.4935064935064934,7.142857142857143,85.06493506493507,0.0
E00016648,2.158273381294964,8.633093525179856,10.79136690647482,78.41726618705036,0.0
E00016649,1.4388489208633093,11.510791366906474,12.23021582733813,74.82014388489209,0.0
E00016651,2.684563758389262,6.040268456375839,35.57046979865772,55.70469798657718,0.0
E00016629,2.5,12.5,24.375,60.625,0.0
E00016650,0.8064516129032258,14.516129032258064,3.225806451612903,81.45161290322581,0.0
E00016652,0.0,11.678832116788321,15.328467153284672,72.99270072992701,0.0
E00016654,0.0,0.0,0.0,100.0,0.0
E00016657,0.7142857142857143,1.4285714285714286,2.857142857142857,95.0,0.0
E00016633,0.8695652173913043,1.7391304347826086,6.086956521739131,91.30434782608695,0.0
E00016636,0.0,0.746268656716418,1.492537313432836,97.76119402985074,0.0
E00016638,0.0,6.896551724137931,4.597701149425287,88.50574712643679,0.0
E00016639,1.9801980198019802,7.920792079207921,29.702970297029704,60.396039603960396,0.0
E00016674,3.2,9.6,68.8,18.4,0.0
E00174018,0.0,1.2096774193548387,2.0161290322580645,96.7741935483871,0.0
E00174019,2.6548672566371683,3.5398230088495577,19.469026548672566,74.33628318584071,0.0
E00174021,0.0,1.7543859649122806,1.7543859649122806,96.49122807017544,0.0
E00016628,6.134969325153374,5.521472392638037,32.515337423312886,55.828220858895705,0.0
E00016637,1.5151515151515151,11.11111111111111,24.242424242424242,63.13131313131313,0.0
E00174024,2.4193548387096775,6.451612903225806,22.580645161290324,68.54838709677419,0.0
E00174029,1.7391304347826086,11.304347826086957,3.4782608695652173,83.47826086956522,0.0
E00174030,0.8620689655172413,11.206896551724139,6.896551724137931,81.03448275862068,0.0
E00016644,0.0,2.586206896551724,5.172413793103448,92.24137931034483,0.0
E00016645,5.232558139534884,9.883720930232558,13.372093023255815,71.51162790697674,0.0
E00016646,5.142857142857143,4.571428571428571,14.857142857142858,75.42857142857143,0.0
E00016584,1.680672268907563,4.621848739495798,38.23529411764706,55.46218487394958,0.0
E00016596,2.3622047244094486,6.299212598425197,65.35433070866142,25.984251968503937,0.0
E00016598,4.25531914893617,16.595744680851062,36.170212765957444,42.97872340425532,0.0
E00016623,2.272727272727273,3.409090909090909,3.409090909090909,90.9090909090909,0.0
E00174036,2.0202020202020203,7.070707070707071,40.4040404040404,50.505050505050505,0.0
E00174038,1.0309278350515463,4.123711340206185,7.731958762886598,87.11340206185567,0.0
E00016585,0.7194244604316546,3.597122302158273,30.215827338129497,65.46762589928058,0.0
E00016593,3.5842293906810037,9.67741935483871,39.06810035842294,47.67025089605735,0.0
E00016600,0.6896551724137931,7.586206896551724,78.62068965517241,13.10344827586207,0.0
E00016602,0.746268656716418,23.134328358208954,47.014925373134325,29.104477611940297,0.0
E00016624,0.7352941176470589,15.441176470588236,13.235294117647058,69.11764705882354,1.4705882352941178
E00016625,0.6993006993006993,8.391608391608392,76.22377622377623,14.685314685314685,0.0
E00016587,4.301075268817204,18.27956989247312,23.655913978494624,53.763440860215056,0.0
E00016594,1.25,8.75,31.25,58.75,0.0
E00016605,2.1739130434782608,5.434782608695652,56.52173913043478,35.869565217391305,0.0
E00016608,1.075268817204301,10.75268817204301,63.44086021505376,24.731182795698924,0.0
E00016626,1.4184397163120568,9.21985815602837,70.2127659574468,19.148936170212767,0.0
E00016589,23.529411764705884,12.5,24.264705882352942,39.705882352941174,0.0
E00016595,0.0,0.7874015748031497,4.724409448818897,94.48818897637796,0.0
E00016597,0.0,0.7246376811594203,7.971014492753623,91.30434782608695,0.0
E00016599,0.7092198581560284,7.092198581560283,29.078014184397162,62.4113475177305,0.7092198581560284
E00016601,4.316546762589928,5.755395683453237,22.302158273381295,67.62589928057554,0.0
E00016607,2.5641025641025643,8.547008547008547,16.23931623931624,72.64957264957265,0.0
E00016573,2.2058823529411766,8.823529411764707,30.88235294117647,58.088235294117645,0.0
E00016579,2.0833333333333335,5.555555555555555,29.86111111111111,62.5,0.0
E00016580,4.166666666666667,4.166666666666667,50.0,41.666666666666664,0.0
E00016581,1.5789473684210527,8.421052631578947,22.105263157894736,67.89473684210526,0.0
E00016582,3.7837837837837838,5.945945945945946,68.64864864864865,21.62162162162162,0.0
E00016546,2.7777777777777777,6.944444444444445,24.305555555555557,65.97222222222223,0.0
E00016547,2.4390243902439024,7.926829268292683,44.51219512195122,45.1219512195122,0.0
E00016548,2.18978102189781,24.087591240875913,56.2043795620438,17.51824817518248,0.0
E00016550,1.2658227848101267,7.594936708860759,22.78481012658228,68.35443037974683,0.0
E00016583,0.819672131147541,16.39344262295082,22.131147540983605,60.65573770491803,0.0
E00016542,2.9411764705882355,12.5,46.3235294117647,38.23529411764706,0.0
E00016552,3.4722222222222223,9.027777777777779,40.27777777777778,47.22222222222222,0.0
E00016554,3.225806451612903,8.064516129032258,60.483870967741936,28.225806451612904,0.0
E00016555,3.508771929824561,21.92982456140351,46.49122807017544,28.07017543859649,0.0
E00016556,3.1746031746031744,38.888888888888886,25.396825396825395,32.53968253968254,0.0
E00016543,1.7647058823529411,3.5294117647058822,10.588235294117647,84.11764705882354,0.0
E00016545,3.816793893129771,10.687022900763358,29.770992366412212,55.725190839694655,0.0
E00016549,1.4814814814814814,11.11111111111111,80.74074074074075,6.666666666666667,0.0
E00016551,1.4285714285714286,80.71428571428571,12.857142857142858,5.0,0.0
E00016553,2.2900763358778624,33.587786259541986,42.74809160305343,21.374045801526716,0.0
E00016335,0.0,5.434782608695652,81.52173913043478,13.043478260869565,0.0
E00016336,2.857142857142857,37.857142857142854,49.285714285714285,10.0,0.0
E00016339,1.6666666666666667,61.666666666666664,32.5,4.166666666666667,0.0
E00016340,1.5037593984962405,14.285714285714286,76.69172932330827,7.518796992481203,0.0
E00016341,1.680672268907563,42.857142857142854,52.10084033613445,3.361344537815126,0.0
E00016309,3.3557046979865772,12.080536912751677,27.516778523489933,57.04697986577181,0.0
E00016323,1.7391304347826086,13.043478260869565,23.47826086956522,61.73913043478261,0.0
E00016324,0.5988023952095808,6.586826347305389,34.73053892215569,58.08383233532934,0.0
E00016325,0.0,7.947019867549669,20.52980132450331,70.86092715231788,0.6622516556291391
E00016327,2.3076923076923075,4.615384615384615,57.69230769230769,35.38461538461539,0.0
E00016326,4.032258064516129,9.67741935483871,60.483870967741936,25.806451612903224,0.0
E00016329,4.166666666666667,20.833333333333332,50.69444444444444,24.305555555555557,0.0
E00016332,4.545454545454546,16.883116883116884,67.53246753246754,11.03896103896104,0.0
E00016333,2.6548672566371683,17.699115044247787,46.017699115044245,33.6283185840708,0.0
E00016337,0.8130081300813008,10.56910569105691,85.36585365853658,3.252032520325203,0.0
E00016311,1.5748031496062993,8.661417322834646,71.65354330708661,18.11023622047244,0.0
E00016328,2.3076923076923075,6.153846153846154,42.30769230769231,49.23076923076923,0.0
E00016330,4.201680672268908,4.201680672268908,41.1764705882353,50.42016806722689,0.0
E00016331,4.316546762589928,17.985611510791365,58.273381294964025,19.424460431654676,0.0
E00016334,1.829268292682927,9.146341463414634,81.09756097560975,7.926829268292683,0.0
E00016613,3.225806451612903,37.41935483870968,56.12903225806452,3.225806451612903,0.0
E00016614,3.125,10.15625,56.25,30.46875,0.0
E00016615,3.125,26.5625,35.15625,35.15625,0.0
E00016618,0.8547008547008547,2.5641025641025643,11.11111111111111,85.47008547008546,0.0
E00016621,0.0,1.4598540145985401,2.18978102189781,96.35036496350365,0.0
E00016609,2.857142857142857,16.19047619047619,75.23809523809524,5.714285714285714,0.0
E00016617,0.7246376811594203,76.81159420289855,6.521739130434782,15.942028985507246,0.0
E00016619,0.7142857142857143,55.0,15.714285714285714,28.571428571428573,0.0
E00016620,1.694915254237288,10.169491525423728,83.05084745762711,5.084745762711864,0.0
E00016622,1.834862385321101,14.678899082568808,9.174311926605505,74.31192660550458,0.0
E00016588,5.9880239520958085,8.982035928143713,11.377245508982035,73.65269461077844,0.0
E00016592,12.23404255319149,12.76595744680851,20.74468085106383,54.255319148936174,0.0
E00016604,0.0,14.814814814814815,59.25925925925926,25.925925925925927,0.0
E00016611,0.9090909090909091,6.363636363636363,19.09090909090909,73.63636363636364,0.0
E00016612,41.935483870967744,21.50537634408602,17.204301075268816,19.35483870967742,0.0
E00016616,0.0,4.958677685950414,33.05785123966942,61.98347107438016,0.0
E00016590,2.3255813953488373,4.069767441860465,44.76744186046512,48.83720930232558,0.0
E00016591,9.774436090225564,27.06766917293233,30.075187969924812,33.08270676691729,0.0
E00016603,16.915422885572138,20.895522388059703,11.442786069651742,50.74626865671642,0.0
E00016606,0.5847953216374269,31.57894736842105,43.27485380116959,24.56140350877193,0.0
E00016610,2.2388059701492535,6.7164179104477615,65.67164179104478,25.37313432835821,0.0
E00016653,2.3622047244094486,18.89763779527559,59.05511811023622,19.68503937007874,0.0
E00016655,2.7586206896551726,2.0689655172413794,18.620689655172413,76.55172413793103,0.0
E00016656,4.487179487179487,10.256410256410257,19.23076923076923,66.02564102564102,0.0
E00016662,1.6528925619834711,6.6115702479338845,85.9504132231405,5.785123966942149,0.0
E00016664,4.878048780487805,10.365853658536585,45.73170731707317,39.02439024390244,0.0
E00016631,1.408450704225352,7.042253521126761,29.577464788732396,61.971830985915496,0.0
E00016658,4.62962962962963,3.7037037037037037,19.444444444444443,72.22222222222223,0.0
E00016659,0.0,4.838709677419355,2.4193548387096775,92.74193548387096,0.0
E00016660,3.1055900621118013,10.559006211180124,14.285714285714286,72.04968944099379,0.0
E00016663,5.333333333333333,14.666666666666666,9.333333333333334,70.66666666666667,0.0
E00016632,4.477611940298507,8.208955223880597,35.82089552238806,51.492537313432834,0.0
