OA11CD,Owned,Shared ownership,Social rented,Private rented,Rent free
E00016562,48.97959183673469,1.3605442176870748,19.047619047619047,30.612244897959183,0.0
E00016563,52.38095238095238,0.0,22.22222222222222,24.603174603174605,0.7936507936507936
E00016565,38.96103896103896,0.0,35.064935064935064,25.974025974025974,0.0
E00016544,57.04697986577181,0.0,18.79194630872483,22.818791946308725,1.342281879194631
E00016574,62.5,0.0,15.625,20.3125,1.5625
E00016576,54.4,0.0,19.2,24.8,1.6
E00016577,63.888888888888886,0.6944444444444444,18.75,14.583333333333334,2.0833333333333335
E00016578,66.66666666666667,0.0,12.037037037037036,19.444444444444443,1.8518518518518519
E00016635,33.714285714285715,0.5714285714285714,12.571428571428571,52.57142857142857,0.5714285714285714
E00016640,18.309859154929576,0.0,69.01408450704226,11.971830985915492,0.704225352112676
E00016641,21.08843537414966,2.7210884353741496,60.54421768707483,8.843537414965986,6.802721088435374
E00016642,24.043715846994534,6.557377049180328,48.63387978142077,19.12568306010929,1.639344262295082
E00016643,31.292517006802722,0.6802721088435374,51.70068027210884,15.646258503401361,0.6802721088435374
E00016630,40.13157894736842,5.921052631578948,20.394736842105264,32.89473684210526,0.6578947368421053
E00016647,16.556291390728475,1.3245033112582782,48.34437086092715,33.77483443708609,0.0
E00016648,27.205882352941178,0.0,25.0,47.794117647058826,0.0
E00016649,9.420289855072463,0.0,51.44927536231884,39.130434782608695,0.0
E00016651,34.45945945945946,8.108108108108109,21.62162162162162,35.810810810810814,0.0
E00016629,22.641509433962263,2.5157232704402515,52.20125786163522,21.38364779874214,1.2578616352201257
E00016650,35.24590163934426,0.819672131147541,50.0,13.114754098360656,0.819672131147541
E00016652,12.4031007751938,0.0,66.66666666666667,20.155038759689923,0.7751937984496124
E00016654,5.2631578947368425,0.0,81.203007518797,13.533834586466165,0.0
E00016657,15.107913669064748,1.4388489208633093,70.50359712230215,12.949640287769784,0.0
E00016633,29.357798165137616,0.0,41.28440366972477,28.440366972477065,0.9174311926605505
E00016636,29.32330827067669,0.0,1.5037593984962405,69.17293233082707,0.0
