OA11CD,Rural Urban,Total,"1. Managers, directors and senior officials",11. Corporate managers and directors,111. Chief Executives and Senior Officials,112. Production Managers and Directors,113. Functional Managers and Directors,115. Financial Institution Managers and Directors,116. Managers and Directors in Transport and Logistics,117. Senior Officers in Protective Services,118. Health and Social Services Managers and Directors,119. Managers and Directors in Retail and Wholesale,12. Other managers and proprietors,121. Managers and Proprietors in Agriculture Related Services,122. Managers and Proprietors in Hospitality and Leisure Services,124. Managers and Proprietors in Health and Care Services,125. Managers and Proprietors in Other Services,2. Professional occupations,"21. Science research, engineering and technology professionals",211. Natural and Social Science Professionals,212. Engineering Professionals,213. Information Technology and Telecommunications Professionals,214. Conservation and Environment Professionals,215. Research and Development Managers,22. Health professionals,221. Health Professionals,222. Therapy Professionals,223. Nursing and Midwifery Professionals,23. Teaching and educational professionals,231. Teaching and Educational Professionals,"24. Business, media and public service professionals",241. Legal Professionals,242. Research and Administrative Professionals,"243. Architects, Town Planners and Surveyors",244. Welfare Professionals,245. Librarians and Related Professionals,246. Quality and Regulatory Professionals,247. Media Professionals,3. Associate professional and technical occupations,"31. Science, engineering and technology associate professionals","311. Science, Engineering and Production Technicians",312. Draughtspersons and Related Architectural Technicians,313. Information Technology Technicians,32. Health and social care associate professionals,321. Health Associate Professionals,323. Welfare and Housing Associate Professionals,33. Protective Service Occupations,331. Protective Service Occupations,"34. Culture, media and sports occupations","341. Artistic, Literary and Media Occupations",342. Design Occupations,344. Sports and Fitness Occupations,35. Business and public service associate professionals,351. Transport Associate Professionals,352. Legal Associate Professionals,"353. Business, Finance and Related Associate Professionals","354. Sales, Marketing and Related Associate Professionals",355. Conservation and Environmental associate professionals,356. Public Services and Other Associate Professionals,4. Administrative and secretarial occupations,41. Administrative occupations,411. Government and Related Organisations,412. Finance,413. Records,415. Other Administrative Occupations,416. Office Managers and Supervisors,42. Secretarial and related occupations,421. Secretarial and Related Occupations,5. Skilled trades occupations,51. Skilled agricultural and related trades,511. Agricultural and Related Trades,"52. Skilled metal, electrical and electronic trades","521. Metal Forming, Welding and Related Trades","522. Metal Machining, Fitting and Instrument Making Trades",523. Vehicle Trades,524. Electrical and Electronic Trades,"525. Skilled Metal, Electrical and Electronic Trades Supervisors",53. Skilled construction and building trades,531. Construction and Building Trades,532. Building Finishing Trades,533. Construction and Building Trades Supervisors,"54. Textiles, printing and other skilled trades",541. Textiles and Garments Trades,542. Printing Trades,543. Food Preparation and Hospitality Trades,544. Other Skilled Trades,"6. Caring, leisure and other service occupations",61. Caring personal service occupations,612. Childcare and Related Personal Services,613. Animal Care and Control Services,614. Caring Personal Services,"62. Leisure, travel and related personal service occupations",621. Leisure and Travel Services,622. Hairdressers and Related Services,623. Housekeeping and Related Services,624. Cleaning and Housekeeping Managers and Supervisors,7. Sales and customer service occupations,71. Sales occupations,711. Sales Assistants and Retail Cashiers,712. Sales Related Occupations,713. Sales Supervisors,72. Customer service occupations,721. Customer Service Occupations,722. Customer Service Managers and Supervisors,"8. Process, plant and machine operatives","81. Process, plant and machine operatives",811. Process Operatives,812. Plant and Machine Operatives,813. Assemblers and Routine Operatives,814. Construction Operatives,82. Transport and mobile machine drivers and operatives,821. Road Transport Drivers,822. Mobile Machine Drivers and Operatives,823. Other Drivers and Transport Operatives,9. Elementary occupations,91. Elementary trades and related occupations,911. Elementary Agricultural Occupations,912. Elementary Construction Occupations,913. Elementary Process Plant Occupations,92. Elementary administration and service occupations,921. Elementary Administration Occupations,923. Elementary Cleaning Occupations,924. Elementary Security Occupations,925. Elementary Sales Occupations,926. Elementary Storage Occupations,927. Other Elementary Services Occupations
E00016517,Total,105,18,10,0,0,3,3,0,0,1,3,8,0,3,3,2,9,2,0,0,2,0,0,4,0,1,3,2,2,1,0,1,0,0,0,0,0,19,1,0,1,0,1,1,0,1,1,7,6,1,0,9,0,0,1,3,0,5,13,8,2,3,0,3,0,5,5,12,0,0,4,0,0,2,2,0,4,3,1,0,4,0,0,4,0,11,9,5,0,4,2,1,1,0,0,10,6,5,1,0,4,3,1,5,1,0,0,0,1,4,4,0,0,8,2,0,2,0,6,1,3,1,0,0,1
E00016518,Total,127,10,5,0,1,1,0,1,0,1,1,5,0,4,0,1,24,7,0,1,6,0,0,5,1,0,4,3,3,9,2,3,0,1,1,1,1,18,1,1,0,0,1,0,1,2,2,4,4,0,0,10,0,1,4,3,0,2,21,14,2,1,3,7,1,7,7,10,1,1,3,0,1,1,1,0,3,2,1,0,3,0,1,2,0,13,7,4,0,3,6,0,4,1,1,17,13,11,2,0,4,4,0,9,1,0,0,0,1,8,7,0,1,5,1,0,1,0,4,0,2,0,0,0,2
E00016523,Total,131,19,12,4,0,4,0,0,0,1,3,7,0,3,1,3,30,3,0,1,2,0,0,3,0,0,3,12,12,12,3,6,2,0,0,0,1,16,1,0,0,1,4,0,4,1,1,1,1,0,0,9,0,2,1,4,0,2,16,14,3,3,4,4,0,2,2,11,1,1,6,0,0,1,5,0,1,1,0,0,3,0,1,2,0,12,7,3,1,3,5,1,3,0,1,11,9,9,0,0,2,1,1,9,1,0,0,1,0,8,8,0,0,7,1,0,1,0,6,0,3,1,0,0,2
E00016524,Total,155,17,11,1,1,2,3,0,0,2,2,6,0,2,2,2,32,4,0,0,3,0,1,5,3,1,1,8,8,15,3,4,4,2,0,0,2,20,3,2,0,1,4,0,4,0,0,5,3,1,1,8,0,1,4,2,0,1,20,15,5,5,0,5,0,5,5,17,0,0,3,0,2,1,0,0,3,3,0,0,11,1,1,7,2,18,10,2,0,8,8,3,3,0,2,9,6,5,1,0,3,3,0,6,4,0,0,0,4,2,1,0,1,16,0,0,0,0,16,3,7,0,0,1,5
E00016525,Total,89,7,3,0,1,1,0,0,0,0,1,4,0,1,1,2,11,1,0,0,1,0,0,1,1,0,0,3,3,6,0,1,1,0,1,1,2,11,1,1,0,0,3,1,2,1,1,4,4,0,0,2,0,0,1,0,0,1,18,14,1,4,3,5,1,4,4,12,0,0,3,0,1,0,2,0,7,7,0,0,2,1,0,1,0,8,6,2,0,4,2,0,2,0,0,11,9,9,0,0,2,1,1,6,3,0,0,0,3,3,3,0,0,5,0,0,0,0,5,0,2,0,0,1,2
E00016497,Total,117,8,4,0,0,1,0,1,0,0,2,4,0,2,1,1,22,7,1,1,3,1,1,3,2,0,1,1,1,11,1,4,1,3,1,0,1,18,1,1,0,0,0,0,0,2,2,5,3,2,0,10,1,2,3,4,0,0,12,10,3,2,3,2,0,2,2,9,0,0,0,0,0,0,0,0,6,4,1,1,3,0,0,3,0,12,10,3,0,7,2,0,0,1,1,13,12,9,2,1,1,1,0,7,2,0,1,0,1,5,4,0,1,16,0,0,0,0,16,1,2,4,1,0,8
E00016527,Total,118,13,8,0,1,5,0,0,0,0,2,5,0,1,0,4,15,2,0,1,1,0,0,5,1,0,4,5,5,3,2,1,0,0,0,0,0,21,4,1,0,3,3,1,2,2,2,5,5,0,0,7,0,0,3,2,0,2,16,15,4,5,4,1,1,1,1,16,0,0,1,0,0,0,1,0,12,6,6,0,3,0,0,3,0,18,15,4,0,11,3,1,2,0,0,9,7,7,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,7,1,0,0,2
E00016528,Total,126,18,10,0,3,2,1,1,0,1,2,8,0,3,1,4,21,8,2,2,4,0,0,3,0,0,3,2,2,8,0,5,0,1,0,0,2,18,5,2,0,3,0,0,0,1,1,3,3,0,0,9,0,0,2,7,0,0,16,9,1,4,0,3,1,7,7,9,2,2,3,0,1,0,1,1,4,2,2,0,0,0,0,0,0,12,8,3,0,5,4,1,3,0,0,8,7,6,0,1,1,1,0,3,1,0,0,0,1,2,2,0,0,21,2,0,1,1,19,0,2,1,1,3,12
E00016531,Total,108,11,7,0,1,4,0,0,0,1,1,4,0,0,1,3,14,4,0,2,1,1,0,4,0,0,4,2,2,4,2,1,0,0,0,0,1,14,3,1,0,2,2,0,2,1,1,2,2,0,0,6,0,1,3,2,0,0,14,13,5,3,3,2,0,1,1,7,0,0,2,0,0,2,0,0,3,2,1,0,2,0,0,2,0,13,9,3,0,6,4,1,2,0,1,5,5,5,0,0,0,0,0,5,0,0,0,0,0,5,4,1,0,25,1,0,1,0,24,3,8,5,0,4,4
E00016532,Total,102,8,8,0,0,3,1,1,0,0,3,0,0,0,0,0,11,3,0,1,2,0,0,4,0,3,1,2,2,2,0,2,0,0,0,0,0,14,4,2,0,2,1,0,1,0,0,3,2,1,0,6,0,1,2,1,0,2,12,9,2,1,3,1,2,3,3,9,0,0,2,0,2,0,0,0,2,2,0,0,5,1,0,4,0,14,10,5,0,5,4,2,0,1,1,10,10,9,1,0,0,0,0,5,2,0,0,0,2,3,2,1,0,19,0,0,0,0,19,5,5,2,0,1,6
E00016535,Total,104,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,18,3,1,1,1,0,0,8,0,0,8,2,2,5,0,3,0,0,0,1,1,22,2,0,0,2,5,1,4,0,0,1,0,1,0,14,0,0,2,3,0,9,11,9,2,6,1,0,0,2,2,9,0,0,0,0,0,0,0,0,4,3,1,0,5,0,0,5,0,13,11,2,0,9,2,0,1,0,1,9,7,5,1,1,2,1,1,5,1,0,0,1,0,4,4,0,0,14,0,0,0,0,14,1,6,1,1,0,5
E00016520,Total,95,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,6,1,0,0,1,0,0,4,0,0,4,0,0,1,1,0,0,0,0,0,0,11,1,1,0,0,2,2,0,0,0,1,1,0,0,7,0,1,2,1,0,3,15,11,1,8,2,0,0,4,4,17,0,0,9,1,2,3,3,0,6,4,1,1,2,0,0,2,0,6,4,2,0,2,2,0,1,0,1,10,9,7,0,2,1,1,0,9,4,1,1,0,2,5,4,0,1,19,2,0,1,1,17,3,9,1,0,1,3
E00016522,Total,102,4,2,0,2,0,0,0,0,0,0,2,0,0,1,1,16,2,0,1,1,0,0,5,0,1,4,0,0,9,0,5,1,2,1,0,0,8,1,1,0,0,1,0,1,1,1,1,0,0,1,4,0,0,1,2,0,1,15,14,5,3,1,5,0,1,1,9,2,2,2,0,0,2,0,0,4,2,1,1,1,0,0,1,0,13,10,4,0,6,3,0,1,2,0,13,12,11,0,1,1,0,1,11,5,2,2,0,1,6,6,0,0,13,0,0,0,0,13,1,5,4,1,0,2
E00016526,Total,83,6,2,0,2,0,0,0,0,0,0,4,0,1,2,1,15,1,0,0,1,0,0,4,0,1,3,4,4,6,1,2,0,2,0,1,0,9,2,0,0,2,1,1,0,1,1,3,2,1,0,2,0,0,0,1,0,1,9,7,1,2,0,4,0,2,2,6,1,1,0,0,0,0,0,0,2,2,0,0,3,0,0,3,0,11,9,2,0,7,2,0,1,0,1,11,11,9,1,1,0,0,0,5,1,0,0,0,1,4,4,0,0,11,0,0,0,0,11,0,5,2,0,0,4
E00016529,Total,127,9,6,0,0,0,0,3,0,1,2,3,0,0,1,2,15,3,0,0,3,0,0,4,0,1,3,5,5,3,0,2,0,1,0,0,0,8,3,2,0,1,2,0,2,0,0,0,0,0,0,3,0,0,0,2,0,1,26,21,3,5,4,5,4,5,5,11,0,0,2,0,0,0,2,0,4,2,2,0,5,0,0,3,2,17,13,6,0,7,4,1,1,2,0,12,9,9,0,0,3,3,0,13,4,0,2,0,2,9,9,0,0,16,0,0,0,0,16,1,8,0,0,2,5
E00016530,Total,109,7,6,1,2,1,1,0,0,0,1,1,0,1,0,0,14,0,0,0,0,0,0,6,1,1,4,4,4,4,0,3,0,0,0,0,1,6,0,0,0,0,1,0,1,0,0,1,0,0,1,4,0,1,1,1,0,1,15,10,1,4,2,3,0,5,5,19,3,3,6,0,3,3,0,0,4,2,2,0,6,0,0,6,0,17,14,6,0,8,3,0,1,2,0,14,12,11,0,1,2,2,0,7,2,0,0,0,2,5,4,1,0,10,1,0,1,0,9,0,3,1,0,0,5
E00016533,Total,149,9,6,0,2,2,2,0,0,0,0,3,0,0,0,3,20,4,0,1,3,0,0,6,0,0,6,3,3,7,1,3,1,2,0,0,0,24,3,1,0,2,4,1,3,0,0,7,4,1,2,10,0,0,3,3,0,4,18,9,2,3,1,1,2,9,9,20,0,0,4,0,0,1,3,0,7,6,0,1,9,0,0,9,0,27,24,7,0,17,3,1,0,0,2,8,7,6,1,0,1,1,0,9,3,1,0,1,1,6,5,0,1,14,0,0,0,0,14,1,4,2,2,0,5
E00016534,Total,133,4,1,0,0,0,0,0,1,0,0,3,0,1,1,1,23,3,0,1,2,0,0,8,2,0,6,2,2,10,1,2,1,4,0,0,2,13,0,0,0,0,2,0,2,1,1,2,2,0,0,8,0,2,1,5,0,0,24,22,3,9,3,5,2,2,2,21,0,0,11,1,3,2,5,0,7,2,3,2,3,0,0,2,1,15,11,5,0,6,4,0,1,2,1,8,7,7,0,0,1,1,0,10,3,1,1,0,1,7,6,1,0,15,0,0,0,0,15,1,4,4,0,1,5
E00016536,Total,130,6,3,0,0,0,2,0,0,1,0,3,0,2,1,0,12,1,0,0,1,0,0,3,0,0,3,4,4,4,0,4,0,0,0,0,0,12,2,1,0,1,1,0,1,3,3,2,2,0,0,4,0,1,2,1,0,0,16,13,0,5,4,3,1,3,3,27,0,0,9,0,2,2,5,0,12,7,4,1,6,0,2,4,0,15,10,6,1,3,5,1,1,2,1,13,10,10,0,0,3,3,0,9,3,0,0,3,0,6,4,0,2,20,0,0,0,0,20,2,9,2,1,0,6
E00016537,Total,121,9,6,1,1,1,0,0,0,0,3,3,0,1,0,2,17,5,0,2,3,0,0,2,0,0,2,6,6,4,0,2,0,0,0,0,2,15,3,0,0,3,1,0,1,0,0,2,2,0,0,9,1,0,3,3,0,2,17,15,3,6,2,2,2,2,2,11,0,0,5,0,0,1,4,0,3,3,0,0,3,1,0,2,0,13,8,4,0,4,5,0,2,1,2,16,16,14,0,2,0,0,0,10,2,0,1,0,1,8,7,0,1,13,0,0,0,0,13,3,2,2,1,3,2
E00016538,Total,140,9,3,0,2,0,0,0,0,1,0,6,0,5,1,0,15,2,0,1,1,0,0,5,1,0,4,3,3,5,0,3,0,1,0,1,0,13,3,2,0,1,1,1,0,1,1,1,0,1,0,7,0,0,2,5,0,0,14,8,2,4,2,0,0,6,6,24,6,6,6,0,2,0,4,0,8,7,0,1,4,0,1,1,2,19,17,7,0,10,2,1,0,1,0,20,17,15,0,2,3,3,0,11,6,2,0,0,4,5,5,0,0,15,4,1,1,2,11,2,3,2,0,1,3
E00016539,Total,117,7,5,0,0,1,1,0,0,0,3,2,0,0,1,1,13,2,0,1,1,0,0,2,0,0,2,3,3,6,0,3,1,2,0,0,0,12,2,0,0,2,0,0,0,1,1,2,2,0,0,7,0,1,1,1,0,4,19,18,3,4,6,3,2,1,1,16,0,0,7,1,1,2,2,1,5,4,1,0,4,0,0,3,1,12,9,2,2,5,3,0,1,1,1,9,8,8,0,0,1,1,0,12,6,0,4,0,2,6,5,0,1,17,3,0,3,0,14,2,4,2,2,3,1
E00016830,Total,183,26,11,0,0,3,2,2,0,1,3,15,0,3,1,11,44,8,0,0,7,1,0,6,3,1,2,9,9,21,1,8,1,3,2,2,4,26,6,0,2,4,0,0,0,2,2,11,7,1,3,7,0,0,4,3,0,0,25,17,4,5,1,6,1,8,8,15,1,1,5,0,1,1,3,0,7,6,0,1,2,0,0,2,0,11,11,8,0,3,0,0,0,0,0,17,14,12,1,1,3,3,0,11,5,0,1,1,3,6,6,0,0,8,1,0,0,1,7,1,1,2,0,1,2
E00016839,Total,162,24,16,0,3,6,1,1,0,0,5,8,0,3,0,5,38,13,3,2,7,0,1,5,0,1,4,11,11,9,0,2,4,2,0,0,1,34,0,0,0,0,0,0,0,1,1,15,8,6,1,18,0,1,10,6,0,1,19,12,2,6,2,2,0,7,7,11,1,1,1,0,0,0,1,0,3,2,1,0,6,0,0,6,0,12,6,4,0,2,6,1,4,1,0,11,9,8,0,1,2,1,1,7,2,0,1,0,1,5,5,0,0,6,1,0,1,0,5,2,0,0,0,0,3
E00016845,Total,163,20,11,1,3,3,0,0,0,0,4,9,0,3,0,6,35,8,0,1,5,0,2,5,1,1,3,8,8,14,1,6,3,0,0,2,2,39,6,2,0,4,1,1,0,0,0,14,12,1,1,18,0,2,6,6,0,4,26,23,11,5,2,2,3,3,3,10,1,1,1,0,0,0,1,0,7,3,4,0,1,0,0,0,1,9,5,1,0,4,4,2,1,0,1,10,9,8,0,1,1,0,1,4,0,0,0,0,0,4,2,1,1,10,1,0,1,0,9,0,5,2,0,1,1
E00016872,Total,176,24,13,0,0,6,3,0,0,0,4,11,0,2,1,8,49,9,1,3,5,0,0,4,1,0,3,19,19,17,1,8,1,1,2,1,3,28,3,1,0,2,4,2,2,1,1,11,6,5,0,9,0,0,2,4,0,3,16,11,3,3,1,4,0,5,5,12,1,1,3,0,2,0,1,0,6,4,2,0,2,1,0,1,0,20,13,10,1,2,7,2,4,1,0,12,9,5,3,1,3,3,0,8,3,1,1,0,1,5,4,0,1,7,2,0,1,1,5,2,0,1,0,1,1
E00016873,Total,151,9,6,0,0,3,0,0,0,0,3,3,0,1,0,2,18,6,0,2,3,0,1,5,0,1,4,2,2,5,0,2,0,1,0,0,2,23,2,1,0,1,3,0,3,2,2,6,3,3,0,10,0,1,4,3,0,2,25,20,4,6,3,6,1,5,5,15,0,0,3,0,0,0,3,0,7,4,3,0,5,0,1,4,0,17,12,4,0,8,5,4,1,0,0,16,13,10,2,1,3,3,0,6,3,0,1,1,1,3,3,0,0,22,2,0,2,0,20,4,2,3,3,2,6
E00016838,Total,110,8,5,0,0,1,0,0,0,1,3,3,0,3,0,0,14,3,0,0,3,0,0,5,1,0,4,5,5,1,0,0,0,1,0,0,0,9,2,0,0,2,2,1,1,0,0,1,0,0,1,4,0,0,1,2,0,1,20,14,5,3,2,4,0,6,6,8,0,0,1,0,0,0,1,0,6,3,3,0,1,0,0,1,0,17,10,5,0,5,7,1,3,2,1,15,13,12,0,1,2,2,0,3,0,0,0,0,0,3,3,0,0,16,0,0,0,0,16,2,2,8,0,0,4
E00016840,Total,156,20,10,0,1,3,1,0,0,2,3,10,0,4,0,6,39,7,1,2,4,0,0,9,2,1,6,7,7,16,5,4,1,0,2,2,2,19,0,0,0,0,1,0,1,1,1,6,4,2,0,11,0,1,3,3,0,4,18,15,4,5,0,6,0,3,3,16,1,1,8,0,0,2,6,0,5,3,2,0,2,1,1,0,0,15,9,4,0,5,6,1,3,1,1,6,6,6,0,0,0,0,0,9,2,0,0,0,2,7,7,0,0,14,0,0,0,0,14,0,5,6,0,1,2
E00016847,Total,85,7,6,1,0,2,1,1,0,1,0,1,0,1,0,0,13,3,0,2,1,0,0,4,2,0,2,3,3,3,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,1,0,0,6,5,1,1,1,1,1,1,1,12,0,0,2,0,1,0,1,0,4,2,2,0,6,0,1,4,1,16,14,3,0,11,2,0,1,1,0,12,10,9,1,0,2,2,0,4,1,0,0,0,1,3,2,1,0,10,0,0,0,0,10,1,1,4,1,1,2
E00016852,Total,102,8,5,1,0,1,0,0,0,1,2,3,0,0,1,2,32,7,1,0,6,0,0,9,6,1,2,1,1,15,4,5,2,1,2,0,1,18,2,0,0,2,2,0,2,3,3,4,2,2,0,7,0,0,5,1,0,1,12,9,1,2,0,4,2,3,3,10,0,0,1,0,0,0,1,0,5,3,2,0,4,0,1,3,0,7,5,2,0,3,2,0,1,0,1,7,6,5,1,0,1,1,0,3,0,0,0,0,0,3,2,0,1,5,0,0,0,0,5,0,1,1,0,0,3
E00016858,Total,74,3,1,0,0,0,0,0,0,0,1,2,0,1,0,1,10,1,0,0,1,0,0,2,1,0,1,5,5,2,0,2,0,0,0,0,0,5,1,0,0,1,1,0,1,1,1,0,0,0,0,2,0,0,2,0,0,0,7,6,1,2,2,1,0,1,1,6,1,1,0,0,0,0,0,0,3,0,2,1,2,0,0,2,0,22,13,5,0,8,9,0,5,3,1,7,6,5,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,12,3,0,2,1,9,2,1,3,1,1,1
E00016874,Total,74,6,2,0,0,0,0,0,0,1,1,4,0,1,1,2,6,1,0,0,1,0,0,0,0,0,0,3,3,2,0,1,0,1,0,0,0,11,5,3,0,2,4,1,3,0,0,1,1,0,0,1,0,0,0,0,0,1,15,10,2,3,0,5,0,5,5,8,1,1,2,1,0,0,1,0,4,3,1,0,1,0,0,1,0,4,3,1,0,2,1,0,1,0,0,9,7,6,0,1,2,2,0,7,1,0,0,0,1,6,6,0,0,8,0,0,0,0,8,1,0,2,1,0,4
E00016826,Total,120,11,4,0,0,0,1,2,0,0,1,7,0,3,1,3,22,3,1,0,2,0,0,4,1,0,3,8,8,7,2,2,0,2,0,0,1,11,1,0,0,1,3,0,3,0,0,5,4,1,0,2,0,0,0,0,0,2,17,10,6,2,0,1,1,7,7,8,0,0,4,0,0,1,3,0,3,2,1,0,1,0,0,1,0,12,12,5,0,7,0,0,0,0,0,13,12,11,1,0,1,1,0,9,4,1,2,1,0,5,5,0,0,17,2,0,2,0,15,2,4,1,0,0,8
E00016831,Total,112,9,5,0,0,3,0,0,0,0,2,4,0,2,0,2,23,3,0,0,3,0,0,7,0,1,6,6,6,7,1,2,1,2,0,0,1,17,2,2,0,0,6,0,6,0,0,2,0,2,0,7,0,2,2,0,0,3,14,13,3,2,3,4,1,1,1,4,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,1,0,17,11,2,0,9,6,5,0,1,0,14,10,8,2,0,4,4,0,6,0,0,0,0,0,6,6,0,0,8,0,0,0,0,8,1,2,0,1,1,3
E00016832,Total,100,12,9,0,0,4,0,0,0,3,2,3,0,0,0,3,27,6,2,1,3,0,0,6,4,0,2,2,2,13,2,7,0,0,1,0,3,11,2,0,0,2,2,0,2,2,2,3,2,1,0,2,0,0,0,2,0,0,8,7,4,1,0,1,1,1,1,14,0,0,2,0,0,1,1,0,6,3,3,0,6,3,0,3,0,11,8,6,0,2,3,0,1,1,1,6,5,4,0,1,1,1,0,4,4,1,0,1,2,0,0,0,0,7,0,0,0,0,7,0,3,1,1,0,2
E00016833,Total,176,19,11,1,2,2,1,0,0,0,5,8,0,3,0,5,42,6,1,2,3,0,0,6,4,0,2,17,17,13,0,5,4,2,0,1,1,37,3,1,0,2,3,2,1,3,3,9,8,1,0,19,0,1,5,8,0,5,28,17,4,7,1,4,1,11,11,10,1,1,2,0,1,1,0,0,4,3,0,1,3,1,1,1,0,16,11,4,0,7,5,2,2,1,0,8,4,1,3,0,4,3,1,6,1,0,0,0,1,5,5,0,0,10,0,0,0,0,10,2,1,3,1,1,2
E00016875,Total,109,7,7,0,2,2,0,0,0,0,3,0,0,0,0,0,22,3,1,1,1,0,0,9,2,1,6,3,3,7,0,3,0,2,0,0,2,7,2,1,0,1,2,1,1,0,0,1,1,0,0,2,0,0,0,0,0,2,17,11,2,5,1,2,1,6,6,14,1,1,2,0,0,2,0,0,6,5,1,0,5,0,2,2,1,16,10,6,0,4,6,0,3,3,0,7,4,4,0,0,3,2,1,5,1,0,1,0,0,4,3,1,0,14,2,0,2,0,12,1,4,2,2,1,2
E00016828,Total,136,11,5,0,0,0,0,0,0,2,3,6,0,1,1,4,35,9,1,2,6,0,0,5,3,0,2,7,7,14,1,7,0,1,0,0,5,28,4,2,0,2,2,0,2,1,1,10,9,1,0,11,0,0,4,5,0,2,16,9,0,1,1,4,3,7,7,14,0,0,1,0,0,0,1,0,7,4,2,1,6,1,0,3,2,15,11,5,1,5,4,0,2,2,0,8,7,7,0,0,1,1,0,4,0,0,0,0,0,4,3,1,0,5,0,0,0,0,5,0,0,0,0,1,4
E00016850,Total,98,6,4,0,1,1,0,0,0,2,0,2,1,1,0,0,23,1,0,0,1,0,0,3,3,0,0,10,10,9,0,4,1,2,1,0,1,16,0,0,0,0,1,1,0,0,0,6,6,0,0,9,0,0,6,3,0,0,15,14,2,3,4,4,1,1,1,4,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,1,11,8,3,0,5,3,0,1,2,0,6,5,4,0,1,1,1,0,9,2,0,0,1,1,7,6,1,0,8,0,0,0,0,8,0,4,1,0,1,2
E00016854,Total,125,17,8,1,3,3,1,0,0,0,0,9,0,4,0,5,25,6,2,0,4,0,0,5,1,0,4,5,5,9,1,5,2,1,0,0,0,24,4,0,1,3,2,1,1,0,0,8,8,0,0,10,0,0,5,3,0,2,11,9,4,1,1,2,1,2,2,10,2,2,3,0,1,0,2,0,2,1,0,1,3,1,0,2,0,7,5,3,0,2,2,1,1,0,0,12,6,4,0,2,6,6,0,7,3,0,0,1,2,4,3,0,1,12,0,0,0,0,12,3,2,1,0,1,5
E00016855,Total,158,19,13,0,2,6,1,0,0,2,2,6,0,2,0,4,47,11,0,1,10,0,0,7,2,2,3,10,10,19,1,7,2,4,1,0,4,29,2,0,0,2,4,0,4,0,0,13,11,2,0,10,0,1,4,2,0,3,20,15,2,2,3,5,3,5,5,14,0,0,1,0,1,0,0,0,6,5,1,0,7,1,2,2,2,9,8,4,1,3,1,0,0,0,1,9,4,4,0,0,5,5,0,3,2,0,0,0,2,1,1,0,0,8,0,0,0,0,8,1,4,0,0,1,2
E00016857,Total,139,14,11,1,0,5,1,0,0,1,3,3,0,1,0,2,47,7,0,0,6,0,1,7,1,2,4,13,13,20,1,7,1,2,0,0,9,25,2,1,0,1,3,1,2,1,1,7,5,1,1,12,0,1,3,6,0,2,12,8,1,2,2,2,1,4,4,7,1,1,2,0,0,0,2,0,3,2,1,0,1,0,0,1,0,7,5,3,0,2,2,0,0,1,1,8,8,8,0,0,0,0,0,5,2,0,0,0,2,3,3,0,0,14,2,2,0,0,12,2,6,2,0,0,2
E00016878,Total,95,7,6,0,2,0,1,1,0,0,2,1,0,0,0,1,13,2,0,2,0,0,0,2,2,0,0,2,2,7,0,2,0,4,1,0,0,7,3,1,0,2,2,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,15,10,2,4,2,2,0,5,5,9,0,0,2,0,0,0,2,0,5,3,2,0,2,0,0,1,1,16,14,7,0,7,2,1,0,1,0,8,6,5,1,0,2,2,0,6,2,0,0,0,2,4,3,1,0,14,0,0,0,0,14,1,5,2,1,2,3
E00016827,Total,142,13,4,0,0,2,0,0,0,2,0,9,0,2,0,7,32,8,0,0,7,0,1,5,1,0,4,6,6,13,4,3,0,1,1,1,3,29,2,1,0,1,0,0,0,1,1,9,5,0,4,17,0,1,9,6,0,1,13,10,5,3,0,1,1,3,3,10,0,0,4,1,1,2,0,0,1,1,0,0,5,0,0,5,0,11,8,3,0,5,3,1,2,0,0,8,7,5,0,2,1,1,0,6,1,0,0,1,0,5,5,0,0,20,0,0,0,0,20,3,2,2,1,5,7
E00016834,Total,168,16,7,0,1,3,1,0,0,0,2,9,0,2,0,7,33,7,0,0,7,0,0,5,2,0,3,8,8,13,1,4,0,1,1,2,4,26,2,1,0,1,5,0,5,1,1,12,9,2,1,6,0,0,1,3,0,2,22,15,3,4,0,8,0,7,7,11,2,2,0,0,0,0,0,0,7,7,0,0,2,0,0,2,0,16,12,7,0,5,4,2,1,1,0,13,9,7,1,1,4,4,0,11,2,0,1,0,1,9,6,0,3,20,1,0,0,1,19,2,5,2,1,2,7
E00016842,Total,118,10,5,0,2,1,0,0,0,0,2,5,0,0,0,5,29,7,1,0,5,0,1,4,0,0,4,11,11,7,1,4,0,1,1,0,0,22,1,0,0,1,0,0,0,1,1,7,5,2,0,13,0,3,3,4,0,3,16,9,3,1,4,1,0,7,7,9,2,2,3,0,0,0,3,0,2,2,0,0,2,0,0,1,1,11,8,4,0,4,3,1,1,1,0,8,3,3,0,0,5,4,1,3,2,0,0,1,1,1,1,0,0,10,0,0,0,0,10,1,6,1,0,0,2
